,source,target,2013
97,"Other Asia, nes","Hong Kong, China",39211.75
98,"Other Asia, nes",China,42487.42
99,"Other Asia, nes","Korea, Rep.",15732.54
100,"Other Asia, nes",Saudi Arabia,15569.18
101,"Other Asia, nes",United States,25460.52
102,"Other Asia, nes",Singapore,19411.43
103,"Korea, Rep.",Japan,34662.22
104,"Korea, Rep.","Hong Kong, China",27756.05
105,"Korea, Rep.",China,83051.45
106,"Korea, Rep.",Qatar,25873.84
107,"Korea, Rep.",Saudi Arabia,37665.21
108,"Korea, Rep.",United States,41762.16
109,"Korea, Rep.",Singapore,22289.03
110,Singapore,"Hong Kong, China",46061.29
111,Singapore,China,43967.5
112,Singapore,"Korea, Rep.",24108.4
113,Singapore,Indonesia,43634.27
114,Singapore,Malaysia,51893.91
115,Singapore,"Other Asia, nes",29055.53
116,Singapore,United States,38952.7
117,Portugal,Germany,7312.27
118,Portugal,Angola,4132.17
119,Portugal,France,7296.87
120,Portugal,Netherlands,3784.65
121,Portugal,United Kingdom,3468.24
122,Portugal,Spain,24427.6
123,Portugal,Italy,3874.57
124,Canada,Germany,14955.47
125,Canada,Japan,10325.01
126,Canada,China,51209.84
127,Canada,Mexico,5277.96
128,Canada,United Kingdom,13556.43
129,Canada,United States,240614.34
130,Albania,Germany,284.29
131,Albania,China,331.45
132,Albania,Malta,156.51
133,Albania,"Serbia, FR(Serbia/Montenegro)",175.43
134,Albania,Greece,432.95
135,Albania,Italy,1614.66
136,Albania,Turkey,311.04
137,Albania,Spain,227.94
138,Malta,Germany,462.63
139,Malta,United Kingdom,407.71
140,Malta,France,333.71
141,Malta,Libya,315.92
142,Malta,Russian Federation,380.5
143,Malta,Bunkers,719.83
144,Malta,Italy,1861.12
145,Malta,Singapore,361.22
146,"Serbia, FR(Serbia/Montenegro)",Germany,1734.41
147,"Serbia, FR(Serbia/Montenegro)",Montenegro,851.49
148,"Serbia, FR(Serbia/Montenegro)",Bosnia and Herzegovina,1201.52
149,"Serbia, FR(Serbia/Montenegro)",China,1509.57
150,"Serbia, FR(Serbia/Montenegro)",Russian Federation,1062.7
151,"Serbia, FR(Serbia/Montenegro)",Italy,2358.7
152,"Serbia, FR(Serbia/Montenegro)",Hungary,1014.53
153,Greece,Germany,2347.83
154,Greece,Bulgaria,1852.44
155,Greece,China,2914.17
156,Greece,Russian Federation,8785.97
157,Greece,Iraq,4791.87
158,Greece,Italy,4670.28
159,Greece,Bunkers,2155.78
160,Greece,Turkey,4256.67
161,Italy,Germany,64356.08
162,Italy,Switzerland,27096.3
163,Italy,France,56148.07
164,Italy,China,30634.04
165,Italy,Netherlands,27471.66
166,Italy,United Kingdom,26016.91
167,Italy,Russian Federation,26818.52
168,Italy,United States,35909.53
169,Turkey,Germany,14832.55
170,Turkey,Iraq,12949.89
171,Turkey,China,25260.75
172,Turkey,United Kingdom,9126.73
173,Turkey,Russian Federation,7213.89
174,Turkey,Italy,13530.85
175,Turkey,Special Categories,13354.78
176,Spain,Germany,31732.69
177,Spain,France,50369.42
178,Spain,China,23133.39
179,Spain,United Kingdom,21382.18
180,Spain,Italy,19774.08
181,Spain,Portugal,22864.86
182,Spain,United States,13733.83
183,Andorra,Germany,46.92
184,Andorra,"Hong Kong, China",3.45
185,Andorra,Switzerland,3.28
186,Andorra,France,18.41
187,Andorra,China,55.77
188,Andorra,United Kingdom,4.5
189,Andorra,Spain,931.1
190,Andorra,Italy,40.09
191,"Hong Kong, China",Japan,17479.09
192,"Hong Kong, China","Other Asia, nes",33959.58
193,"Hong Kong, China",China,266876.65
194,"Hong Kong, China",Switzerland,50893.46
195,"Hong Kong, China",India,11130.04
196,"Hong Kong, China",United States,37281.48
197,Switzerland,Germany,45187.86
198,Switzerland,United Kingdom,69770.48
199,Switzerland,"Hong Kong, China",51528.58
200,Switzerland,China,20986.94
201,Switzerland,India,25870.93
202,Switzerland,France,21264.18
203,Switzerland,Italy,24878.29
204,Switzerland,United States,24364.21
205,France,Germany,93524.55
206,France,China,54221.96
207,France,United Kingdom,39093.1
208,France,Italy,48154.72
209,France,Spain,38591.34
210,France,United States,43526.01
211,France,Belgium,43628.18
212,United Arab Emirates,Germany,10324.95
213,United Arab Emirates,India,19898.12
214,United Arab Emirates,Saudi Arabia,5687.48
215,United Arab Emirates,China,17470.03
216,United Arab Emirates,Turkey,5411.21
217,United Arab Emirates,"Iran, Islamic Rep.",12238.83
218,United Arab Emirates,United States,19419.85
219,Saudi Arabia,Germany,11801.96
220,Saudi Arabia,Japan,9325.86
221,Saudi Arabia,"Other Asia, nes",199988.31
222,Saudi Arabia,China,20807.22
223,Saudi Arabia,"Korea, Rep.",9513.0
224,Saudi Arabia,United Arab Emirates,6386.11
225,Saudi Arabia,United States,21493.6
226,Saudi Arabia,Singapore,3406.7
227,Argentina,Germany,3892.13
228,Argentina,Bolivia,2844.47
229,Argentina,Chile,3823.12
230,Argentina,China,11312.45
231,Argentina,Brazil,15948.97
232,Argentina,United States,8069.31
233,Bolivia,Brazil,4043.25
234,Bolivia,Peru,601.59
235,Bolivia,China,1459.05
236,Bolivia,Argentina,1022.72
237,Bolivia,Colombia,651.28
238,Bolivia,United States,1209.66
239,Chile,Germany,3193.76
240,Chile,China,15783.89
241,Chile,Brazil,4393.1
242,Chile,"Korea, Rep.",4165.6
243,Chile,Japan,7487.0
244,Chile,Argentina,3930.41
245,Chile,United States,16040.65
246,Brazil,Germany,15738.6
247,Brazil,China,39632.45
248,Brazil,"Korea, Rep.",9991.08
249,Brazil,Japan,7963.91
250,Brazil,Argentina,16977.43
251,Brazil,Netherlands,13349.72
252,Brazil,United States,37962.24
253,Armenia,Bulgaria,152.21
254,Armenia,China,383.49
255,Armenia,Russian Federation,331.93
256,Armenia,Turkey,210.2
257,Armenia,"Iran, Islamic Rep.",187.57
258,Armenia,United States,88.44
259,Armenia,Canada,87.38
260,Armenia,Belgium,131.09
261,Armenia,Ukraine,226.35
262,Bulgaria,Germany,3643.39
263,Bulgaria,Romania,2284.82
264,Bulgaria,Greece,2050.05
265,Bulgaria,Russian Federation,6352.47
266,Bulgaria,Italy,2557.6
267,Bulgaria,Turkey,2659.72
268,Russian Federation,Germany,22962.14
269,Russian Federation,China,53173.09
270,Russian Federation,Italy,14553.95
271,Russian Federation,Netherlands,69259.51
272,Russian Federation,United States,16717.71
273,Russian Federation,Ukraine,15790.89
274,Belgium,Germany,50938.39
275,Belgium,United Kingdom,22540.97
276,Belgium,France,50772.48
277,Belgium,Netherlands,40460.86
278,Belgium,United States,14721.19
279,Ukraine,Germany,6772.75
280,Ukraine,Poland,2547.82
281,Ukraine,China,7903.22
282,Ukraine,"Egypt, Arab Rep.",2720.56
283,Ukraine,Russian Federation,15077.26
284,Ukraine,Turkey,3805.54
285,Ukraine,Belarus,3605.26
286,Antigua and Barbuda,United Kingdom,6.81
287,Antigua and Barbuda,Japan,10.27
288,Antigua and Barbuda,Trinidad and Tobago,15.52
289,Antigua and Barbuda,Curaçao,2.42
290,Antigua and Barbuda,New Zealand,1.75
291,Antigua and Barbuda,Montserrat,1.0
292,Antigua and Barbuda,China,19.66
293,Antigua and Barbuda,United States,179.29
294,Japan,United Arab Emirates,42527.76
295,Japan,"Other Asia, nes",41612.72
296,Japan,"Hong Kong, China",37418.39
297,Japan,China,180977.51
298,Japan,"Korea, Rep.",56513.45
299,Japan,Saudi Arabia,49856.2
300,Japan,Australia,51026.04
301,Japan,United States,71958.77
302,Trinidad and Tobago,Gabon,1912.98
303,Trinidad and Tobago,Jamaica,836.83
304,Trinidad and Tobago,China,556.65
305,Trinidad and Tobago,Colombia,2494.22
306,Trinidad and Tobago,Argentina,765.63
307,Trinidad and Tobago,Russian Federation,1379.51
308,Trinidad and Tobago,Brazil,694.93
309,Trinidad and Tobago,United States,2741.44
310,New Zealand,Germany,1826.64
311,New Zealand,Japan,2322.79
312,New Zealand,China,6770.77
313,New Zealand,"Korea, Rep.",1340.58
314,New Zealand,Australia,5262.19
315,New Zealand,United States,3722.82
316,Montserrat,United Kingdom,1.61
317,Montserrat,Japan,0.79
318,Montserrat,St. Kitts and Nevis,0.26
319,Montserrat,Dominica,3.28
320,Montserrat,Trinidad and Tobago,3.04
321,Montserrat,Barbados,0.68
322,Montserrat,United States,29.56
323,Montserrat,Antigua and Barbuda,0.28
324,Montserrat,British Virgin Islands,0.29
325,Australia,Japan,31251.83
326,Australia,China,44861.05
327,Australia,India,8453.7
328,Australia,"Korea, Rep.",17710.7
329,Australia,Singapore,12144.19
330,Australia,United States,23820.3
331,Austria,Germany,48802.59
332,Austria,Switzerland,8928.28
333,Austria,China,8928.34
334,Austria,France,7544.93
335,Austria,Italy,10392.74
336,Austria,United States,8912.43
337,Austria,Special Categories,6960.46
338,Azerbaijan,Germany,1356.81
339,Azerbaijan,United Kingdom,1325.28
340,Azerbaijan,Thailand,1665.49
341,Azerbaijan,Indonesia,2771.82
342,Azerbaijan,Russian Federation,1514.36
343,Azerbaijan,Italy,5989.66
344,Azerbaijan,Turkey,1480.93
345,Azerbaijan,Israel,1260.7
346,Azerbaijan,Ukraine,605.44
347,Thailand,Japan,22235.59
348,Thailand,United Arab Emirates,17286.32
349,Thailand,"Hong Kong, China",13188.98
350,Thailand,China,37726.63
351,Thailand,Malaysia,13014.89
352,Thailand,United States,14706.03
353,Indonesia,Japan,27086.26
354,Indonesia,China,29849.46
355,Indonesia,India,13031.3
356,Indonesia,"Korea, Rep.",11592.63
357,Indonesia,Singapore,16686.24
358,Indonesia,Malaysia,13322.53
359,Indonesia,United States,15741.13
360,Israel,Germany,4666.31
361,Israel,"Hong Kong, China",5378.12
362,Israel,Switzerland,4397.27
363,Israel,China,5660.27
364,Israel,United Kingdom,3853.19
365,Israel,United States,8159.49
366,Israel,Belgium,3117.74
367,Burundi,Kenya,13.35
368,Burundi,Rwanda,8.03
369,Burundi,Tanzania,58.84
370,Burundi,Switzerland,15.32
371,Burundi,India,77.17
372,Burundi,China,63.13
373,Burundi,United Arab Emirates,119.87
374,Burundi,Saudi Arabia,87.32
375,Burundi,"Congo, Dem. Rep.",12.01
376,Kenya,Japan,972.12
377,Kenya,South Africa,821.21
378,Kenya,United Arab Emirates,1362.72
379,Kenya,Uganda,658.74
380,Kenya,Tanzania,424.19
381,Kenya,India,2998.43
382,Kenya,China,2117.41
383,Kenya,United Kingdom,436.04
384,Kenya,Netherlands,378.07
385,Kenya,United States,347.27
386,Rwanda,Kenya,95.65
387,Rwanda,United Arab Emirates,187.97
388,Rwanda,China,241.08
389,Rwanda,Switzerland,113.97
390,Rwanda,India,196.75
391,Rwanda,Uganda,205.99
392,Rwanda,Belgium,36.8
393,Rwanda,"Congo, Dem. Rep.",161.6
394,Tanzania,South Africa,764.58
395,Tanzania,United Arab Emirates,1193.19
396,Tanzania,China,1595.86
397,Tanzania,Switzerland,404.71
398,Tanzania,India,2308.71
399,Tanzania,"Congo, Dem. Rep.",237.56
400,Benin,Thailand,196.18
401,Benin,Nigeria,70.21
402,Benin,China,294.95
403,Benin,India,331.95
404,Benin,Chad,43.73
405,Benin,France,343.74
406,Benin,Togo,301.73
407,Benin,Indonesia,38.82
408,Nigeria,United Kingdom,2338.24
409,Nigeria,India,11453.44
410,Nigeria,China,9679.43
411,Nigeria,Netherlands,9520.38
412,Nigeria,Brazil,8576.2
413,Nigeria,Spain,6325.53
414,Nigeria,United States,3900.04
415,Togo,Nigeria,118.36
416,Togo,France,174.81
417,Togo,Burkina Faso,191.12
418,Togo,China,350.88
419,Togo,Netherlands,279.61
420,Togo,Russian Federation,144.96
421,Togo,Ghana,167.25
422,Togo,Benin,120.17
423,Togo,United States,133.74
424,Togo,Niger,108.08
425,Burkina Faso,Cote d'Ivoire,386.97
426,Burkina Faso,China,424.05
427,Burkina Faso,Switzerland,1375.19
428,Burkina Faso,France,372.58
429,Burkina Faso,Netherlands,373.66
430,Burkina Faso,South Africa,139.9
431,Burkina Faso,Mali,96.72
432,Burkina Faso,United States,269.48
433,Burkina Faso,Singapore,153.28
434,Cote d'Ivoire,Nigeria,2893.25
435,Cote d'Ivoire,France,1374.94
436,Cote d'Ivoire,Gabon,922.11
437,Cote d'Ivoire,Angola,661.41
438,Cote d'Ivoire,China,1445.85
439,Cote d'Ivoire,"Bahamas, The",1461.07
440,Cote d'Ivoire,Ghana,1892.45
441,Cote d'Ivoire,Netherlands,1161.2
442,Cote d'Ivoire,United States,937.45
443,South Africa,Botswana,4601.73
444,South Africa,Germany,10691.6
445,South Africa,China,15989.44
446,South Africa,India,5371.91
447,South Africa,Japan,5571.9
448,South Africa,Saudi Arabia,8016.24
449,South Africa,United States,6568.0
450,Bangladesh,Germany,3738.95
451,Bangladesh,India,3918.45
452,Bangladesh,Singapore,2517.47
453,Bangladesh,China,7219.31
454,Bangladesh,Malaysia,1682.72
455,Bangladesh,United Kingdom,2432.74
456,Bangladesh,France,1339.54
457,Bangladesh,Spain,1191.45
458,Bangladesh,"Hong Kong, China",1826.19
459,Bangladesh,United States,4827.75
460,Malaysia,Japan,25115.84
461,Malaysia,Thailand,12660.98
462,Malaysia,China,33728.56
463,Malaysia,Singapore,31778.87
464,Malaysia,United States,16087.78
465,Romania,Germany,12215.48
466,Romania,Poland,3264.05
467,Romania,France,4461.13
468,Romania,Italy,8057.54
469,Romania,Hungary,3257.14
470,Romania,Turkey,3385.46
471,Bahrain,Japan,785.66
472,Bahrain,United Arab Emirates,1654.41
473,Bahrain,Saudi Arabia,9168.08
474,Bahrain,China,1335.87
475,Bahrain,Oman,558.79
476,Bahrain,United States,798.21
477,Oman,Japan,2175.24
478,Oman,United Arab Emirates,5018.42
479,Oman,India,3117.14
480,Oman,"Korea, Rep.",2722.69
481,Oman,Saudi Arabia,2023.71
482,Oman,United States,1514.64
483,"Bahamas, The",Japan,42.84
484,"Bahamas, The",Canada,22.78
485,"Bahamas, The",Germany,10.31
486,"Bahamas, The",Trinidad and Tobago,81.86
487,"Bahamas, The",United Kingdom,30.54
488,"Bahamas, The",France,22.27
489,"Bahamas, The",United States,3005.69
490,Bosnia and Herzegovina,Germany,889.09
491,Bosnia and Herzegovina,Croatia,1327.52
492,Bosnia and Herzegovina,Slovenia,465.89
493,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",1007.67
494,Bosnia and Herzegovina,Russian Federation,1022.01
495,Bosnia and Herzegovina,Italy,1005.74
496,Croatia,Germany,1496.97
497,Croatia,Bosnia and Herzegovina,1562.43
498,Croatia,Slovenia,2513.31
499,Croatia,Italy,2878.26
500,Croatia,Hungary,1370.75
501,Croatia,Austria,797.36
502,Slovenia,Germany,5834.08
503,Slovenia,Croatia,1355.58
504,Slovenia,China,1463.27
505,Slovenia,France,1512.94
506,Slovenia,Italy,4487.87
507,Slovenia,Austria,2480.74
508,Belarus,Germany,1736.11
509,Belarus,Poland,1578.89
510,Belarus,China,2827.15
511,Belarus,Lithuania,1072.55
512,Belarus,Russian Federation,16733.68
513,Belarus,Netherlands,3330.13
514,Belarus,Ukraine,2048.93
515,Poland,Germany,50941.99
516,Poland,Czech Republic,12521.86
517,Poland,China,19300.52
518,Poland,Netherlands,7913.39
519,Poland,United Kingdom,13313.87
520,Poland,Russian Federation,10805.25
521,Poland,France,11450.67
522,Poland,Italy,10729.24
523,Lithuania,Germany,2334.78
524,Lithuania,Poland,2412.81
525,Lithuania,Estonia,1822.74
526,Lithuania,Netherlands,1832.87
527,Lithuania,Latvia,2166.4
528,Lithuania,Russian Federation,6467.14
529,Belize,India,22.35
530,Belize,Mexico,105.34
531,Belize,China,104.86
532,Belize,United Kingdom,89.16
533,Belize,Curaçao,116.61
534,Belize,Guatemala,61.84
535,Belize,Netherlands,22.92
536,Belize,United States,294.49
537,Belize,Trinidad and Tobago,19.87
538,Mexico,Germany,13460.99
539,Mexico,Japan,17076.12
540,Mexico,China,61321.38
541,Mexico,"Korea, Rep.",13492.97
542,Mexico,Brazil,5382.93
543,Mexico,Spain,6961.8
544,Mexico,United States,187758.44
545,Mexico,Canada,10414.23
546,Guatemala,Mexico,469.59
547,Guatemala,El Salvador,1108.77
548,Guatemala,China,1438.54
549,Guatemala,Nicaragua,486.92
550,Guatemala,Honduras,790.98
551,Guatemala,Colombia,767.95
552,Guatemala,United States,6510.82
553,Bermuda,United Kingdom,14.77
554,Bermuda,Canada,0.14
555,Bermuda,China,11.34
556,Bermuda,"Bahamas, The",61.61
557,Bermuda,Georgia,0.13
558,Bermuda,United States,684.48
559,Georgia,Germany,448.95
560,Georgia,China,612.25
561,Georgia,Armenia,312.62
562,Georgia,Azerbaijan,709.93
563,Georgia,Russian Federation,179.68
564,Georgia,Turkey,184.03
565,Georgia,Ukraine,601.5
566,Peru,Ecuador,1930.3
567,Peru,China,8413.58
568,Peru,Switzerland,3024.89
569,Peru,Mexico,1817.2
570,Peru,Brazil,2324.82
571,Peru,Japan,2226.15
572,Peru,United States,8804.52
573,Peru,Canada,2741.61
574,Barbados,Guyana,21.44
575,Barbados,United Kingdom,71.62
576,Barbados,Trinidad and Tobago,53.93
577,Barbados,Suriname,87.11
578,Barbados,Jamaica,20.72
579,Barbados,China,78.32
580,Barbados,United States,584.17
581,Guyana,Trinidad and Tobago,360.47
582,Guyana,Suriname,141.93
583,Guyana,Jamaica,42.24
584,Guyana,China,165.42
585,Guyana,Venezuela,163.82
586,Guyana,United Kingdom,116.39
587,Guyana,United States,405.73
588,Guyana,Canada,414.23
589,Suriname,Switzerland,494.03
590,Suriname,Trinidad and Tobago,403.59
591,Suriname,United Arab Emirates,748.67
592,Suriname,Netherlands,311.31
593,Suriname,Curaçao,150.81
594,Suriname,Italy,150.14
595,Suriname,United States,463.13
596,Suriname,Canada,113.89
597,Suriname,Belgium,185.37
598,Jamaica,Mexico,272.12
599,Jamaica,Trinidad and Tobago,764.54
600,Jamaica,Slovenia,63.38
601,Jamaica,China,332.84
602,Jamaica,Venezuela,928.49
603,Jamaica,United Kingdom,81.22
604,Jamaica,Netherlands,108.5
605,Jamaica,United States,2122.7
606,Jamaica,Canada,225.07
607,Brunei,Vietnam,602.3
608,Brunei,Japan,4553.39
609,Brunei,India,864.09
610,Brunei,"Korea, Rep.",1867.08
611,Brunei,Singapore,689.66
612,Brunei,China,406.3
613,Brunei,Australia,837.52
614,Brunei,Malaysia,792.04
615,Brunei,United States,431.48
616,Vietnam,Japan,13544.24
617,Vietnam,Thailand,6283.43
618,Vietnam,China,36886.48
619,Vietnam,"Korea, Rep.",6682.94
620,Vietnam,"Other Asia, nes",9402.0
621,Vietnam,United States,23869.95
622,Vietnam,Malaysia,4984.47
623,Botswana,United Kingdom,2499.64
624,Botswana,South Africa,1217.48
625,Botswana,Canada,495.57
626,Botswana,Namibia,1129.86
627,Botswana,Belgium,952.26
628,Namibia,Botswana,868.6
629,Namibia,South Africa,1690.94
630,Namibia,Marshall Islands,307.68
631,Namibia,Switzerland,556.77
632,Namibia,Angola,466.23
633,Namibia,China,235.25
634,Central African Republic,China,8.99
635,Central African Republic,Germany,7.15
636,Central African Republic,France,5.43
637,Central African Republic,United Arab Emirates,6.11
638,Central African Republic,Netherlands,11.46
639,Central African Republic,Cameroon,8.23
640,Central African Republic,United States,12.74
641,Central African Republic,Belgium,16.13
642,Cameroon,China,947.21
643,Cameroon,India,330.76
644,Cameroon,France,821.79
645,Cameroon,Portugal,1152.78
646,Cameroon,Spain,578.31
647,Cameroon,Netherlands,476.23
648,Cameroon,United States,258.4
649,Cameroon,Nigeria,916.01
650,Ghana,United Kingdom,541.87
651,Ghana,Switzerland,1172.03
652,Ghana,India,608.81
653,Ghana,China,2280.47
654,Ghana,United Arab Emirates,1659.72
655,Ghana,South Africa,2833.22
656,Ghana,France,941.56
657,Ghana,Italy,1097.46
658,Ghana,United States,1259.24
659,Ghana,Belgium,918.05
660,"Congo, Rep.",Gabon,1021.48
661,"Congo, Rep.",Ghana,742.65
662,"Congo, Rep.",China,4228.11
663,"Congo, Rep.",Angola,1261.58
664,"Congo, Rep.",France,544.55
665,"Congo, Rep.",Australia,820.3
666,"Congo, Rep.",United States,535.35
667,"Congo, Rep.",Spain,540.77
668,Comoros,Madagascar,1.35
669,Comoros,United Arab Emirates,46.91
670,Comoros,Germany,1.29
671,Comoros,France,5.08
672,Comoros,China,17.73
673,Comoros,Netherlands,1.55
674,Comoros,Singapore,1.08
675,Comoros,Pakistan,27.1
676,Madagascar,United Arab Emirates,554.68
677,Madagascar,China,400.49
678,Madagascar,Germany,91.14
679,Madagascar,France,413.6
680,Madagascar,India,149.54
681,Madagascar,Netherlands,97.53
682,Madagascar,United States,126.96
683,Cape Verde,Brazil,25.54
684,Cape Verde,China,22.56
685,Cape Verde,Netherlands,145.48
686,Cape Verde,France,2.36
687,Cape Verde,Italy,3.76
688,Cape Verde,Portugal,292.25
689,Cape Verde,Spain,57.69
690,Cape Verde,El Salvador,2.33
691,El Salvador,Guatemala,887.49
692,El Salvador,Honduras,787.89
693,El Salvador,Mexico,733.88
694,El Salvador,Costa Rica,234.89
695,El Salvador,China,1200.68
696,El Salvador,Nicaragua,325.55
697,El Salvador,United States,3799.45
698,Costa Rica,Japan,525.86
699,Costa Rica,Panama,580.11
700,Costa Rica,"Hong Kong, China",648.03
701,Costa Rica,Mexico,1155.03
702,Costa Rica,China,1748.36
703,Costa Rica,Nicaragua,498.34
704,Costa Rica,Guatemala,387.39
705,Costa Rica,Netherlands,829.67
706,Costa Rica,United States,9062.54
707,Nicaragua,Mexico,607.66
708,Nicaragua,China,630.84
709,Nicaragua,Curaçao,808.81
710,Nicaragua,El Salvador,218.86
711,Nicaragua,United States,905.97
712,Nicaragua,Canada,326.97
713,Nicaragua,Venezuela,383.97
714,Nicaragua,Costa Rica,477.49
715,Cayman Islands,Jamaica,83.9
716,Cayman Islands,United Kingdom,40.16
717,Cayman Islands,Oman,40.92
718,Cayman Islands,Panama,47.91
719,Cayman Islands,United States,387.95
720,Cyprus,Germany,418.91
721,Cyprus,United Kingdom,277.2
722,Cyprus,Greece,1487.74
723,Cyprus,Israel,82.31
724,Cyprus,Bunkers,337.67
725,Cyprus,Italy,448.23
726,Cyprus,United States,76.31
727,Czech Republic,Germany,50566.48
728,Czech Republic,Poland,9667.85
729,Czech Republic,Slovak Republic,8176.82
730,Czech Republic,China,15486.21
731,Czech Republic,United Kingdom,7834.64
732,Czech Republic,Russian Federation,7750.05
733,Czech Republic,France,7978.85
734,Slovak Republic,Germany,17666.98
735,Slovak Republic,Czech Republic,8765.98
736,Slovak Republic,"Korea, Rep.",7073.02
737,Slovak Republic,Poland,7037.11
738,Slovak Republic,Russian Federation,7570.95
739,Slovak Republic,Austria,5244.02
740,Slovak Republic,Hungary,5831.11
741,Denmark,Germany,17046.75
742,Denmark,Sweden,12007.76
743,Denmark,Norway,5857.49
744,Denmark,China,6573.97
745,Denmark,Netherlands,7220.28
746,Denmark,United Kingdom,8787.46
747,Denmark,Special Categories,10689.39
748,Sweden,Denmark,12959.97
749,Sweden,Germany,16102.61
750,Sweden,United Kingdom,10697.86
751,Sweden,Norway,13482.15
752,Sweden,Finland,11710.26
753,Sweden,Netherlands,12012.51
754,Norway,Germany,26702.19
755,Norway,United Kingdom,37366.12
756,Norway,Sweden,11954.5
757,Norway,Denmark,5470.07
758,Norway,China,8260.52
759,Norway,France,11440.96
760,Norway,Netherlands,16869.32
761,Dominican Republic,China,1872.99
762,Dominican Republic,Mexico,1121.76
763,Dominican Republic,Trinidad and Tobago,752.21
764,Dominican Republic,Venezuela,1264.09
765,Dominican Republic,Haiti,1042.88
766,Dominican Republic,Netherlands,129.41
767,Dominican Republic,United States,6817.27
768,Dominican Republic,Canada,974.05
769,Algeria,Germany,2861.29
770,Algeria,France,6786.1
771,Algeria,China,6827.55
772,Algeria,United Kingdom,7202.28
773,Algeria,Italy,5652.7
774,Algeria,Spain,5084.23
775,Algeria,United States,5340.53
776,Ecuador,Chile,2464.24
777,Ecuador,Mexico,1168.22
778,Ecuador,Peru,1882.87
779,Ecuador,China,4508.39
780,Ecuador,Colombia,2162.91
781,Ecuador,Russian Federation,817.41
782,Ecuador,Panama,1293.77
783,Ecuador,United States,6807.96
784,"Egypt, Arab Rep.",Germany,5246.84
785,"Egypt, Arab Rep.",India,2135.09
786,"Egypt, Arab Rep.",Libya,1277.12
787,"Egypt, Arab Rep.",Saudi Arabia,1975.23
788,"Egypt, Arab Rep.",China,7002.78
789,"Egypt, Arab Rep.",Italy,3549.04
