,source,target,2003
273,Kenya,Netherlands,189.34
274,Kenya,United States,245.62
275,Rwanda,Kenya,20.77
276,Rwanda,Japan,23.67
277,Rwanda,Uganda,14.2
278,Rwanda,Tanzania,4.08
279,Rwanda,United Kingdom,3.1
280,Rwanda,Saudi Arabia,28.83
281,Rwanda,Belgium,26.78
282,Rwanda,"Congo, Dem. Rep.",2.07
283,Tanzania,Japan,89.73
284,Tanzania,South Africa,277.08
285,Tanzania,United Arab Emirates,148.31
286,Tanzania,India,169.48
287,Tanzania,United Kingdom,391.5
288,Tanzania,France,80.27
289,Tanzania,Kenya,78.95
290,Tanzania,Bahrain,160.33
291,Uganda,United Kingdom,33.88
292,Uganda,Kenya,78.43
293,Uganda,Japan,90.36
294,Uganda,South Africa,98.98
295,Uganda,Switzerland,70.91
296,Uganda,India,102.16
297,Uganda,Netherlands,48.81
298,Benin,South Africa,42.66
299,Benin,Nigeria,12.76
300,Benin,Cote d'Ivoire,47.81
301,Benin,Ghana,54.78
302,Benin,Thailand,15.72
303,Benin,China,63.1
304,Benin,India,27.44
305,Benin,France,216.1
306,Benin,Indonesia,25.3
307,South Africa,Germany,2439.81
308,South Africa,United Kingdom,3197.5
309,South Africa,Japan,3147.71
310,South Africa,China,2210.57
311,South Africa,Netherlands,1508.7
312,South Africa,United States,3412.89
313,Nigeria,Germany,1088.54
314,Nigeria,United Kingdom,1420.79
315,Nigeria,India,2393.24
316,Nigeria,China,1067.98
317,Nigeria,France,1359.46
318,Nigeria,Brazil,1636.71
319,Nigeria,Spain,1484.17
320,Nigeria,United States,2326.15
321,Cote d'Ivoire,France,1048.57
322,Cote d'Ivoire,China,123.08
323,Cote d'Ivoire,Netherlands,975.81
324,Cote d'Ivoire,Italy,188.63
325,Cote d'Ivoire,Spain,303.02
326,Cote d'Ivoire,United States,114.1
327,Cote d'Ivoire,Nigeria,508.43
328,Ghana,Germany,113.35
329,Ghana,United Kingdom,464.74
330,Ghana,Switzerland,587.89
331,Ghana,China,179.63
332,Ghana,Netherlands,274.13
333,Ghana,United States,225.88
334,Ghana,Belgium,113.87
335,Ghana,Nigeria,599.78
336,Thailand,Japan,11399.1
337,Thailand,"Hong Kong, China",4326.66
338,Thailand,China,6065.21
339,Thailand,Singapore,5871.73
340,Thailand,Malaysia,4536.79
341,Thailand,United States,7179.61
342,Indonesia,Japan,13603.49
343,Indonesia,Thailand,1701.67
344,Indonesia,China,2957.47
345,Indonesia,"Korea, Rep.",4323.76
346,Indonesia,Singapore,5399.66
347,Indonesia,United States,2702.38
348,Burkina Faso,Cote d'Ivoire,69.21
349,Burkina Faso,Switzerland,12.76
350,Burkina Faso,France,14.63
351,Burkina Faso,Togo,153.82
352,Burkina Faso,Benin,78.86
353,Burkina Faso,Ghana,84.69
354,Burkina Faso,Belgium,44.25
355,Burkina Faso,Niger,11.63
356,Togo,Germany,25.71
357,Togo,Cote d'Ivoire,32.96
358,Togo,France,118.74
359,Togo,Burkina Faso,72.28
360,Togo,Netherlands,99.6
361,Togo,Ghana,68.05
362,Togo,Benin,46.21
363,Togo,Italy,25.11
364,Togo,Mali,32.71
365,Niger,Nigeria,41.36
366,Niger,Cote d'Ivoire,75.46
367,Niger,France,76.32
368,Niger,China,52.93
369,Niger,Japan,31.1
370,Niger,Ghana,10.41
371,Niger,United States,46.46
372,Bangladesh,Japan,580.5
373,Bangladesh,Germany,1049.6
374,Bangladesh,"Korea, Rep.",502.48
375,Bangladesh,India,1437.88
376,Bangladesh,Singapore,601.03
377,Bangladesh,China,1113.48
378,Bangladesh,United Kingdom,713.59
379,Bangladesh,France,444.18
380,Bangladesh,United States,1883.19
381,Bangladesh,Belgium,288.28
382,Singapore,Japan,15405.17
383,Singapore,"Hong Kong, China",14455.56
384,Singapore,China,11068.22
385,Singapore,Indonesia,8479.45
386,Singapore,Malaysia,23104.77
387,Singapore,United States,17982.77
388,Bulgaria,Germany,812.09
389,Bulgaria,Greece,724.03
390,Bulgaria,Russian Federation,1368.59
391,Bulgaria,Italy,1113.08
392,Bulgaria,Turkey,689.95
393,Bulgaria,Belgium,457.66
394,Bahrain,Germany,260.26
395,Bahrain,Japan,445.64
396,Bahrain,"Other Asia, nes",199.26
397,Bahrain,India,112.91
398,Bahrain,Saudi Arabia,325.3
399,Bahrain,Australia,286.58
400,Bahrain,United States,284.09
401,Saudi Arabia,Germany,3632.0
402,Saudi Arabia,United Kingdom,2250.87
403,Saudi Arabia,Japan,4425.63
404,Saudi Arabia,"Other Asia, nes",41970.87
405,Saudi Arabia,China,2346.4
406,Saudi Arabia,United Arab Emirates,1575.84
407,Saudi Arabia,Kuwait,746.73
408,Saudi Arabia,United States,5927.68
409,"Bahamas, The",Japan,22.5
410,"Bahamas, The",Netherlands Antilles,30.78
411,"Bahamas, The",Germany,13.19
412,"Bahamas, The",Venezuela,49.83
413,"Bahamas, The",United Kingdom,17.4
414,"Bahamas, The",France,36.71
415,"Bahamas, The",Spain,9.22
416,"Bahamas, The",United States,1617.11
417,Bosnia and Herzegovina,Germany,191.69
418,Bosnia and Herzegovina,Croatia,642.56
419,Bosnia and Herzegovina,Switzerland,124.62
420,Bosnia and Herzegovina,Slovenia,347.52
421,Bosnia and Herzegovina,Italy,354.15
422,Croatia,Germany,733.15
423,Croatia,Bosnia and Herzegovina,892.44
424,Croatia,France,749.35
425,Croatia,Slovenia,1051.67
426,Croatia,Italy,2581.61
427,Croatia,Austria,479.39
428,Slovenia,Germany,2948.35
429,Slovenia,Croatia,520.51
430,Slovenia,France,721.44
431,Slovenia,Italy,2480.28
432,Slovenia,Austria,935.09
433,Belarus,Germany,421.18
434,Belarus,Poland,434.17
435,Belarus,United Kingdom,938.27
436,Belarus,Russian Federation,4879.86
437,Belarus,Netherlands,413.81
438,Belarus,Ukraine,362.07
439,Poland,Germany,17241.53
440,Poland,France,3251.48
441,Poland,China,2861.56
442,Poland,United Kingdom,2676.13
443,Poland,Russian Federation,5202.01
444,Poland,Italy,5750.31
445,Poland,Netherlands,2381.83
446,Ukraine,Germany,1423.33
447,Ukraine,Poland,802.39
448,Ukraine,China,1002.68
449,Ukraine,Turkmenistan,1746.21
450,Ukraine,Russian Federation,4311.38
451,Ukraine,Italy,645.71
452,Ukraine,Turkey,902.11
453,Belize,Netherlands Antilles,29.19
454,Belize,Mexico,43.6
455,Belize,Jamaica,9.45
456,Belize,United Kingdom,46.89
457,Belize,Guatemala,21.85
458,Belize,Panama,54.21
459,Belize,Netherlands,6.35
460,Belize,United States,235.85
461,Belize,Trinidad and Tobago,6.07
462,Mexico,Germany,1714.69
463,Mexico,Japan,1172.4
464,Mexico,Canada,3021.76
465,Mexico,China,9400.18
466,Mexico,Spain,1467.62
467,Mexico,United States,105723.45
468,Jamaica,United Kingdom,153.02
469,Jamaica,Japan,175.59
470,Jamaica,China,96.58
471,Jamaica,Germany,72.6
472,Jamaica,Mexico,103.4
473,Jamaica,Trinidad and Tobago,396.32
474,Jamaica,United States,1578.02
475,Jamaica,Canada,192.41
476,Guatemala,Mexico,561.9
477,Guatemala,El Salvador,501.73
478,Guatemala,Costa Rica,302.09
479,Guatemala,Nicaragua,153.91
480,Guatemala,Panama,322.26
481,Guatemala,Honduras,281.17
482,Guatemala,United States,2944.27
483,Bolivia,Chile,125.45
484,Bolivia,Switzerland,165.91
485,Bolivia,Brazil,503.97
486,Bolivia,Colombia,157.77
487,Bolivia,Peru,104.76
488,Bolivia,Argentina,284.52
489,Bolivia,United States,309.43
490,Bolivia,Venezuela,176.2
491,Peru,Ecuador,650.64
492,Peru,Chile,412.57
493,Peru,China,639.98
494,Peru,Switzerland,672.02
495,Peru,Brazil,549.38
496,Peru,United Kingdom,1165.9
497,Peru,Argentina,525.5
498,Peru,United States,1565.76
499,Barbados,United Kingdom,27.49
500,Barbados,Japan,53.45
501,Barbados,Canada,42.08
502,Barbados,Trinidad and Tobago,28.36
503,Barbados,Jamaica,15.39
504,Barbados,Bunkers,52.99
505,Barbados,United States,453.03
506,Canada,United Kingdom,4351.08
507,Canada,Japan,5853.85
508,Canada,China,13288.64
509,Canada,Germany,2080.69
510,Canada,Mexico,8717.56
511,Canada,United States,145755.35
512,Brunei,Japan,1697.61
513,Brunei,Thailand,390.66
514,Brunei,"Korea, Rep.",463.72
515,Brunei,Singapore,250.18
516,Brunei,Australia,346.36
517,Brunei,Malaysia,251.71
518,Brunei,"Hong Kong, China",81.59
519,Brunei,United States,143.02
520,Malaysia,Japan,11221.73
521,Malaysia,"Hong Kong, China",6783.79
522,Malaysia,China,7299.65
523,Malaysia,"Korea, Rep.",4554.63
524,Malaysia,Singapore,16522.64
525,Malaysia,United States,12850.6
526,"Hong Kong, China",Japan,12088.87
527,"Hong Kong, China",China,101082.79
528,"Hong Kong, China",Germany,7219.01
529,"Hong Kong, China","Korea, Rep.",12054.75
530,"Hong Kong, China",United Kingdom,8988.15
531,"Hong Kong, China","Other Asia, nes",16076.41
532,"Hong Kong, China",United States,12756.27
533,Botswana,United Kingdom,3007.65
534,Botswana,Norway,285.26
535,Botswana,South Africa,285.18
536,Botswana,France,43.44
537,Botswana,Portugal,28.76
538,Botswana,Zimbabwe,94.65
539,Botswana,Sweden,135.61
540,Botswana,United States,33.05
541,Norway,Germany,8841.5
542,Norway,United Kingdom,14428.62
543,Norway,Denmark,3128.65
544,Norway,France,5573.34
545,Norway,Sweden,6395.91
546,Norway,Netherlands,6522.79
547,Norway,United States,2052.88
548,Zimbabwe,United Kingdom,87.73
549,Zimbabwe,South Africa,475.18
550,Zimbabwe,Thailand,30.45
551,Zimbabwe,Mozambique,30.87
552,Zimbabwe,Switzerland,120.31
553,Zimbabwe,Kuwait,112.36
554,Zimbabwe,Zambia,79.23
555,Zimbabwe,Netherlands,82.92
556,Sweden,Denmark,7793.47
557,Sweden,Germany,10194.61
558,Sweden,United Kingdom,7940.99
559,Sweden,Norway,6447.21
560,Sweden,Netherlands,5637.66
561,Sweden,United States,11764.46
562,Central African Republic,Cameroon,10.07
563,Central African Republic,Germany,4.67
564,Central African Republic,France,4.31
565,Central African Republic,Netherlands,8.85
566,Central African Republic,United Kingdom,2.04
567,Central African Republic,Belgium,45.96
568,Cameroon,Japan,122.64
569,Cameroon,France,244.74
570,Cameroon,Italy,303.24
571,Cameroon,Spain,492.88
572,Cameroon,Netherlands,239.2
573,Cameroon,United States,102.63
574,Cameroon,Nigeria,170.21
575,Cook Islands,Japan,2.79
576,Cook Islands,Fiji,0.26
577,Cook Islands,New Zealand,53.67
578,Cook Islands,Australia,6.78
579,Cook Islands,United States,2.22
580,Fiji,Japan,22.75
581,Fiji,New Zealand,202.72
582,Fiji,Singapore,69.13
583,Fiji,Australia,404.86
584,Fiji,United Kingdom,98.27
585,Fiji,United States,99.02
586,Ecuador,Brazil,398.19
587,Ecuador,Peru,632.89
588,Ecuador,China,481.85
589,Ecuador,Colombia,901.05
590,Ecuador,Venezuela,382.24
591,Ecuador,Russian Federation,260.82
592,Ecuador,Italy,377.42
593,Ecuador,United States,1227.57
594,Comoros,Kenya,2.07
595,Comoros,South Africa,2.97
596,Comoros,United Arab Emirates,6.09
597,Comoros,Mauritius,0.33
598,Comoros,Germany,0.33
599,Comoros,France,4.53
600,Comoros,Japan,0.39
601,Comoros,Yemen,0.43
602,Mauritius,South Africa,288.77
603,Mauritius,France,416.43
604,Mauritius,India,195.05
605,Mauritius,China,199.71
606,Mauritius,Madagascar,73.33
607,Mauritius,United Kingdom,557.69
608,Mauritius,Italy,68.99
609,Mauritius,United States,369.0
610,Mauritius,Bahrain,92.16
611,Cape Verde,Japan,19.69
612,Cape Verde,Germany,0.13
613,Cape Verde,Netherlands,31.98
614,Cape Verde,Portugal,153.51
615,Cape Verde,Ireland,0.11
616,Cape Verde,United States,15.06
617,Cape Verde,Belgium,13.37
618,Ireland,Germany,7821.54
619,Ireland,United Kingdom,15252.41
620,Ireland,Japan,2596.83
621,Ireland,France,5739.35
622,Ireland,United States,8674.0
623,Ireland,Belgium,11686.53
624,Costa Rica,Japan,307.73
625,Costa Rica,Guatemala,253.46
626,Costa Rica,Mexico,378.78
627,Costa Rica,Venezuela,258.89
628,Costa Rica,Nicaragua,186.27
629,Costa Rica,Netherlands,359.25
630,Costa Rica,Colombia,211.05
631,Costa Rica,United States,3679.59
632,Costa Rica,Malaysia,206.38
633,Nicaragua,Mexico,27.88
634,Nicaragua,Costa Rica,164.97
635,Nicaragua,Venezuela,179.0
636,Nicaragua,Guatemala,132.16
637,Nicaragua,Honduras,43.38
638,Nicaragua,El Salvador,104.29
639,Nicaragua,United States,507.44
640,Cuba,China,505.22
641,Cuba,Venezuela,189.86
642,Cuba,Russian Federation,135.25
643,Cuba,Spain,589.06
644,Cuba,Italy,333.46
645,Cuba,Netherlands,413.82
646,Cuba,Canada,266.76
647,Cuba,United States,331.43
648,Cyprus,Germany,36.15
649,Cyprus,United Kingdom,295.09
650,Cyprus,Japan,251.92
651,Cyprus,Greece,535.08
652,Cyprus,Lebanon,31.34
653,Cyprus,Bunkers,89.78
654,Cyprus,Italy,439.93
655,Lebanon,Germany,578.54
656,Lebanon,Switzerland,379.11
657,Lebanon,France,583.22
658,Lebanon,Iraq,121.78
659,Lebanon,Syrian Arab Republic,99.51
660,Lebanon,Saudi Arabia,104.3
661,Lebanon,China,530.67
662,Lebanon,United Arab Emirates,104.35
663,Lebanon,Italy,674.31
664,Lebanon,United States,432.31
665,Czech Republic,Germany,18025.63
666,Czech Republic,France,2525.37
667,Czech Republic,Slovak Republic,2656.82
668,Czech Republic,China,2681.35
669,Czech Republic,Poland,2336.38
670,Czech Republic,United Kingdom,2621.51
671,Czech Republic,Italy,2724.93
672,Czech Republic,Austria,3042.77
673,Slovak Republic,Germany,6770.16
674,Slovak Republic,Czech Republic,3232.82
675,Slovak Republic,Russian Federation,2449.63
676,Slovak Republic,Italy,1393.8
677,Slovak Republic,Austria,1632.9
678,Slovak Republic,United States,1154.39
679,Dominica,Guyana,3.28
680,Dominica,United Kingdom,6.22
681,Dominica,Japan,4.99
682,Dominica,Trinidad and Tobago,23.2
683,Dominica,Jamaica,8.97
684,Dominica,Barbados,5.49
685,Dominica,France,3.58
686,Dominica,United States,47.22
687,Dominica,Antigua and Barbuda,4.01
688,Denmark,Germany,11182.09
689,Denmark,United Kingdom,5066.39
690,Denmark,Sweden,7205.8
691,Denmark,France,2717.36
692,Denmark,Netherlands,3884.34
693,Denmark,United States,3688.37
694,Denmark,Special Categories,4648.97
695,Dominican Republic,Brazil,191.45
696,Dominican Republic,"Korea, Rep.",98.35
697,Dominican Republic,China,238.5
698,Dominican Republic,Haiti,282.06
699,Dominican Republic,Netherlands,65.1
700,Dominican Republic,United States,2413.6
701,Dominican Republic,Spain,198.01
702,Dominican Republic,Canada,55.99
703,Algeria,Germany,880.43
704,Algeria,France,3113.23
705,Algeria,Italy,1274.37
706,Algeria,Spain,743.13
707,Algeria,Netherlands,1696.37
708,Algeria,United States,709.31
709,"Egypt, Arab Rep.",Germany,738.06
710,"Egypt, Arab Rep.",India,479.4
711,"Egypt, Arab Rep.",China,552.09
712,"Egypt, Arab Rep.",Italy,554.3
713,"Egypt, Arab Rep.",Spain,296.81
714,"Egypt, Arab Rep.",United States,1312.41
715,Eritrea,United Arab Emirates,53.03
716,Eritrea,India,27.13
717,Eritrea,Italy,50.14
718,Eritrea,Fm Sudan,1.29
719,Eritrea,Saudi Arabia,45.5
720,Eritrea,Netherlands,0.69
721,Eritrea,United States,68.95
722,Eritrea,Singapore,0.82
723,Fm Sudan,Germany,177.22
724,Fm Sudan,United Arab Emirates,85.95
725,Fm Sudan,China,312.12
726,Fm Sudan,Saudi Arabia,398.05
727,Fm Sudan,Japan,215.04
728,Fm Sudan,United Kingdom,80.31
729,Fm Sudan,"Egypt, Arab Rep.",186.82
730,Estonia,Germany,469.36
731,Estonia,Sweden,701.58
732,Estonia,Finland,547.53
733,Estonia,Latvia,417.98
734,Estonia,Russian Federation,642.19
735,Estonia,Ukraine,338.67
736,Finland,Germany,6217.68
737,Finland,United Kingdom,4235.26
738,Finland,Sweden,4582.67
739,Finland,France,2010.32
740,Finland,Russian Federation,3936.56
741,Finland,United States,4257.28
742,Latvia,Germany,611.06
743,Latvia,Sweden,433.94
744,Latvia,Estonia,270.15
745,Latvia,Lithuania,336.64
746,Latvia,Finland,550.23
747,Latvia,United Kingdom,639.17
748,Latvia,Russian Federation,649.44
749,Ethiopia(excludes Eritrea),Japan,43.67
750,Ethiopia(excludes Eritrea),Germany,57.49
751,Ethiopia(excludes Eritrea),India,174.35
752,Ethiopia(excludes Eritrea),Saudi Arabia,35.38
753,Ethiopia(excludes Eritrea),China,313.07
754,Ethiopia(excludes Eritrea),Italy,245.56
755,Ethiopia(excludes Eritrea),Djibouti,99.31
756,Ethiopia(excludes Eritrea),United States,383.99
757,European Union,Japan,46418.95
758,European Union,China,120527.11
759,European Union,Switzerland,81689.64
760,European Union,Russian Federation,42196.11
761,European Union,United States,178851.93
762,Faeroe Islands,Denmark,191.92
763,Faeroe Islands,Germany,35.5
764,Faeroe Islands,United Kingdom,131.55
765,Faeroe Islands,Norway,171.4
766,Faeroe Islands,France,56.03
767,Faeroe Islands,Spain,71.18
768,Faeroe Islands,Sweden,32.92
769,"Micronesia, Fed. Sts.",Japan,3.43
770,"Micronesia, Fed. Sts.",Guam,1.42
771,"Micronesia, Fed. Sts.","Other Asia, nes",5.35
772,"Micronesia, Fed. Sts.",Australia,6.81
773,"Micronesia, Fed. Sts.",United States,42.58
774,"Micronesia, Fed. Sts.",Northern Mariana Islands,0.17
775,Gabon,Japan,161.17
776,Gabon,China,155.43
777,Gabon,France,136.51
778,Gabon,"Korea, Rep.",93.54
779,Gabon,Netherlands,49.47
780,Gabon,Cameroon,31.67
781,Gabon,United States,109.96
782,"Gambia, The",Germany,0.28
783,"Gambia, The",United Kingdom,0.94
784,"Gambia, The","Other Asia, nes",0.23
785,"Gambia, The",France,9.9
786,"Gambia, The",China,8.09
787,"Gambia, The",Netherlands,0.32
788,"Gambia, The",Senegal,7.32
789,Senegal,Thailand,174.43
790,Senegal,India,147.62
791,Senegal,France,137.94
792,Senegal,Italy,95.88
793,Senegal,Bunkers,155.06
794,Senegal,Mali,115.26
795,Senegal,Spain,103.8
796,Senegal,United States,86.34
797,Senegal,Nigeria,281.53
798,Guinea-Bissau,Panama,1.33
799,Guinea-Bissau,Thailand,3.27
