,source,target,2004
110,"Serbia, FR(Serbia/Montenegro)",China,544.05
111,"Serbia, FR(Serbia/Montenegro)",Slovenia,383.45
112,"Serbia, FR(Serbia/Montenegro)",Russian Federation,1403.69
113,"Serbia, FR(Serbia/Montenegro)",Italy,1120.52
114,Italy,Germany,47911.77
115,Italy,France,43465.55
116,Italy,Netherlands,20067.89
117,Italy,United Kingdom,24918.7
118,Italy,Spain,16504.86
119,Italy,United States,27691.64
120,Italy,Belgium,15651.77
121,Turkey,Germany,8745.28
122,Turkey,France,3668.42
123,Turkey,United Kingdom,5544.3
124,Turkey,Russian Federation,9033.14
125,Turkey,Italy,6858.68
126,Turkey,United States,4745.22
127,Andorra,Germany,18.13
128,Andorra,Japan,83.34
129,Andorra,France,29.2
130,Andorra,Portugal,3.49
131,Andorra,Spain,907.31
132,Andorra,Italy,57.31
133,Andorra,Belgium,2.52
134,Japan,"Other Asia, nes",42012.04
135,Japan,"Hong Kong, China",35431.7
136,Japan,China,94340.41
137,Japan,"Korea, Rep.",44257.4
138,Japan,Australia,19454.41
139,Japan,United States,63702.09
140,Japan,Indonesia,18702.46
141,Portugal,Germany,4909.84
142,Portugal,France,5072.48
143,Portugal,United Kingdom,3481.86
144,Portugal,Spain,17092.7
145,Portugal,Italy,3432.53
146,Spain,Germany,21027.28
147,Spain,United Kingdom,16335.46
148,Spain,France,34979.59
149,Spain,China,10477.38
150,Spain,Italy,23409.74
151,Spain,Portugal,17522.03
152,Belgium,Germany,60634.65
153,Belgium,United Kingdom,26613.12
154,Belgium,France,52705.25
155,Belgium,Ireland,17249.81
156,Belgium,Netherlands,36043.77
157,Belgium,United States,19998.17
158,United Arab Emirates,Japan,13926.58
159,United Arab Emirates,"Other Asia, nes",14444.2
160,United Arab Emirates,India,7098.77
161,United Arab Emirates,China,5313.68
162,United Arab Emirates,"Iran, Islamic Rep.",3644.67
163,United Arab Emirates,United States,3792.31
164,"Other Asia, nes",Germany,5854.32
165,"Other Asia, nes",Japan,13222.55
166,"Other Asia, nes","Hong Kong, China",29879.04
167,"Other Asia, nes",China,16755.84
168,"Other Asia, nes","Korea, Rep.",11684.68
169,"Other Asia, nes",United States,21806.86
170,"Other Asia, nes",Singapore,6352.13
171,India,China,6051.26
172,India,Switzerland,4547.72
173,India,United Arab Emirates,6644.33
174,India,United Kingdom,3409.43
175,India,United States,5943.66
176,India,Belgium,4388.4
177,India,Singapore,3416.46
178,"Iran, Islamic Rep.",Germany,4114.25
179,"Iran, Islamic Rep.",United Arab Emirates,5476.41
180,"Iran, Islamic Rep.","Other Asia, nes",7953.03
181,"Iran, Islamic Rep.","Korea, Rep.",1755.21
182,"Iran, Islamic Rep.",France,1638.39
183,"Iran, Islamic Rep.",Japan,9665.63
184,"Iran, Islamic Rep.",Italy,2358.63
185,Argentina,Germany,1092.73
186,Argentina,Chile,3830.58
187,Argentina,China,1400.97
188,Argentina,Brazil,5411.83
189,Argentina,Spain,1362.93
190,Argentina,United States,3429.87
191,Chile,China,2418.44
192,Chile,Brazil,2833.65
193,Chile,"Korea, Rep.",1869.55
194,Chile,Japan,3907.47
195,Chile,Netherlands,1806.23
196,Chile,Argentina,4162.7
197,Chile,United States,3528.27
198,Brazil,Germany,4031.58
199,Brazil,China,4047.08
200,Brazil,Argentina,5902.97
201,Brazil,Netherlands,4702.04
202,Brazil,United States,12079.32
203,Brazil,Nigeria,3567.39
204,Armenia,United Kingdom,106.73
205,Armenia,Germany,82.4
206,Armenia,Israel,98.35
207,Armenia,Russian Federation,75.27
208,Armenia,United States,100.4
209,Armenia,Belgium,107.89
210,Israel,Germany,3090.27
211,Israel,"Hong Kong, China",1907.7
212,Israel,Switzerland,2682.14
213,Israel,United Kingdom,1447.9
214,Israel,United States,6119.65
215,Israel,Belgium,2897.91
216,Russian Federation,Germany,13302.04
217,Russian Federation,Japan,3940.94
218,Russian Federation,Belarus,6484.98
219,Russian Federation,China,4746.23
220,Russian Federation,Italy,12087.83
221,Russian Federation,Netherlands,15272.23
222,Russian Federation,Ukraine,6100.48
223,Australia,Germany,6275.62
224,Australia,Japan,16314.19
225,Australia,China,14073.26
226,Australia,New Zealand,6444.98
227,Australia,"Korea, Rep.",6740.74
228,Australia,Singapore,4796.86
229,Australia,United States,16111.11
230,New Zealand,Germany,1206.97
231,New Zealand,Japan,2280.51
232,New Zealand,China,2242.77
233,New Zealand,Australia,5189.48
234,New Zealand,United Kingdom,964.72
235,New Zealand,United States,2612.4
236,"Korea, Rep.",Germany,8485.47
237,"Korea, Rep.",Japan,21701.33
238,"Korea, Rep.","Other Asia, nes",9844.21
239,"Korea, Rep.","Hong Kong, China",18127.1
240,"Korea, Rep.",China,29584.76
241,"Korea, Rep.",Saudi Arabia,11799.58
242,"Korea, Rep.",United States,28918.64
243,Singapore,Japan,19093.62
244,Singapore,"Hong Kong, China",17641.29
245,Singapore,China,16188.21
246,Singapore,Indonesia,19021.19
247,Singapore,Malaysia,27268.12
248,Singapore,"Other Asia, nes",9921.79
249,Singapore,United States,20700.5
250,Austria,Germany,35540.42
251,Austria,Switzerland,5515.28
252,Austria,France,4448.73
253,Austria,United Kingdom,4657.93
254,Austria,Italy,7543.83
255,Austria,Czech Republic,3509.51
256,Austria,United States,3678.49
257,Switzerland,Germany,25030.31
258,Switzerland,United Kingdom,6476.16
259,Switzerland,France,11126.53
260,Switzerland,Italy,12821.91
261,Switzerland,United States,8821.76
262,Czech Republic,Germany,23835.74
263,Czech Republic,Poland,3443.82
264,Czech Republic,Slovak Republic,3573.03
265,Czech Republic,China,3511.68
266,Czech Republic,United Kingdom,3097.42
267,Czech Republic,Italy,3500.24
268,Czech Republic,Austria,3852.48
269,Azerbaijan,Germany,198.48
270,Azerbaijan,United Kingdom,421.77
271,Azerbaijan,Kazakhstan,236.74
272,Azerbaijan,Russian Federation,209.76
273,Azerbaijan,Italy,1614.86
274,Azerbaijan,Turkey,182.62
275,Azerbaijan,Georgia,188.85
276,Azerbaijan,Israel,323.74
277,Kazakhstan,Germany,1052.85
278,Kazakhstan,China,758.23
279,Kazakhstan,Switzerland,3760.4
280,Kazakhstan,Russian Federation,2836.29
281,Kazakhstan,France,1468.22
282,Kazakhstan,Italy,3108.98
283,Kazakhstan,United States,563.14
284,Kazakhstan,Ukraine,722.56
285,Georgia,Germany,150.84
286,Georgia,United Kingdom,31.67
287,Georgia,Turkmenistan,113.44
288,Georgia,Armenia,54.33
289,Georgia,Russian Federation,104.53
290,Georgia,Turkey,118.61
291,Georgia,Azerbaijan,155.82
292,Burundi,Kenya,25.67
293,Burundi,Japan,24.21
294,Burundi,Rwanda,5.12
295,Burundi,Tanzania,14.56
296,Burundi,Switzerland,46.34
297,Burundi,France,10.39
298,Burundi,United Arab Emirates,6.13
299,Burundi,United Kingdom,4.06
300,Burundi,Belgium,8.47
301,Kenya,United Kingdom,282.09
302,Kenya,United Arab Emirates,0.0
303,Kenya,Uganda,470.52
304,Kenya,Tanzania,213.7
305,Kenya,Netherlands,222.95
306,Rwanda,Kenya,23.7
307,Rwanda,Japan,18.36
308,Rwanda,Uganda,23.36
309,Rwanda,Tanzania,12.16
310,Rwanda,Switzerland,3.4
311,Rwanda,United Kingdom,7.47
312,Rwanda,Saudi Arabia,37.75
313,Rwanda,Belgium,25.08
314,Tanzania,Japan,182.65
315,Tanzania,South Africa,122.25
316,Tanzania,United Arab Emirates,186.34
317,Tanzania,China,174.0
318,Tanzania,India,218.15
319,Tanzania,United Kingdom,471.93
320,Tanzania,Kenya,90.23
321,Ireland,Germany,8184.63
322,Ireland,United Kingdom,17085.39
323,Ireland,France,6291.36
324,Ireland,China,3452.32
325,Ireland,United States,8572.68
326,Ireland,Belgium,15319.68
327,Benin,United Kingdom,46.71
328,Benin,Cote d'Ivoire,62.46
329,Benin,Ghana,63.92
330,Benin,China,59.56
331,Benin,India,21.93
332,Benin,France,194.61
333,Benin,Togo,14.4
334,Benin,Indonesia,24.25
335,Benin,Niger,17.75
336,Cote d'Ivoire,Thailand,134.06
337,Cote d'Ivoire,Nigeria,956.91
338,Cote d'Ivoire,France,1557.73
339,Cote d'Ivoire,China,130.67
340,Cote d'Ivoire,Italy,314.12
341,Cote d'Ivoire,Netherlands,713.19
342,Cote d'Ivoire,United States,133.72
343,Ghana,Germany,314.78
344,Ghana,United Kingdom,239.54
345,Ghana,China,364.81
346,Ghana,France,109.75
347,Ghana,Netherlands,452.37
348,Ghana,United States,362.75
349,Ghana,Belgium,130.5
350,Togo,Cote d'Ivoire,33.82
351,Togo,China,46.51
352,Togo,France,108.74
353,Togo,Burkina Faso,50.85
354,Togo,Ghana,46.18
355,Togo,Benin,47.48
356,Togo,Italy,20.84
357,Togo,Mali,43.53
358,Togo,Belgium,26.94
359,Indonesia,Japan,15962.11
360,Indonesia,Thailand,2771.58
361,Indonesia,China,4101.33
362,Indonesia,"Korea, Rep.",4830.18
363,Indonesia,Singapore,5999.06
364,Indonesia,United States,3235.51
365,Niger,Nigeria,48.78
366,Niger,Cote d'Ivoire,61.32
367,Niger,Switzerland,17.01
368,Niger,France,92.32
369,Niger,China,34.9
370,Niger,Japan,34.16
371,Niger,United States,79.28
372,Burkina Faso,Cote d'Ivoire,143.59
373,Burkina Faso,Switzerland,38.81
374,Burkina Faso,France,27.84
375,Burkina Faso,Togo,183.91
376,Burkina Faso,Benin,68.7
377,Burkina Faso,Ghana,66.15
378,Burkina Faso,Belgium,52.83
379,Bangladesh,Japan,1095.97
380,Bangladesh,Germany,1390.36
381,Bangladesh,"Korea, Rep.",453.48
382,Bangladesh,India,1278.71
383,Bangladesh,Singapore,493.39
384,Bangladesh,China,1580.19
385,Bangladesh,United Kingdom,947.36
386,Bangladesh,France,627.22
387,Bangladesh,Italy,356.26
388,Bangladesh,United States,2169.31
389,Bulgaria,Germany,1015.03
390,Bulgaria,Greece,831.09
391,Bulgaria,Russian Federation,1792.82
392,Bulgaria,Italy,1416.68
393,Bulgaria,Turkey,992.0
394,Bulgaria,Belgium,589.98
395,Bahrain,Germany,240.89
396,Bahrain,United Kingdom,241.63
397,Bahrain,Japan,405.0
398,Bahrain,"Other Asia, nes",200.4
399,Bahrain,India,118.98
400,Bahrain,Saudi Arabia,381.9
401,Bahrain,United States,242.12
402,Saudi Arabia,Germany,3685.68
403,Saudi Arabia,United Kingdom,2445.12
404,Saudi Arabia,Japan,4627.76
405,Saudi Arabia,"Other Asia, nes",56599.93
406,Saudi Arabia,China,2996.56
407,Saudi Arabia,United Arab Emirates,1969.57
408,Saudi Arabia,Kuwait,1029.67
409,Saudi Arabia,United States,6874.08
410,"Bahamas, The",Japan,23.93
411,"Bahamas, The",Netherlands Antilles,43.58
412,"Bahamas, The",Canada,11.84
413,"Bahamas, The",Germany,11.91
414,"Bahamas, The",Venezuela,47.59
415,"Bahamas, The",United Kingdom,14.31
416,"Bahamas, The",France,33.71
417,"Bahamas, The",United States,1743.55
418,Canada,United Kingdom,5953.34
419,Canada,Japan,6587.07
420,Canada,China,18549.05
421,Canada,Mexico,2382.39
422,Canada,United States,160827.01
423,Bosnia and Herzegovina,Germany,183.38
424,Bosnia and Herzegovina,Croatia,902.38
425,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",616.15
426,Bosnia and Herzegovina,Italy,458.39
427,Croatia,Germany,895.16
428,Croatia,Bosnia and Herzegovina,1153.79
429,Croatia,Slovenia,1179.42
430,Croatia,Russian Federation,1205.68
431,Croatia,Italy,2819.21
432,Croatia,Austria,756.57
433,Belarus,Germany,1081.04
434,Belarus,Poland,728.75
435,Belarus,United Kingdom,1147.56
436,Belarus,Russian Federation,6462.98
437,Belarus,Italy,300.46
438,Belarus,Netherlands,924.38
439,Belarus,Ukraine,544.94
440,Poland,Germany,22132.31
441,Poland,Czech Republic,3188.53
442,Poland,France,4454.32
443,Poland,China,4064.57
444,Poland,United Kingdom,3986.45
445,Poland,Russian Federation,6390.63
446,Poland,Italy,6934.14
447,Ukraine,Germany,1869.81
448,Ukraine,Poland,993.62
449,Ukraine,Turkmenistan,1975.79
450,Ukraine,Russian Federation,5824.83
451,Ukraine,Italy,873.3
452,Ukraine,United States,1501.69
453,Ukraine,Turkey,1868.75
454,Belize,Netherlands Antilles,27.23
455,Belize,Mexico,53.26
456,Belize,Jamaica,10.98
457,Belize,United Kingdom,41.29
458,Belize,Guatemala,30.99
459,Belize,Panama,48.44
460,Belize,Ireland,10.51
461,Belize,United States,200.81
462,Belize,Trinidad and Tobago,10.17
463,Mexico,Germany,1921.91
464,Mexico,Japan,10582.96
465,Mexico,Canada,2780.86
466,Mexico,China,14373.45
467,Mexico,Spain,1962.85
468,Mexico,United States,111262.25
469,Mexico,Aruba,1398.52
470,Jamaica,Japan,172.43
471,Jamaica,China,169.82
472,Jamaica,Trinidad and Tobago,482.4
473,Jamaica,Brazil,151.31
474,Jamaica,Venezuela,146.73
475,Jamaica,United Kingdom,149.55
476,Jamaica,Netherlands,117.05
477,Jamaica,United States,1622.86
478,Jamaica,Canada,273.52
479,Guatemala,Mexico,637.57
480,Guatemala,El Salvador,544.85
481,Guatemala,Costa Rica,319.83
482,Guatemala,Nicaragua,174.52
483,Guatemala,Panama,398.07
484,Guatemala,Honduras,347.54
485,Guatemala,United States,3198.86
486,Bolivia,Chile,113.08
487,Bolivia,Brazil,716.4
488,Bolivia,Peru,128.37
489,Bolivia,Argentina,298.08
490,Bolivia,United States,269.15
491,Bolivia,Venezuela,237.39
492,Peru,Chile,719.06
493,Peru,China,768.12
494,Peru,Brazil,698.46
495,Peru,Japan,554.16
496,Peru,Venezuela,692.95
497,Peru,United Kingdom,1153.74
498,Peru,Colombia,779.44
499,Peru,United States,1981.51
500,Barbados,United Kingdom,29.83
501,Barbados,Japan,60.42
502,Barbados,Canada,52.43
503,Barbados,Trinidad and Tobago,27.85
504,Barbados,Jamaica,12.32
505,Barbados,St. Lucia,13.04
506,Barbados,United States,477.2
507,Brunei,Japan,1911.67
508,Brunei,Thailand,349.16
509,Brunei,"Korea, Rep.",651.42
510,Brunei,Singapore,261.62
511,Brunei,China,88.29
512,Brunei,Australia,594.16
513,Brunei,Malaysia,287.35
514,Brunei,United States,167.47
515,Thailand,Japan,13457.06
516,Thailand,China,8187.81
517,Thailand,Singapore,7004.91
518,Thailand,Malaysia,5297.01
519,Thailand,United States,7267.84
520,Malaysia,Japan,12762.91
521,Malaysia,Thailand,5782.64
522,Malaysia,"Hong Kong, China",7562.08
523,Malaysia,China,10335.27
524,Malaysia,Singapore,18931.04
525,Malaysia,United States,15258.59
526,Botswana,United Kingdom,2615.41
527,Botswana,Norway,196.6
528,Botswana,South Africa,326.62
529,Botswana,Switzerland,51.72
530,Botswana,Zimbabwe,51.02
531,Botswana,Sweden,98.79
532,Botswana,United States,56.77
533,Norway,Germany,10823.06
534,Norway,United Kingdom,18582.55
535,Norway,Denmark,3550.0
536,Norway,China,2402.2
537,Norway,France,7217.57
538,Norway,Sweden,7583.88
539,Norway,Netherlands,8440.08
540,Norway,United States,6293.86
541,South Africa,Germany,3236.55
542,South Africa,United Kingdom,4215.47
543,South Africa,Japan,4110.39
544,South Africa,China,3574.93
545,South Africa,Netherlands,1840.69
546,South Africa,United States,4112.39
547,Zimbabwe,Botswana,186.38
548,Zimbabwe,Zambia,146.1
549,Zimbabwe,United Kingdom,141.71
550,Zimbabwe,South Africa,1085.06
551,Zimbabwe,Mozambique,118.59
552,Zimbabwe,China,177.47
553,Zimbabwe,Switzerland,179.72
554,Sweden,Denmark,9278.52
555,Sweden,Germany,12549.48
556,Sweden,United Kingdom,9622.01
557,Sweden,Norway,7662.56
558,Sweden,Netherlands,6809.05
559,Sweden,United States,13169.16
560,Central African Republic,Japan,9.02
561,Central African Republic,Cameroon,9.32
562,Central African Republic,France,35.05
563,Central African Republic,"Congo, Rep.",0.63
564,Central African Republic,Belgium,16.22
565,Cameroon,Japan,111.4
566,Cameroon,France,334.56
567,Cameroon,Italy,284.33
568,Cameroon,Spain,263.65
569,Cameroon,Netherlands,211.57
570,Cameroon,United States,127.15
571,Cameroon,Belgium,118.11
572,Cameroon,Nigeria,292.79
573,"Hong Kong, China",Japan,13914.86
574,"Hong Kong, China",China,117955.27
575,"Hong Kong, China","Korea, Rep.",8738.02
576,"Hong Kong, China",United Kingdom,9612.33
577,"Hong Kong, China","Other Asia, nes",19753.54
578,"Hong Kong, China",United States,14476.6
579,Cook Islands,Japan,2.79
580,Cook Islands,China,1.09
581,Cook Islands,New Zealand,49.58
582,Cook Islands,United Kingdom,0.32
583,Cook Islands,Australia,8.31
584,Cook Islands,United States,1.91
585,Ecuador,Panama,1088.49
586,Ecuador,Brazil,508.07
587,Ecuador,Peru,601.44
588,Ecuador,China,703.8
589,Ecuador,Colombia,1107.49
590,Ecuador,Venezuela,559.17
591,Ecuador,Italy,354.26
592,Ecuador,United States,1323.17
593,Comoros,South Africa,3.97
594,Comoros,United Arab Emirates,11.25
595,Comoros,Mauritius,3.3
596,Comoros,American Samoa,5.5
597,Comoros,France,1.0
598,Comoros,India,4.9
599,Comoros,United States,0.68
600,Comoros,Singapore,0.16
601,Mauritius,South Africa,310.67
602,Mauritius,France,385.44
603,Mauritius,India,253.56
604,Mauritius,China,256.85
605,Mauritius,Madagascar,97.65
606,Mauritius,United Kingdom,636.73
607,Mauritius,Bunkers,79.91
608,Mauritius,United States,285.15
609,Mauritius,Bahrain,145.88
610,Cape Verde,Brazil,21.42
611,Cape Verde,Netherlands,32.55
612,Cape Verde,Portugal,163.23
613,Cape Verde,Spain,16.73
614,Cape Verde,United States,59.19
615,Cape Verde,Guinea,0.06
616,Guinea,Cote d'Ivoire,177.14
617,Guinea,Germany,56.61
618,Guinea,France,103.25
619,Guinea,China,73.54
620,Guinea,Spain,136.79
621,Guinea,Ireland,85.91
622,Guinea,United States,73.23
623,Guinea,Belgium,75.24
624,Costa Rica,Japan,483.55
625,Costa Rica,Guatemala,272.82
626,Costa Rica,Germany,235.69
627,Costa Rica,Mexico,417.77
628,Costa Rica,Brazil,350.19
629,Costa Rica,Venezuela,327.91
630,Costa Rica,Nicaragua,219.92
631,Costa Rica,Netherlands,331.15
632,Costa Rica,United States,3596.38
633,Nicaragua,Mexico,40.71
634,Nicaragua,Costa Rica,189.29
635,Nicaragua,Venezuela,275.59
636,Nicaragua,Guatemala,152.0
637,Nicaragua,Honduras,58.03
638,Nicaragua,El Salvador,109.59
639,Nicaragua,United States,499.13
640,Cuba,Canada,486.79
641,Cuba,China,589.96
642,Cuba,Venezuela,367.04
643,Cuba,Russian Federation,120.82
644,Cuba,Spain,643.89
645,Cuba,Netherlands,647.06
646,Cuba,United States,448.83
647,Cyprus,Germany,58.35
648,Cyprus,United Kingdom,319.43
649,Cyprus,Greece,867.57
650,Cyprus,France,359.59
651,Cyprus,United Arab Emirates,55.27
652,Cyprus,Bunkers,90.55
653,Cyprus,Italy,602.57
654,Slovak Republic,Germany,7969.11
655,Slovak Republic,Czech Republic,3979.97
656,Slovak Republic,Poland,1513.43
657,Slovak Republic,Russian Federation,2744.43
658,Slovak Republic,Italy,1637.68
659,Slovak Republic,Austria,2192.11
660,Dominica,United Kingdom,7.43
661,Dominica,Japan,6.83
662,Dominica,France,3.95
663,Dominica,Trinidad and Tobago,3.07
664,Dominica,Jamaica,8.35
665,Dominica,United States,53.29
666,Dominica,Antigua and Barbuda,4.15
667,Denmark,Germany,12315.99
668,Denmark,United Kingdom,5972.89
669,Denmark,Sweden,8968.82
670,Denmark,Norway,3143.59
671,Denmark,Netherlands,4508.84
672,Denmark,Special Categories,5208.6
673,Dominican Republic,Brazil,97.03
674,Dominican Republic,"Korea, Rep.",98.56
675,Dominican Republic,China,295.63
676,Dominican Republic,Haiti,268.47
677,Dominican Republic,Netherlands,116.24
678,Dominican Republic,United States,2810.89
679,Dominican Republic,Spain,206.44
680,Algeria,Germany,1209.01
681,Algeria,France,3656.19
682,Algeria,China,915.86
683,Algeria,Italy,1547.14
684,Algeria,Spain,3608.08
685,Algeria,Netherlands,2382.99
686,Algeria,United States,1087.85
687,"Egypt, Arab Rep.",Germany,861.28
688,"Egypt, Arab Rep.",China,662.55
689,"Egypt, Arab Rep.",Italy,615.97
690,"Egypt, Arab Rep.",Spain,433.34
691,"Egypt, Arab Rep.",Netherlands,392.85
692,"Egypt, Arab Rep.",United States,1353.78
693,Estonia,Germany,488.68
694,Estonia,Sweden,523.89
695,Estonia,Finland,984.69
696,Estonia,Latvia,503.81
697,Estonia,Russian Federation,778.81
698,Finland,Germany,6505.02
699,Finland,Sweden,5485.78
700,Finland,France,2352.82
701,Finland,China,2461.68
702,Finland,United Kingdom,4270.67
703,Finland,Russian Federation,5432.37
704,Finland,United States,3893.86
705,Latvia,Germany,677.02
706,Latvia,Sweden,567.42
707,Latvia,Estonia,450.37
708,Latvia,Lithuania,514.27
709,Latvia,Finland,635.8
710,Latvia,United Kingdom,716.69
711,Latvia,Russian Federation,874.73
712,Ethiopia(excludes Eritrea),Japan,62.6
713,Ethiopia(excludes Eritrea),Switzerland,57.43
714,Ethiopia(excludes Eritrea),Germany,76.52
715,Ethiopia(excludes Eritrea),India,176.37
716,Ethiopia(excludes Eritrea),Saudi Arabia,412.86
717,Ethiopia(excludes Eritrea),China,367.76
718,Ethiopia(excludes Eritrea),Italy,37.84
719,Ethiopia(excludes Eritrea),United States,320.28
720,European Union,Japan,54017.04
721,European Union,China,160680.0
722,European Union,Switzerland,94847.02
723,European Union,Russian Federation,57360.1
724,European Union,United States,198569.33
725,Fiji,Japan,25.75
726,Fiji,New Zealand,258.9
727,Fiji,Singapore,159.36
728,Fiji,Australia,432.89
729,Fiji,United Kingdom,88.34
730,Fiji,United States,46.63
731,Faeroe Islands,Denmark,206.8
732,Faeroe Islands,Germany,47.36
733,Faeroe Islands,United Kingdom,157.52
734,Faeroe Islands,Norway,115.14
735,Faeroe Islands,France,51.12
736,Faeroe Islands,Spain,61.82
737,Faeroe Islands,Sweden,43.59
738,"Micronesia, Fed. Sts.",Japan,3.0
739,"Micronesia, Fed. Sts.",Guam,0.48
740,"Micronesia, Fed. Sts.",Australia,7.5
741,"Micronesia, Fed. Sts.","Hong Kong, China",7.68
742,"Micronesia, Fed. Sts.",United States,51.91
743,"Micronesia, Fed. Sts.",Northern Mariana Islands,0.14
744,Gabon,China,175.01
745,Gabon,France,245.84
746,Gabon,Iceland,116.86
747,Gabon,New Caledonia,39.97
748,Gabon,Netherlands,39.97
749,Gabon,United States,44.15
750,Gabon,Belgium,106.01
751,Iceland,Germany,512.38
752,Iceland,United Kingdom,550.08
753,Iceland,Denmark,280.94
754,Iceland,Norway,354.84
755,Iceland,Spain,200.28
756,Iceland,Netherlands,310.64
757,Iceland,United States,375.34
758,New Caledonia,Germany,62.98
759,New Caledonia,"Other Asia, nes",131.33
760,New Caledonia,France,164.72
761,New Caledonia,"Korea, Rep.",121.08
762,New Caledonia,Singapore,177.84
763,New Caledonia,Japan,220.83
764,New Caledonia,Spain,62.99
765,New Caledonia,Australia,148.59
766,New Caledonia,New Zealand,79.99
767,"Gambia, The",Denmark,3.7
768,"Gambia, The",Germany,26.71
769,"Gambia, The",United Kingdom,7.89
770,"Gambia, The",Cote d'Ivoire,28.57
771,"Gambia, The",Switzerland,0.38
772,"Gambia, The",China,28.53
773,"Gambia, The",Mauritania,1.31
774,"Gambia, The",Netherlands,2.86
775,"Gambia, The",United States,17.07
776,Mauritania,Germany,52.47
777,Mauritania,France,74.94
778,Mauritania,Norway,684.47
779,Mauritania,Japan,91.15
780,Mauritania,Spain,58.03
781,Mauritania,United States,41.16
782,Mauritania,Belgium,48.59
783,Guinea-Bissau,Thailand,1.87
784,Guinea-Bissau,India,45.59
785,Guinea-Bissau,Montserrat,0.58
786,Guinea-Bissau,China,5.82
787,Guinea-Bissau,Netherlands,2.65
788,Guinea-Bissau,Spain,0.09
789,Guinea-Bissau,Senegal,17.17
