,source,target,2010
109,"Iran, Islamic Rep.",Germany,4463.58
110,"Iran, Islamic Rep.",United Arab Emirates,3484.39
111,"Iran, Islamic Rep.","Other Asia, nes",36469.01
112,"Iran, Islamic Rep.",China,5714.52
113,"Iran, Islamic Rep.","Korea, Rep.",3687.11
114,"Iran, Islamic Rep.",Iraq,4601.58
115,"Iran, Islamic Rep.",Turkey,2323.54
116,Angola,"Other Asia, nes",2699.44
117,Angola,China,1829.2
118,Angola,India,5117.82
119,Angola,Brazil,963.92
120,Angola,Netherlands,2050.64
121,Angola,Portugal,2607.04
122,Angola,United States,1679.33
123,Angola,Canada,4039.12
124,"Other Asia, nes",Japan,17959.99
125,"Other Asia, nes","Hong Kong, China",37687.14
126,"Other Asia, nes",China,35915.78
127,"Other Asia, nes","Korea, Rep.",16050.14
128,"Other Asia, nes",Saudi Arabia,11880.55
129,"Other Asia, nes",United States,25571.17
130,"Other Asia, nes",Singapore,12064.58
131,Brazil,Germany,8134.2
132,Brazil,China,27829.29
133,Brazil,"Korea, Rep.",9039.38
134,Brazil,Argentina,14941.27
135,Brazil,Netherlands,8974.76
136,Brazil,United States,28714.54
137,Portugal,Germany,6408.0
138,Portugal,Angola,2521.24
139,Portugal,France,5907.17
140,Portugal,Netherlands,4033.79
141,Portugal,United Kingdom,2686.88
142,Portugal,Spain,24886.92
143,Portugal,Italy,4406.82
144,Canada,Germany,10961.19
145,Canada,Japan,8932.61
146,Canada,China,43240.16
147,Canada,Mexico,4865.22
148,Canada,United Kingdom,15899.87
149,Canada,United States,197547.49
150,Albania,Germany,258.2
151,Albania,China,290.73
152,Albania,Greece,602.57
153,Albania,"Serbia, FR(Serbia/Montenegro)",129.29
154,Albania,Italy,1298.06
155,Albania,Turkey,92.66
156,Greece,Germany,2555.84
157,Greece,Bulgaria,1448.67
158,Greece,China,3797.41
159,Greece,Netherlands,3455.94
160,Greece,Russian Federation,6399.38
161,Greece,Italy,6436.44
162,Greece,Cyprus,1753.06
163,Greece,Turkey,1668.43
164,"Serbia, FR(Serbia/Montenegro)",Germany,1008.21
165,"Serbia, FR(Serbia/Montenegro)",Romania,650.72
166,"Serbia, FR(Serbia/Montenegro)",Montenegro,803.78
167,"Serbia, FR(Serbia/Montenegro)",Bosnia and Herzegovina,1088.98
168,"Serbia, FR(Serbia/Montenegro)",China,1202.48
169,"Serbia, FR(Serbia/Montenegro)",Russian Federation,2157.15
170,"Serbia, FR(Serbia/Montenegro)",Italy,1431.7
171,"Serbia, FR(Serbia/Montenegro)",Hungary,807.98
172,Italy,Germany,57766.85
173,Italy,France,51724.54
174,Italy,China,38133.07
175,Italy,Netherlands,26425.79
176,Italy,United Kingdom,23069.82
177,Italy,Spain,22152.94
178,Italy,United States,26826.43
179,Andorra,Germany,69.42
180,Andorra,Norway,4.0
181,Andorra,Switzerland,4.27
182,Andorra,France,15.48
183,Andorra,China,62.88
184,Andorra,Spain,923.18
185,Andorra,Italy,43.35
186,Andorra,Netherlands,0.91
187,Norway,Germany,14453.96
188,Norway,United Kingdom,35867.94
189,Norway,Sweden,10806.93
190,Norway,Denmark,4801.04
191,Norway,China,6565.41
192,Norway,France,8452.82
193,Norway,Netherlands,15537.3
194,Switzerland,Germany,37757.59
195,Switzerland,France,15040.33
196,Switzerland,Netherlands,7988.23
197,Switzerland,United Kingdom,11567.68
198,Switzerland,Italy,17969.46
199,Switzerland,United States,9448.43
200,France,Germany,82988.67
201,France,China,48872.68
202,France,United Kingdom,34343.83
203,France,Italy,44962.06
204,France,Spain,37184.8
205,France,Belgium,38471.54
206,Spain,Germany,25948.28
207,Spain,United Kingdom,15297.11
208,Spain,France,44989.05
209,Spain,China,25071.37
210,Spain,Italy,22485.58
211,Spain,Portugal,21790.43
212,United Arab Emirates,Germany,8081.54
213,United Arab Emirates,"Other Asia, nes",68028.83
214,United Arab Emirates,India,22651.43
215,United Arab Emirates,Iraq,4584.74
216,United Arab Emirates,China,13588.91
217,United Arab Emirates,"Iran, Islamic Rep.",9320.32
218,United Arab Emirates,United States,11259.63
219,Argentina,Germany,3215.19
220,Argentina,Chile,4493.08
221,Argentina,China,7649.02
222,Argentina,Brazil,14432.99
223,Argentina,Netherlands,2369.77
224,Argentina,United States,6125.4
225,Chile,Japan,7719.75
226,Chile,China,9938.15
227,Chile,Brazil,4223.82
228,Chile,"Korea, Rep.",4210.87
229,Chile,Argentina,4693.28
230,Chile,United States,9916.19
231,Armenia,Germany,132.59
232,Armenia,Bulgaria,156.55
233,Armenia,China,402.08
234,Armenia,Russian Federation,159.91
235,Armenia,Turkey,210.52
236,Armenia,Netherlands,98.63
237,Armenia,"Iran, Islamic Rep.",217.71
238,Armenia,United States,82.32
239,Armenia,Ukraine,229.5
240,Bulgaria,Germany,2193.06
241,Bulgaria,Romania,1768.91
242,Bulgaria,Greece,1511.39
243,Bulgaria,Russian Federation,4094.39
244,Bulgaria,Italy,1876.2
245,Bulgaria,Turkey,1752.21
246,Ukraine,Germany,4602.82
247,Ukraine,Poland,1787.22
248,Ukraine,Belarus,2567.59
249,Ukraine,China,4700.39
250,Ukraine,Russian Federation,13431.88
251,Ukraine,Italy,2412.35
252,Ukraine,Turkey,3026.6
253,Antigua and Barbuda,United Kingdom,6.85
254,Antigua and Barbuda,Panama,4.42
255,Antigua and Barbuda,Netherlands Antilles,2.28
256,Antigua and Barbuda,Dominica,1.84
257,Antigua and Barbuda,Trinidad and Tobago,18.28
258,Antigua and Barbuda,China,42.14
259,Antigua and Barbuda,United States,165.14
260,Dominica,United Kingdom,8.99
261,Dominica,Japan,9.11
262,Dominica,St. Kitts and Nevis,6.04
263,Dominica,Trinidad and Tobago,4.74
264,Dominica,Jamaica,5.89
265,Dominica,Venezuela,16.26
266,Dominica,France,3.85
267,Dominica,United States,93.82
268,Dominica,Antigua and Barbuda,3.09
269,Trinidad and Tobago,Gabon,836.02
270,Trinidad and Tobago,Brazil,466.47
271,Trinidad and Tobago,Jamaica,710.0
272,Trinidad and Tobago,China,373.26
273,Trinidad and Tobago,Barbados,373.56
274,Trinidad and Tobago,Suriname,300.28
275,Trinidad and Tobago,Colombia,613.56
276,Trinidad and Tobago,United States,1811.17
277,Australia,Japan,40088.03
278,Australia,Thailand,10513.32
279,Australia,China,38004.36
280,Australia,India,15109.41
281,Australia,"Korea, Rep.",18829.45
282,Australia,Singapore,10079.07
283,Australia,United States,22561.96
284,Thailand,Japan,20415.71
285,Thailand,United Arab Emirates,8654.89
286,Thailand,"Hong Kong, China",13131.8
287,Thailand,China,24239.37
288,Thailand,Malaysia,10566.68
289,Thailand,United States,10750.78
290,"Korea, Rep.",Japan,28176.25
291,"Korea, Rep.","Hong Kong, China",25294.02
292,"Korea, Rep.",China,71573.12
293,"Korea, Rep.",Saudi Arabia,26820.0
294,"Korea, Rep.",Australia,20454.64
295,"Korea, Rep.",United States,40588.44
296,"Korea, Rep.",Singapore,15244.2
297,Singapore,Japan,24626.94
298,Singapore,"Hong Kong, China",41272.86
299,Singapore,China,33671.88
300,Singapore,Indonesia,33566.93
301,Singapore,Malaysia,42367.42
302,Singapore,"Other Asia, nes",18623.16
303,Singapore,United States,35622.01
304,Austria,Germany,45740.02
305,Austria,Switzerland,7449.75
306,Austria,China,7191.72
307,Austria,France,6037.15
308,Austria,Italy,10189.74
309,Austria,Czech Republic,5547.15
310,Austria,United States,6568.38
311,Czech Republic,Germany,42212.77
312,Czech Republic,Poland,8129.41
313,Czech Republic,Slovak Republic,6505.29
314,Czech Republic,China,15332.15
315,Czech Republic,United Kingdom,6443.27
316,Czech Republic,Russian Federation,6812.63
317,Czech Republic,France,7100.95
318,Azerbaijan,Germany,607.07
319,Azerbaijan,China,587.62
320,Azerbaijan,Russian Federation,1145.01
321,Azerbaijan,France,1856.52
322,Azerbaijan,Italy,7044.15
323,Azerbaijan,Turkey,771.44
324,Azerbaijan,Israel,1744.82
325,Azerbaijan,United States,1706.57
326,Azerbaijan,Ukraine,465.56
327,Israel,Germany,3678.71
328,Israel,"Hong Kong, China",3915.2
329,Israel,India,2890.16
330,Israel,China,4736.87
331,Israel,United Kingdom,2269.63
332,Israel,United States,6703.33
333,Israel,Belgium,3116.74
334,Burundi,Zambia,34.04
335,Burundi,Kenya,10.28
336,Burundi,Japan,37.85
337,Burundi,Switzerland,31.81
338,Burundi,China,48.57
339,Burundi,United Arab Emirates,10.45
340,Burundi,United Kingdom,15.79
341,Burundi,Belgium,15.36
342,Zambia,"Congo, Dem. Rep.",322.52
343,Zambia,South Africa,559.36
344,Zambia,China,289.63
345,Zambia,Switzerland,3117.94
346,Zambia,India,144.42
347,Zambia,United Arab Emirates,176.25
348,Zambia,Kuwait,508.68
349,Kenya,Japan,734.58
350,Kenya,South Africa,754.24
351,Kenya,United Arab Emirates,1462.91
352,Kenya,Uganda,657.29
353,Kenya,Tanzania,420.21
354,Kenya,India,1301.59
355,Kenya,China,1522.54
356,Kenya,United Kingdom,507.21
357,Kenya,Netherlands,338.91
358,Kenya,United States,284.95
359,Belgium,Germany,45633.74
360,Belgium,United Kingdom,18287.5
361,Belgium,France,44769.3
362,Belgium,Netherlands,35667.75
363,Belgium,United States,11636.83
364,Benin,Thailand,184.32
365,Benin,Nigeria,226.03
366,Benin,China,217.89
367,Benin,India,24.82
368,Benin,Chad,21.07
369,Benin,France,313.72
370,Benin,Togo,169.56
371,Benin,Netherlands,121.47
372,Benin,Ghana,21.63
373,Nigeria,India,2377.3
374,Nigeria,France,3505.96
375,Nigeria,China,7324.4
376,Nigeria,Brazil,6041.97
377,Nigeria,Netherlands,3936.55
378,Nigeria,United States,7936.54
379,Nigeria,Antigua and Barbuda,2479.52
380,Togo,Thailand,61.65
381,Togo,China,212.89
382,Togo,France,168.34
383,Togo,Netherlands,44.73
384,Togo,Ghana,37.74
385,Togo,Free Zones,246.1
386,Togo,Belgium,135.55
387,Togo,Niger,37.08
388,Ghana,United Kingdom,175.77
389,Ghana,Switzerland,215.49
390,Ghana,France,498.15
391,Ghana,China,1060.3
392,Ghana,United Arab Emirates,353.37
393,Ghana,South Africa,2798.53
394,Ghana,Netherlands,291.8
395,Ghana,United States,1100.61
396,Ghana,Belgium,445.3
397,Burkina Faso,Cote d'Ivoire,368.74
398,Burkina Faso,Switzerland,816.32
399,Burkina Faso,France,238.05
400,Burkina Faso,China,206.98
401,Burkina Faso,Netherlands,95.56
402,Burkina Faso,South Africa,144.08
403,Burkina Faso,United Kingdom,40.07
404,Burkina Faso,Mali,41.03
405,Burkina Faso,United States,100.64
406,Burkina Faso,Singapore,62.67
407,Cote d'Ivoire,Thailand,332.29
408,Cote d'Ivoire,Nigeria,2067.63
409,Cote d'Ivoire,Marshall Islands,278.34
410,Cote d'Ivoire,France,716.05
411,Cote d'Ivoire,China,546.49
412,Cote d'Ivoire,Ghana,783.28
413,Cote d'Ivoire,Netherlands,1462.31
414,Cote d'Ivoire,United States,1060.33
415,South Africa,Botswana,4175.0
416,South Africa,Germany,5496.45
417,South Africa,Japan,6428.51
418,South Africa,China,11501.79
419,South Africa,Saudi Arabia,3245.55
420,South Africa,United States,5998.48
421,Mali,Switzerland,241.58
422,Mali,France,630.3
423,Mali,Benin,467.68
424,Mali,China,467.37
425,Mali,South Africa,1139.15
426,Mali,Italy,120.03
427,Mali,Senegal,638.79
428,Mali,United States,421.28
429,Bangladesh,Thailand,1727.6
430,Bangladesh,Germany,2647.15
431,Bangladesh,India,3521.32
432,Bangladesh,Singapore,1654.08
433,Bangladesh,China,5323.34
434,Bangladesh,United Kingdom,1707.02
435,Bangladesh,France,1223.39
436,Bangladesh,Netherlands,1207.75
437,Bangladesh,"Hong Kong, China",1551.57
438,Bangladesh,United States,4657.98
439,"Hong Kong, China",Japan,16496.75
440,"Hong Kong, China",China,197089.55
441,"Hong Kong, China",India,9923.84
442,"Hong Kong, China",Germany,10419.45
443,"Hong Kong, China",Singapore,30828.78
444,"Hong Kong, China","Other Asia, nes",29043.59
445,"Hong Kong, China",United States,23355.71
446,Romania,Germany,8928.65
447,Romania,France,4115.44
448,Romania,China,3381.52
449,Romania,Italy,7171.29
450,Romania,Hungary,2364.26
451,Romania,Turkey,3391.3
452,Bahrain,Japan,753.91
453,Bahrain,India,402.88
454,Bahrain,Qatar,619.45
455,Bahrain,Brazil,1828.59
456,Bahrain,Saudi Arabia,1159.64
457,Bahrain,China,1178.04
458,Bahrain,United Arab Emirates,366.83
459,Bahrain,United States,717.56
460,Qatar,Germany,1684.0
461,Qatar,Japan,21484.38
462,Qatar,United Arab Emirates,4278.94
463,Qatar,India,6435.54
464,Qatar,"Korea, Rep.",12030.28
465,Qatar,China,2103.89
466,Qatar,United States,2745.27
467,Qatar,Singapore,5818.92
468,Saudi Arabia,Germany,8170.0
469,Saudi Arabia,Japan,7939.58
470,Saudi Arabia,"Other Asia, nes",140498.33
471,Saudi Arabia,China,12336.69
472,Saudi Arabia,"Korea, Rep.",4693.4
473,Saudi Arabia,United Arab Emirates,3880.08
474,Saudi Arabia,United States,13881.72
475,Saudi Arabia,Singapore,2197.53
476,"Bahamas, The",Nigeria,22.87
477,"Bahamas, The",Switzerland,16.73
478,"Bahamas, The",Trinidad and Tobago,66.01
479,"Bahamas, The",United Kingdom,30.76
480,"Bahamas, The",France,21.81
481,"Bahamas, The",United States,2600.1
482,"Bahamas, The",Canada,20.06
483,"Bahamas, The",Belgium,16.45
484,Bosnia and Herzegovina,Germany,732.85
485,Bosnia and Herzegovina,Croatia,1394.37
486,Bosnia and Herzegovina,Slovenia,414.01
487,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",967.64
488,Bosnia and Herzegovina,Russian Federation,805.21
489,Bosnia and Herzegovina,Italy,819.71
490,Croatia,Germany,1218.67
491,Croatia,Bosnia and Herzegovina,1368.34
492,Croatia,Slovenia,1172.91
493,Croatia,China,1440.73
494,Croatia,Russian Federation,1821.83
495,Croatia,Italy,3055.67
496,Croatia,Austria,624.28
497,Slovenia,Germany,4795.65
498,Slovenia,Croatia,1640.75
499,Slovenia,France,1967.01
500,Slovenia,China,1476.09
501,Slovenia,Italy,4155.71
502,Slovenia,Austria,1974.69
503,Belarus,Germany,2385.26
504,Belarus,China,1684.08
505,Belarus,Latvia,929.53
506,Belarus,United Kingdom,935.25
507,Belarus,Russian Federation,9953.65
508,Belarus,Netherlands,2845.62
509,Belarus,Ukraine,1879.3
510,Latvia,Germany,772.13
511,Latvia,Sweden,557.15
512,Latvia,Poland,877.75
513,Latvia,Estonia,1193.31
514,Latvia,Lithuania,1436.92
515,Latvia,Russian Federation,937.22
516,Belize,Netherlands Antilles,96.23
517,Belize,Guatemala,55.04
518,Belize,Mexico,69.3
519,Belize,Costa Rica,13.53
520,Belize,China,74.54
521,Belize,United Kingdom,68.58
522,Belize,Netherlands,10.52
523,Belize,United States,241.75
524,Guatemala,Mexico,447.34
525,Guatemala,El Salvador,993.79
526,Guatemala,China,983.65
527,Guatemala,Nicaragua,352.67
528,Guatemala,Panama,438.37
529,Guatemala,Honduras,700.08
530,Guatemala,United States,5125.63
531,Mexico,Germany,11076.77
532,Mexico,Japan,15014.69
533,Mexico,China,45607.55
534,Mexico,"Korea, Rep.",12730.68
535,Mexico,Brazil,3781.08
536,Mexico,Spain,3830.92
537,Mexico,United States,145450.4
538,Mexico,Canada,10663.92
539,Costa Rica,Japan,499.45
540,Costa Rica,Panama,430.19
541,Costa Rica,"Hong Kong, China",438.04
542,Costa Rica,Mexico,895.61
543,Costa Rica,China,990.68
544,Costa Rica,Nicaragua,378.9
545,Costa Rica,Netherlands,633.71
546,Costa Rica,Colombia,499.15
547,Costa Rica,United States,6511.66
548,Bermuda,United Kingdom,35.9
549,Bermuda,Canada,77.89
550,Bermuda,China,9.32
551,Bermuda,Venezuela,69.2
552,Bermuda,United States,695.28
553,Bolivia,Brazil,2413.68
554,Bolivia,Peru,389.12
555,Bolivia,China,652.85
556,Bolivia,Japan,460.3
557,Bolivia,Argentina,713.52
558,Bolivia,United States,733.53
559,Peru,Ecuador,1423.35
560,Peru,Japan,1792.25
561,Peru,China,5140.03
562,Peru,Switzerland,3845.28
563,Peru,Brazil,2182.77
564,Peru,United States,5828.21
565,Peru,Canada,3329.36
566,Barbados,United Kingdom,52.64
567,Barbados,Canada,52.66
568,Barbados,Trinidad and Tobago,26.48
569,Barbados,Jamaica,17.68
570,Barbados,China,57.8
571,Barbados,St. Lucia,18.16
572,Barbados,United States,525.73
573,Jamaica,Norway,68.53
574,Jamaica,Trinidad and Tobago,721.03
575,Jamaica,Brazil,203.17
576,Jamaica,China,242.9
577,Jamaica,Venezuela,732.82
578,Jamaica,United Kingdom,83.9
579,Jamaica,Netherlands,68.27
580,Jamaica,United States,1875.09
581,Jamaica,Canada,163.44
582,St. Lucia,United Kingdom,14.4
583,St. Lucia,Japan,27.15
584,St. Lucia,Dominica,4.85
585,St. Lucia,Trinidad and Tobago,41.12
586,St. Lucia,Barbados,23.24
587,St. Lucia,United States,271.51
588,Brunei,Japan,3871.95
589,Brunei,China,199.17
590,Brunei,"Korea, Rep.",1486.46
591,Brunei,Singapore,484.98
592,Brunei,Australia,919.88
593,Brunei,Indonesia,632.16
594,Brunei,Malaysia,599.57
595,Brunei,United States,246.6
596,Indonesia,Japan,25781.81
597,Indonesia,China,20424.22
598,Indonesia,"Korea, Rep.",12574.64
599,Indonesia,Singapore,13723.27
600,Indonesia,Malaysia,8648.72
601,Indonesia,United States,9416.0
602,Malaysia,Japan,20611.24
603,Malaysia,Thailand,10628.48
604,Malaysia,China,20679.87
605,Malaysia,Singapore,26552.83
606,Malaysia,United States,17551.42
607,Bhutan,Japan,2.9
608,Bhutan,Thailand,21.59
609,Bhutan,"Hong Kong, China",47.84
610,Bhutan,India,640.82
611,Bhutan,"Korea, Rep.",43.8
612,Bhutan,Singapore,19.73
613,Bhutan,Nepal,0.87
614,Bhutan,Bangladesh,19.81
615,Nepal,Bhutan,18.64
616,Nepal,Thailand,102.14
617,Nepal,United Arab Emirates,193.69
618,Nepal,India,3252.66
619,Nepal,Germany,35.73
620,Nepal,China,561.2
621,Nepal,United States,54.65
622,Nepal,Indonesia,106.63
623,Nepal,Bangladesh,59.99
624,Botswana,United Kingdom,2605.96
625,Botswana,Norway,437.9
626,Botswana,South Africa,620.2
627,Botswana,Israel,247.15
628,Botswana,China,322.95
629,Botswana,Zimbabwe,167.86
630,Botswana,United States,74.91
631,Zimbabwe,South Africa,1176.23
632,Zimbabwe,Mozambique,91.93
633,Zimbabwe,China,296.84
634,Zimbabwe,United Arab Emirates,329.18
635,Zimbabwe,Kuwait,317.07
636,Zimbabwe,United Kingdom,95.94
637,Zimbabwe,United States,737.43
638,Central African Republic,China,25.39
639,Central African Republic,Germany,8.4
640,Central African Republic,France,14.37
641,Central African Republic,India,11.39
642,Central African Republic,Netherlands,12.9
643,Central African Republic,Israel,6.65
644,Central African Republic,Cameroon,14.91
645,Central African Republic,Belgium,36.73
646,Cameroon,Germany,190.64
647,Cameroon,China,543.05
648,Cameroon,Chad,337.84
649,Cameroon,France,748.07
650,Cameroon,Italy,376.61
651,Cameroon,Spain,716.63
652,Cameroon,Netherlands,508.56
653,Cameroon,Bunkers,190.68
654,Cameroon,Nigeria,933.72
655,"Congo, Rep.",United Kingdom,289.33
656,"Congo, Rep.","Other Asia, nes",513.92
657,"Congo, Rep.",Equatorial Guinea,269.33
658,"Congo, Rep.",China,1446.69
659,"Congo, Rep.",Angola,656.84
660,"Congo, Rep.",France,867.65
661,"Congo, Rep.",Singapore,440.96
662,"Congo, Rep.",United States,716.34
663,Cook Islands,Cote d'Ivoire,0.8
664,Cook Islands,China,0.73
665,Cook Islands,Fiji,8.49
666,Cook Islands,New Zealand,69.26
667,Cook Islands,Australia,5.02
668,Cook Islands,Indonesia,0.26
669,Cook Islands,Japan,2.56
670,Cook Islands,United States,2.65
671,Fiji,Singapore,598.97
672,Fiji,China,110.03
673,Fiji,Australia,367.39
674,Fiji,Japan,60.28
675,Fiji,Bunkers,83.15
676,Fiji,New Zealand,287.42
677,Fiji,United States,65.17
678,New Zealand,Germany,1256.38
679,New Zealand,Japan,2434.23
680,New Zealand,China,4887.41
681,New Zealand,Australia,5563.27
682,New Zealand,United Kingdom,1101.99
683,New Zealand,United States,3186.63
684,Ecuador,Chile,846.63
685,Ecuador,Panama,1027.24
686,Ecuador,Peru,1035.59
687,Ecuador,China,1606.56
688,Ecuador,Colombia,2022.33
689,Ecuador,United States,5736.44
690,Ecuador,Venezuela,973.96
691,Comoros,South Africa,10.0
692,Comoros,United Arab Emirates,52.56
693,Comoros,India,0.73
694,Comoros,France,3.17
695,Comoros,China,13.89
696,Comoros,Madagascar,1.54
697,Comoros,Netherlands,0.74
698,Comoros,Singapore,3.43
699,Comoros,Pakistan,21.0
700,Madagascar,South Africa,196.99
701,Madagascar,Cote d'Ivoire,49.2
702,Madagascar,China,310.76
703,Madagascar,India,46.11
704,Madagascar,Germany,78.93
705,Madagascar,France,358.65
706,Madagascar,Bahrain,139.71
707,Madagascar,United States,147.1
708,Cape Verde,Germany,3.58
709,Cape Verde,Brazil,31.91
710,Cape Verde,China,31.36
711,Cape Verde,Netherlands,39.05
712,Cape Verde,Portugal,332.47
713,Cape Verde,Spain,49.9
714,Nicaragua,Mexico,320.91
715,Nicaragua,Costa Rica,343.79
716,Nicaragua,China,365.45
717,Nicaragua,Venezuela,248.57
718,Nicaragua,El Salvador,198.18
719,Nicaragua,United States,868.55
720,Nicaragua,Canada,157.39
721,Cyprus,Germany,139.74
722,Cyprus,United Kingdom,114.73
723,Cyprus,Greece,1616.34
724,Cyprus,Israel,676.95
725,Cyprus,Lebanon,49.77
726,Cyprus,Bunkers,216.52
727,Cyprus,Italy,801.9
728,Lebanon,Germany,1259.85
729,Lebanon,Switzerland,502.59
730,Lebanon,France,348.96
731,Lebanon,Iraq,266.98
732,Lebanon,China,1638.47
733,Lebanon,United Arab Emirates,418.55
734,Lebanon,South Africa,344.43
735,Lebanon,Italy,1394.27
736,Lebanon,United States,1919.31
737,Poland,Germany,40890.94
738,Poland,Czech Republic,9319.73
739,Poland,France,10730.66
740,Poland,China,16514.37
741,Poland,United Kingdom,9956.0
742,Poland,Russian Federation,18200.71
743,Poland,Italy,9725.56
744,Slovak Republic,Germany,12490.05
745,Slovak Republic,Czech Republic,6644.68
746,Slovak Republic,"Korea, Rep.",5181.63
747,Slovak Republic,Poland,4734.59
748,Slovak Republic,Russian Federation,5894.2
749,Slovak Republic,Austria,4455.83
750,Slovak Republic,Hungary,4635.62
751,St. Kitts and Nevis,Germany,7.5
752,St. Kitts and Nevis,United Kingdom,7.02
753,St. Kitts and Nevis,Japan,7.13
754,St. Kitts and Nevis,Trinidad and Tobago,17.46
755,St. Kitts and Nevis,Barbados,0.67
756,St. Kitts and Nevis,St. Lucia,1.11
757,St. Kitts and Nevis,United States,183.37
758,St. Kitts and Nevis,Antigua and Barbuda,0.94
759,Denmark,Germany,14371.91
760,Denmark,United Kingdom,7604.82
761,Denmark,Sweden,11008.64
762,Denmark,Norway,5920.36
763,Denmark,China,6426.37
764,Denmark,Netherlands,5855.96
765,Denmark,Special Categories,8796.45
766,Sweden,Denmark,12308.79
767,Sweden,Germany,15246.3
768,Sweden,United Kingdom,11474.65
769,Sweden,Norway,12970.54
770,Sweden,Netherlands,9195.97
771,Sweden,United States,11128.5
772,Dominican Republic,China,1615.67
773,Dominican Republic,Mexico,908.65
774,Dominican Republic,Venezuela,1083.93
775,Dominican Republic,United Kingdom,101.84
776,Dominican Republic,Haiti,801.95
777,Dominican Republic,Netherlands,123.52
778,Dominican Republic,Colombia,578.85
779,Dominican Republic,United States,5907.25
780,Algeria,Germany,2381.97
781,Algeria,France,3776.06
782,Algeria,China,4605.1
783,Algeria,Italy,4113.17
784,Algeria,Spain,2643.62
785,Algeria,Netherlands,4163.53
786,Algeria,United States,13827.32
787,"Egypt, Arab Rep.",Germany,4023.95
788,"Egypt, Arab Rep.",India,1227.9
789,"Egypt, Arab Rep.",Saudi Arabia,2120.14
