,source,target,2002
140,"Other Asia, nes",Germany,4421.31
141,"Other Asia, nes",Japan,11983.6
142,"Other Asia, nes","Hong Kong, China",30847.54
143,"Other Asia, nes",China,7950.8
144,"Other Asia, nes","Korea, Rep.",7711.04
145,"Other Asia, nes",United States,18132.16
146,"Other Asia, nes",Singapore,4377.67
147,India,United Kingdom,2409.06
148,India,"Hong Kong, China",2334.79
149,India,Germany,2030.03
150,India,China,2619.85
151,India,United Arab Emirates,3107.77
152,India,United States,3826.37
153,India,Belgium,3566.1
154,China,Germany,11371.85
155,China,Japan,48433.84
156,China,"Hong Kong, China",58463.15
157,China,"Korea, Rep.",15534.56
158,China,"Other Asia, nes",38061.48
159,China,United States,27261.1
160,"Iran, Islamic Rep.",Germany,3474.64
161,"Iran, Islamic Rep.",United Arab Emirates,805.52
162,"Iran, Islamic Rep.","Other Asia, nes",6236.53
163,"Iran, Islamic Rep.",Switzerland,1895.98
164,"Iran, Islamic Rep.",France,1207.46
165,"Iran, Islamic Rep.",Japan,5076.42
166,"Iran, Islamic Rep.",Italy,1178.69
167,Argentina,Germany,553.55
168,Argentina,Chile,2961.08
169,Argentina,Japan,314.05
170,Argentina,China,330.24
171,Argentina,Brazil,4827.79
172,Argentina,Spain,1145.85
173,Argentina,United States,1804.35
174,Chile,Germany,717.79
175,Chile,China,1101.33
176,Chile,Brazil,1611.54
177,Chile,Japan,1927.98
178,Chile,Mexico,909.44
179,Chile,Italy,856.18
180,Chile,Argentina,3036.02
181,Chile,United States,2548.8
182,Brazil,Germany,2532.48
183,Brazil,Japan,2450.17
184,Brazil,China,2516.55
185,Brazil,France,1844.94
186,Brazil,Mexico,2340.99
187,Brazil,Netherlands,3124.13
188,Brazil,Argentina,5012.69
189,Brazil,United States,10866.58
190,Armenia,Israel,87.71
191,Armenia,United Kingdom,51.05
192,Armenia,Russian Federation,61.6
193,Armenia,"Iran, Islamic Rep.",58.04
194,Armenia,United States,51.62
195,Armenia,Belgium,92.15
196,Israel,Germany,2347.76
197,Israel,United Kingdom,1164.63
198,Israel,"Hong Kong, China",1373.27
199,Israel,United States,6134.17
200,Israel,Belgium,1863.11
201,Russian Federation,Germany,8059.3
202,Russian Federation,China,2401.13
203,Russian Federation,Belarus,3977.11
204,Russian Federation,Italy,7442.13
205,Russian Federation,Netherlands,7529.09
206,Russian Federation,United States,2983.35
207,Russian Federation,Ukraine,3230.02
208,Belgium,Germany,40235.87
209,Belgium,United Kingdom,20749.9
210,Belgium,France,35241.2
211,Belgium,Ireland,13908.4
212,Belgium,Netherlands,25193.2
213,Belgium,United States,16765.83
214,Australia,Germany,4183.64
215,Australia,United Kingdom,3312.09
216,Australia,Japan,12064.75
217,Australia,China,7332.9
218,Australia,New Zealand,4321.32
219,Australia,"Korea, Rep.",5431.9
220,Australia,United States,13340.68
221,New Zealand,Germany,773.91
222,New Zealand,Japan,1654.12
223,New Zealand,China,1205.41
224,New Zealand,Australia,3418.46
225,New Zealand,United Kingdom,692.7
226,New Zealand,United States,2047.98
227,"Korea, Rep.",Japan,15140.35
228,"Korea, Rep.","Other Asia, nes",6631.58
229,"Korea, Rep.","Hong Kong, China",10144.88
230,"Korea, Rep.",China,17399.68
231,"Korea, Rep.",Saudi Arabia,8322.78
232,"Korea, Rep.",Australia,5973.31
233,"Korea, Rep.",United States,23110.98
234,Austria,Germany,23407.09
235,Austria,Switzerland,4128.96
236,Austria,France,2814.05
237,Austria,United Kingdom,3408.11
238,Austria,Italy,5238.52
239,Austria,United States,3526.78
240,Switzerland,Germany,18802.42
241,Switzerland,United Kingdom,4748.16
242,Switzerland,France,8566.0
243,Switzerland,Italy,8772.11
244,Switzerland,United States,8163.13
245,Azerbaijan,Turkmenistan,119.78
246,Azerbaijan,France,166.28
247,Azerbaijan,Kazakhstan,149.79
248,Azerbaijan,Russian Federation,95.69
249,Azerbaijan,Italy,1082.72
250,Azerbaijan,Turkey,156.22
251,Azerbaijan,Spain,103.99
252,Azerbaijan,Israel,154.06
253,Kazakhstan,Germany,585.99
254,Kazakhstan,United Kingdom,259.72
255,Kazakhstan,China,313.03
256,Kazakhstan,Switzerland,773.6
257,Kazakhstan,Bermuda,2011.3
258,Kazakhstan,Russian Federation,1497.74
259,Kazakhstan,Italy,904.22
260,Kazakhstan,United States,461.46
261,Burundi,Kenya,15.66
262,Burundi,Rwanda,3.23
263,Burundi,Tanzania,13.45
264,Burundi,Switzerland,6.23
265,Burundi,France,9.21
266,Burundi,China,6.43
267,Burundi,United Kingdom,5.81
268,Burundi,Netherlands,1.7
269,Burundi,Belgium,6.2
270,Kenya,United Kingdom,186.47
271,Kenya,South Africa,230.45
272,Kenya,United Arab Emirates,373.8
273,Kenya,Uganda,301.81
274,Kenya,Tanzania,107.06
275,Kenya,France,196.68
276,Kenya,Netherlands,100.33
277,Kenya,United States,211.07
278,Rwanda,Kenya,19.31
279,Rwanda,Japan,17.68
280,Rwanda,"Hong Kong, China",4.64
281,Rwanda,Switzerland,7.4
282,Rwanda,Saudi Arabia,23.29
283,Rwanda,Netherlands,6.53
284,Rwanda,Bahrain,14.15
285,Rwanda,Belgium,2.75
286,Tanzania,Kenya,96.25
287,Tanzania,Japan,97.34
288,Tanzania,South Africa,190.84
289,Tanzania,United Arab Emirates,98.14
290,Tanzania,India,108.01
291,Tanzania,United Kingdom,159.25
292,Tanzania,France,156.18
293,Tanzania,Netherlands,54.53
294,Ireland,Germany,6385.81
295,Ireland,United Kingdom,19705.16
296,Ireland,France,4442.72
297,Ireland,Netherlands,1755.48
298,Ireland,United States,8175.56
299,Ireland,Belgium,12794.11
300,Benin,Nigeria,35.98
301,Benin,Cote d'Ivoire,40.71
302,Benin,Ghana,13.54
303,Benin,China,46.57
304,Benin,India,42.46
305,Benin,France,173.87
306,Benin,Togo,35.95
307,Benin,Indonesia,24.08
308,Nigeria,Germany,532.17
309,Nigeria,United Kingdom,1097.07
310,Nigeria,India,2160.9
311,Nigeria,China,740.66
312,Nigeria,France,998.86
313,Nigeria,Brazil,1540.97
314,Nigeria,Spain,1020.71
315,Nigeria,United States,1123.47
316,Nigeria,Belgium,519.39
317,Cote d'Ivoire,Germany,93.39
318,Cote d'Ivoire,Nigeria,366.02
319,Cote d'Ivoire,France,655.26
320,Cote d'Ivoire,Singapore,140.91
321,Cote d'Ivoire,Spain,247.48
322,Cote d'Ivoire,Italy,121.43
323,Cote d'Ivoire,Netherlands,942.71
324,Cote d'Ivoire,United States,375.73
325,Ghana,Germany,189.17
326,Ghana,United Kingdom,238.25
327,Ghana,United States,201.54
328,Ghana,Belgium,142.61
329,Ghana,Nigeria,194.04
330,Togo,Germany,20.45
331,Togo,"Other Asia, nes",15.79
332,Togo,Canada,23.57
333,Togo,Cote d'Ivoire,25.47
334,Togo,France,82.49
335,Togo,Burkina Faso,32.56
336,Togo,Ghana,53.79
337,Togo,Benin,33.14
338,Togo,Belgium,20.54
339,Togo,Niger,11.58
340,Indonesia,Japan,12045.12
341,Indonesia,China,2427.37
342,Indonesia,"Korea, Rep.",4107.22
343,Indonesia,Singapore,5349.08
344,Indonesia,United States,2644.09
345,Burkina Faso,Japan,26.72
346,Burkina Faso,Cote d'Ivoire,115.8
347,Burkina Faso,Switzerland,17.49
348,Burkina Faso,France,78.79
349,Burkina Faso,Togo,6.81
350,Burkina Faso,China,24.8
351,Burkina Faso,Belgium,20.52
352,Burkina Faso,Singapore,9.2
353,Singapore,Japan,8939.66
354,Singapore,Thailand,5409.05
355,Singapore,"Hong Kong, China",11456.56
356,Singapore,China,8861.66
357,Singapore,Malaysia,21805.45
358,Singapore,United States,16599.86
359,Bangladesh,Japan,567.47
360,Bangladesh,Liberia,1062.13
361,Bangladesh,Germany,602.02
362,Bangladesh,India,1235.93
363,Bangladesh,Singapore,628.85
364,Bangladesh,China,824.96
365,Bangladesh,United Kingdom,551.26
366,Bangladesh,France,342.24
367,Bangladesh,Netherlands,232.62
368,Bangladesh,United States,2058.8
369,Bulgaria,Germany,548.77
370,Bulgaria,Greece,482.26
371,Bulgaria,France,307.86
372,Bulgaria,Russian Federation,1170.99
373,Bulgaria,Italy,905.62
374,Bulgaria,Turkey,535.8
375,Bahrain,Germany,280.19
376,Bahrain,Japan,315.89
377,Bahrain,"Other Asia, nes",161.92
378,Bahrain,Saudi Arabia,292.17
379,Bahrain,United Arab Emirates,97.74
380,Bahrain,Australia,269.0
381,Bahrain,United States,457.46
382,Saudi Arabia,Germany,2627.41
383,Saudi Arabia,United Kingdom,1822.03
384,Saudi Arabia,Japan,3518.83
385,Saudi Arabia,"Other Asia, nes",32630.37
386,Saudi Arabia,China,1617.09
387,Saudi Arabia,United Arab Emirates,885.23
388,Saudi Arabia,Kuwait,500.98
389,Saudi Arabia,United States,5048.95
390,"Bahamas, The",Japan,18.8
391,"Bahamas, The",Netherlands Antilles,35.53
392,"Bahamas, The",Canada,11.22
393,"Bahamas, The",Germany,13.69
394,"Bahamas, The",Venezuela,10.75
395,"Bahamas, The",United Kingdom,16.55
396,"Bahamas, The",France,26.27
397,"Bahamas, The",Spain,9.2
398,"Bahamas, The",United States,1673.89
399,Canada,United Kingdom,2823.89
400,Canada,Japan,5328.02
401,Canada,China,10201.97
402,Canada,Germany,1883.5
403,Canada,Mexico,8123.44
404,Canada,United States,139278.67
405,Belarus,Germany,347.94
406,Belarus,Poland,221.8
407,Belarus,Latvia,520.11
408,Belarus,United Kingdom,493.73
409,Belarus,Russian Federation,3977.11
410,Belarus,Netherlands,279.01
411,Belarus,Ukraine,290.66
412,Poland,Germany,13209.2
413,Poland,United Kingdom,2104.52
414,Poland,France,2450.79
415,Poland,Russian Federation,4394.27
416,Poland,Italy,4572.69
417,Poland,Netherlands,1817.78
418,Latvia,Germany,502.76
419,Latvia,Sweden,367.27
420,Latvia,Estonia,194.6
421,Latvia,Lithuania,271.15
422,Latvia,Finland,461.02
423,Latvia,United Kingdom,473.22
424,Latvia,Russian Federation,503.86
425,Ukraine,Germany,735.65
426,Ukraine,Poland,536.7
427,Ukraine,China,667.08
428,Ukraine,Turkmenistan,1885.69
429,Ukraine,Russian Federation,3148.75
430,Ukraine,Italy,829.5
431,Ukraine,Turkey,1235.11
432,Ukraine,United States,464.0
433,Belize,Mexico,37.65
434,Belize,Japan,8.85
435,Belize,United Kingdom,36.97
436,Belize,Guatemala,17.97
437,Belize,Netherlands,13.99
438,Belize,United States,176.05
439,Belize,Cuba,47.21
440,Mexico,Germany,6065.06
441,Mexico,Japan,1192.4
442,Mexico,Canada,3010.07
443,Mexico,China,6273.59
444,Mexico,Spain,1446.35
445,Mexico,United States,106899.86
446,Guatemala,Mexico,552.57
447,Guatemala,El Salvador,457.51
448,Guatemala,Costa Rica,286.77
449,Guatemala,Nicaragua,136.17
450,Guatemala,Panama,268.6
451,Guatemala,Honduras,271.41
452,Guatemala,United States,2810.52
453,Cuba,Canada,203.2
454,Cuba,China,517.6
455,Cuba,Venezuela,726.11
456,Cuba,Russian Federation,278.36
457,Cuba,Spain,578.35
458,Cuba,Italy,282.78
459,Cuba,Netherlands,296.56
460,Bolivia,Japan,101.31
461,Bolivia,Chile,126.12
462,Bolivia,Switzerland,214.97
463,Bolivia,Brazil,336.57
464,Bolivia,Colombia,139.47
465,Bolivia,Argentina,308.5
466,Bolivia,United States,353.02
467,Bolivia,Venezuela,175.42
468,Barbados,United Kingdom,25.69
469,Barbados,Japan,45.04
470,Barbados,Canada,37.12
471,Barbados,Trinidad and Tobago,23.69
472,Barbados,Jamaica,15.04
473,Barbados,United States,439.78
474,Jamaica,United Kingdom,122.49
475,Jamaica,Norway,93.28
476,Jamaica,Japan,214.89
477,Jamaica,Trinidad and Tobago,292.4
478,Jamaica,Venezuela,153.29
479,Jamaica,Netherlands,135.19
480,Jamaica,United States,1525.64
481,Jamaica,Canada,156.86
482,Brunei,United Kingdom,95.31
483,Brunei,Japan,1439.5
484,Brunei,Thailand,472.85
485,Brunei,"Korea, Rep.",417.95
486,Brunei,Singapore,271.78
487,Brunei,Australia,314.21
488,Brunei,Malaysia,224.64
489,Brunei,United States,276.73
490,Thailand,Japan,9946.78
491,Thailand,"Hong Kong, China",3684.18
492,Thailand,China,4932.1
493,Thailand,Malaysia,3642.94
494,Thailand,"Other Asia, nes",2906.31
495,Thailand,United States,6202.7
496,Thailand,Singapore,5549.36
497,Malaysia,Japan,10467.44
498,Malaysia,"Hong Kong, China",5307.72
499,Malaysia,China,6228.93
500,Malaysia,Singapore,15964.09
501,Malaysia,United States,13376.91
502,Botswana,United Kingdom,2235.72
503,Botswana,Norway,57.16
504,Botswana,South Africa,248.84
505,Botswana,France,63.35
506,Botswana,Zimbabwe,65.83
507,Botswana,Sweden,80.38
508,Botswana,Israel,21.98
509,South Africa,Germany,1883.69
510,South Africa,United Kingdom,2519.19
511,South Africa,Japan,1490.19
512,South Africa,China,1359.4
513,South Africa,Netherlands,1188.85
514,South Africa,United States,3085.04
515,Zimbabwe,Botswana,77.34
516,Zimbabwe,South Africa,950.63
517,Zimbabwe,Mozambique,131.92
518,Zimbabwe,Switzerland,165.78
519,Zimbabwe,United Kingdom,81.89
520,Zimbabwe,Zambia,131.76
521,Zimbabwe,Special Categories,95.43
522,Zimbabwe,United States,77.27
523,Sweden,Denmark,6090.53
524,Sweden,Germany,8316.94
525,Sweden,United Kingdom,6794.96
526,Sweden,Norway,5267.07
527,Sweden,Netherlands,4700.06
528,Sweden,United States,9453.93
529,Central African Republic,Japan,7.05
530,Central African Republic,Switzerland,1.1
531,Central African Republic,Germany,3.45
532,Central African Republic,France,1.69
533,Central African Republic,Portugal,2.23
534,Central African Republic,Cameroon,7.66
535,Central African Republic,Belgium,40.93
536,Portugal,Germany,4565.46
537,Portugal,United Kingdom,2682.38
538,Portugal,France,3493.54
539,Portugal,Spain,11561.92
540,Portugal,Italy,2693.58
541,Portugal,United States,1480.52
542,Cameroon,Germany,87.29
543,Cameroon,Japan,84.66
544,Cameroon,France,234.79
545,Cameroon,Italy,343.77
546,Cameroon,Spain,360.49
547,Cameroon,Netherlands,231.72
548,Cameroon,United States,156.41
549,Cameroon,Nigeria,200.63
550,"Hong Kong, China",Japan,10813.52
551,"Hong Kong, China",China,91947.9
552,"Hong Kong, China",Germany,6261.55
553,"Hong Kong, China","Korea, Rep.",9802.45
554,"Hong Kong, China",United Kingdom,7303.53
555,"Hong Kong, China","Other Asia, nes",14862.22
556,"Hong Kong, China",United States,11789.2
557,Cook Islands,Japan,2.25
558,Cook Islands,Thailand,0.97
559,Cook Islands,New Zealand,35.28
560,Cook Islands,Australia,5.78
561,Cook Islands,Fiji,0.21
562,Cook Islands,United States,0.91
563,Fiji,Japan,44.98
564,Fiji,New Zealand,162.47
565,Fiji,Singapore,44.35
566,Fiji,Australia,312.72
567,Fiji,United Kingdom,70.64
568,Fiji,United States,35.49
569,Peru,China,463.44
570,Peru,Switzerland,563.41
571,Peru,Brazil,489.46
572,Peru,Japan,374.3
573,Peru,United Kingdom,904.14
574,Peru,Argentina,593.69
575,Peru,Colombia,456.49
576,Peru,United States,1440.47
577,Ecuador,Japan,391.56
578,Ecuador,Brazil,405.93
579,Ecuador,"Korea, Rep.",296.08
580,Ecuador,Peru,373.71
581,Ecuador,Colombia,902.35
582,Ecuador,Venezuela,353.23
583,Ecuador,Italy,289.25
584,Ecuador,United States,1480.87
585,Comoros,South Africa,4.61
586,Comoros,United Arab Emirates,0.12
587,Comoros,Germany,1.28
588,Comoros,France,4.13
589,Comoros,United Kingdom,0.94
590,Comoros,United States,2.66
591,Comoros,Indonesia,1.27
592,Comoros,Belgium,1.14
593,Cape Verde,Germany,0.25
594,Cape Verde,Japan,14.98
595,Cape Verde,Netherlands,21.63
596,Cape Verde,Portugal,137.56
597,Cape Verde,Mauritania,0.15
598,Cape Verde,United States,11.63
599,Cape Verde,Mozambique,0.29
600,Mauritania,Germany,21.7
601,Mauritania,France,57.2
602,Mauritania,Japan,31.25
603,Mauritania,Italy,61.91
604,Mauritania,Spain,19.44
605,Mauritania,United States,23.7
606,Mauritania,Belgium,52.09
607,Mozambique,Japan,89.22
608,Mozambique,South Africa,127.05
609,Mozambique,India,79.3
610,Mozambique,Malawi,40.57
611,Mozambique,Spain,57.98
612,Mozambique,Zimbabwe,55.84
613,Mozambique,Portugal,92.59
614,Costa Rica,Japan,296.27
615,Costa Rica,Guatemala,233.3
616,Costa Rica,Mexico,367.99
617,Costa Rica,Brazil,162.89
618,Costa Rica,Venezuela,288.16
619,Costa Rica,Nicaragua,164.22
620,Costa Rica,Netherlands,314.71
621,Costa Rica,Honduras,149.96
622,Costa Rica,United States,3590.16
623,Nicaragua,Guatemala,135.29
624,Nicaragua,Mexico,113.32
625,Nicaragua,Costa Rica,150.94
626,Nicaragua,Venezuela,198.08
627,Nicaragua,Honduras,38.43
628,Nicaragua,El Salvador,86.67
629,Nicaragua,United States,482.0
630,Honduras,Guatemala,233.95
631,Honduras,Germany,54.19
632,Honduras,Mexico,185.07
633,Honduras,El Salvador,128.05
634,Honduras,Panama,147.01
635,Honduras,Netherlands,27.17
636,Honduras,United States,1180.16
637,Cyprus,Germany,359.34
638,Cyprus,United Kingdom,231.56
639,Cyprus,Japan,275.73
640,Cyprus,Greece,389.6
641,Cyprus,United Arab Emirates,29.77
642,Cyprus,Lebanon,30.57
643,Cyprus,Bunkers,69.28
644,Cyprus,Italy,377.24
645,Lebanon,Germany,582.46
646,Lebanon,Switzerland,132.14
647,Lebanon,France,517.28
648,Lebanon,Iraq,71.12
649,Lebanon,Syrian Arab Republic,75.6
650,Lebanon,Saudi Arabia,96.01
651,Lebanon,China,434.93
652,Lebanon,United Arab Emirates,94.7
653,Lebanon,Italy,693.12
654,Lebanon,United States,466.04
655,Czech Republic,Germany,15442.12
656,Czech Republic,France,2235.03
657,Czech Republic,Slovak Republic,2988.06
658,Czech Republic,Poland,2053.25
659,Czech Republic,United Kingdom,2741.04
660,Czech Republic,Russian Federation,3262.13
661,Czech Republic,Italy,2350.26
662,Czech Republic,Austria,2652.78
663,Slovak Republic,Germany,3764.26
664,Slovak Republic,Czech Republic,2518.51
665,Slovak Republic,France,733.29
666,Slovak Republic,Russian Federation,2086.63
667,Slovak Republic,Italy,1145.82
668,Slovak Republic,Austria,1112.07
669,Slovak Republic,Hungary,789.13
670,Dominica,Guyana,2.87
671,Dominica,United Kingdom,9.46
672,Dominica,Japan,4.73
673,Dominica,Trinidad and Tobago,20.4
674,Dominica,Jamaica,8.98
675,Dominica,Barbados,4.4
676,Dominica,United States,42.5
677,Dominica,Antigua and Barbuda,3.53
678,Guyana,United Kingdom,46.2
679,Guyana,Netherlands Antilles,67.16
680,Guyana,Trinidad and Tobago,88.7
681,Guyana,Jamaica,28.37
682,Guyana,Venezuela,22.93
683,Guyana,Portugal,23.56
684,Guyana,United States,195.98
685,Guyana,Canada,106.74
686,Denmark,Germany,10012.18
687,Denmark,United Kingdom,5125.53
688,Denmark,Sweden,5817.03
689,Denmark,Norway,3371.7
690,Denmark,France,3212.5
691,Denmark,Netherlands,3324.1
692,Denmark,Special Categories,3728.11
693,Dominican Republic,Japan,442.27
694,Dominican Republic,China,273.64
695,Dominican Republic,United Kingdom,62.49
696,Dominican Republic,Haiti,208.18
697,Dominican Republic,Netherlands,46.47
698,Dominican Republic,United States,4589.92
699,Dominican Republic,Spain,275.16
700,Dominican Republic,Belgium,61.31
701,Algeria,Germany,853.08
702,Algeria,France,2554.28
703,Algeria,Italy,1139.1
704,Algeria,Spain,623.03
705,Algeria,Netherlands,1684.03
706,Algeria,United States,1163.3
707,"Egypt, Arab Rep.",Germany,828.19
708,"Egypt, Arab Rep.",China,562.6
709,"Egypt, Arab Rep.",India,413.59
710,"Egypt, Arab Rep.",Italy,632.52
711,"Egypt, Arab Rep.",United States,1691.88
712,Estonia,Germany,359.75
713,Estonia,Sweden,539.82
714,Estonia,Finland,419.9
715,Estonia,China,271.75
716,Estonia,Latvia,335.02
717,Estonia,Russian Federation,431.96
718,Finland,Germany,5123.51
719,Finland,United Kingdom,4192.09
720,Finland,Sweden,3634.38
721,Finland,Russian Federation,2891.99
722,Finland,United States,2194.7
723,Ethiopia(excludes Eritrea),Japan,37.51
724,Ethiopia(excludes Eritrea),Germany,50.48
725,Ethiopia(excludes Eritrea),Saudi Arabia,106.39
726,Ethiopia(excludes Eritrea),China,167.43
727,Ethiopia(excludes Eritrea),Italy,148.7
728,Ethiopia(excludes Eritrea),Djibouti,59.77
729,Ethiopia(excludes Eritrea),United States,134.44
730,European Union,Japan,41072.74
731,European Union,China,85366.68
732,European Union,Switzerland,69547.06
733,European Union,Russian Federation,61601.84
734,European Union,United States,172746.48
735,Faeroe Islands,Denmark,155.87
736,Faeroe Islands,Germany,37.56
737,Faeroe Islands,United Kingdom,130.25
738,Faeroe Islands,Norway,92.57
739,Faeroe Islands,France,42.83
740,Faeroe Islands,Spain,61.02
741,Faeroe Islands,Sweden,32.06
742,"Micronesia, Fed. Sts.",Guam,1.14
743,"Micronesia, Fed. Sts.",Japan,2.71
744,"Micronesia, Fed. Sts.",Australia,1.61
745,"Micronesia, Fed. Sts.",United States,3.68
746,"Micronesia, Fed. Sts.",Northern Mariana Islands,0.5
747,Gabon,China,108.08
748,Gabon,India,89.15
749,Gabon,France,183.76
750,Gabon,Netherlands,44.73
751,Gabon,Brazil,58.12
752,Gabon,Italy,34.08
753,Gabon,United States,1430.02
754,Gabon,Spain,34.13
755,Gabon,Belgium,37.09
756,Georgia,Germany,59.6
757,Georgia,Turkmenistan,36.73
758,Georgia,Azerbaijan,80.29
759,Georgia,United Kingdom,32.77
760,Georgia,Russian Federation,61.1
761,Georgia,Turkey,53.74
762,Georgia,United States,68.52
763,Guinea,Cote d'Ivoire,97.09
764,Guinea,Germany,42.21
765,Guinea,France,128.22
766,Guinea,China,43.84
767,Guinea,Spain,53.56
768,Guinea,Ireland,53.57
769,Guinea,United States,55.17
770,Guinea,Belgium,42.67
771,"Gambia, The",Germany,1.36
772,"Gambia, The",United Kingdom,2.93
773,"Gambia, The",France,7.57
774,"Gambia, The",Brazil,7.9
775,"Gambia, The",Italy,2.91
776,"Gambia, The",United States,7.91
777,Grenada,Germany,2.11
778,Grenada,United Kingdom,12.61
779,Grenada,Japan,6.44
780,Grenada,Trinidad and Tobago,41.59
781,Grenada,Barbados,1.92
782,Grenada,St. Lucia,2.93
783,Grenada,Netherlands,7.37
784,Grenada,United States,86.86
785,St. Lucia,United Kingdom,23.32
786,St. Lucia,Japan,10.64
787,St. Lucia,Canada,9.03
788,St. Lucia,Dominica,3.28
789,St. Lucia,Trinidad and Tobago,7.27
790,St. Lucia,Barbados,5.98
791,St. Lucia,United States,134.69
792,Greenland,Denmark,285.43
793,Greenland,Canada,1.51
794,Greenland,Germany,4.04
795,Greenland,Norway,34.15
