,source,target,2018
105,Singapore,"Hong Kong, China",48665.61
106,Singapore,China,49634.34
107,Singapore,Indonesia,32949.44
108,Singapore,Malaysia,44891.02
109,Singapore,"Other Asia, nes",31417.97
110,Singapore,United States,42103.03
111,South Africa,Germany,6697.63
112,South Africa,China,17088.82
113,South Africa,India,3842.92
114,South Africa,United Kingdom,4810.31
115,South Africa,Saudi Arabia,5410.13
116,South Africa,United States,5546.9
117,Spain,Germany,36264.84
118,Spain,France,51344.68
119,Spain,China,31797.41
120,Spain,United Kingdom,21961.68
121,Spain,Italy,25030.82
122,Spain,Portugal,25172.53
123,Portugal,Germany,8511.21
124,Portugal,France,9430.73
125,Portugal,Netherlands,4968.94
126,Portugal,United Kingdom,4711.8
127,Portugal,Spain,30059.8
128,Portugal,Italy,5088.23
129,Portugal,United States,3660.78
130,Belgium,Germany,58288.55
131,Belgium,France,45893.43
132,Belgium,Ireland,18743.98
133,Belgium,Netherlands,37577.97
134,Belgium,United Kingdom,21448.91
135,Belgium,United States,18340.41
136,Albania,Germany,124.48
137,Albania,Greece,482.8
138,Albania,China,498.57
139,Albania,"Serbia, FR(Serbia/Montenegro)",325.43
140,Albania,Italy,1623.66
141,Albania,Turkey,501.94
142,Albania,Spain,223.94
143,Germany,China,126750.95
144,Germany,France,124361.11
145,Germany,Netherlands,99570.74
146,Germany,United Kingdom,96659.17
147,Germany,Italy,71250.28
148,Germany,United States,78295.03
149,Greece,Germany,2490.6
150,Greece,China,4241.22
151,Greece,Lebanon,1758.89
152,Greece,Russian Federation,4887.53
153,Greece,Iraq,5370.6
154,Greece,Italy,4901.89
155,Greece,Cyprus,2066.47
156,Greece,Turkey,2402.59
157,"Serbia, FR(Serbia/Montenegro)",Germany,2296.9
158,"Serbia, FR(Serbia/Montenegro)",Romania,1141.37
159,"Serbia, FR(Serbia/Montenegro)",Bosnia and Herzegovina,1523.28
160,"Serbia, FR(Serbia/Montenegro)",China,2167.52
161,"Serbia, FR(Serbia/Montenegro)",Russian Federation,1023.57
162,"Serbia, FR(Serbia/Montenegro)",Italy,2422.63
163,"Serbia, FR(Serbia/Montenegro)",Hungary,1242.14
164,Italy,Germany,68756.28
165,Italy,France,57500.67
166,Italy,China,36510.9
167,Italy,Netherlands,26822.73
168,Italy,United Kingdom,28124.18
169,Italy,Spain,24537.42
170,Italy,United States,50118.65
171,Andorra,Germany,55.5
172,Andorra,Norway,4.83
173,Andorra,"Hong Kong, China",2.53
174,Andorra,France,23.65
175,Andorra,China,58.63
176,Andorra,Spain,1035.06
177,Andorra,Italy,57.74
178,Andorra,Austria,2.91
179,Norway,Germany,19687.01
180,Norway,Sweden,10569.27
181,Norway,Denmark,4795.77
182,Norway,China,8788.33
183,Norway,United Kingdom,26554.34
184,Norway,France,8252.48
185,Norway,Netherlands,13028.37
186,Norway,United States,6736.54
187,"Hong Kong, China",Japan,16533.4
188,"Hong Kong, China",Thailand,13449.39
189,"Hong Kong, China",China,280977.15
190,"Hong Kong, China",India,17901.9
191,"Hong Kong, China","Korea, Rep.",35577.23
192,"Hong Kong, China",Singapore,40415.94
193,"Hong Kong, China","Other Asia, nes",43291.28
194,"Hong Kong, China",United States,45872.08
195,France,Germany,83212.12
196,France,China,59036.93
197,France,Italy,50411.4
198,France,Spain,42899.8
199,France,United States,45309.6
200,France,Belgium,40321.52
201,Austria,Germany,53090.76
202,Austria,Switzerland,8787.09
203,Austria,China,10755.9
204,Austria,France,7534.32
205,Austria,Italy,11718.35
206,Austria,Czech Republic,7996.73
207,Austria,United States,12485.99
208,United Arab Emirates,Germany,10937.45
209,United Arab Emirates,Japan,13807.19
210,United Arab Emirates,India,23060.52
211,United Arab Emirates,Iraq,11312.8
212,United Arab Emirates,Saudi Arabia,21657.43
213,United Arab Emirates,China,38009.85
214,United Arab Emirates,Oman,10272.16
215,United Arab Emirates,United States,20915.14
216,Japan,"Other Asia, nes",42393.49
217,Japan,"Hong Kong, China",34720.88
218,Japan,China,173716.57
219,Japan,"Korea, Rep.",52480.44
220,Japan,Saudi Arabia,33785.91
221,Japan,Australia,45731.43
222,Japan,United States,83640.15
223,Saudi Arabia,Germany,7292.18
224,Saudi Arabia,United Arab Emirates,8131.95
225,Saudi Arabia,China,22243.71
226,Saudi Arabia,India,5684.93
227,Saudi Arabia,United States,18041.07
228,Saudi Arabia,Singapore,4020.13
229,Oman,United Arab Emirates,2901.98
230,Oman,India,1130.74
231,Oman,Qatar,910.88
232,Oman,Saudi Arabia,826.75
233,Oman,China,1520.39
234,Argentina,Germany,3349.8
235,Argentina,Vietnam,2100.96
236,Argentina,Chile,3036.52
237,Argentina,China,12072.49
238,Argentina,Brazil,11291.36
239,Argentina,Paraguay,2175.4
240,Argentina,United States,7696.59
241,Vietnam,Japan,18833.67
242,Vietnam,"Hong Kong, China",7957.6
243,Vietnam,China,65516.14
244,Vietnam,"Korea, Rep.",18240.59
245,Vietnam,"Other Asia, nes",13230.91
246,Vietnam,United States,12755.72
247,Chile,Germany,2904.8
248,Chile,China,17577.09
249,Chile,Brazil,3327.44
250,Chile,"Korea, Rep.",4287.51
251,Chile,Japan,6856.29
252,Chile,Argentina,3336.91
253,Chile,United States,14059.52
254,Brazil,Germany,11303.28
255,Brazil,Chile,6393.55
256,Brazil,China,36715.53
257,Brazil,"Korea, Rep.",5667.7
258,Brazil,Argentina,11520.03
259,Brazil,Netherlands,8229.97
260,Brazil,United States,34634.4
261,Paraguay,Chile,626.18
262,Paraguay,India,249.73
263,Paraguay,Brazil,2808.9
264,Paraguay,China,3764.18
265,Paraguay,Netherlands,462.36
266,Paraguay,Argentina,1330.79
267,Paraguay,Russian Federation,783.76
268,Paraguay,United States,1088.61
269,Armenia,Germany,135.98
270,Armenia,Switzerland,337.39
271,Armenia,Iraq,150.63
272,Armenia,Bulgaria,214.89
273,Armenia,China,660.8
274,Armenia,Russian Federation,641.86
275,Armenia,Turkey,250.65
276,Armenia,"Iran, Islamic Rep.",269.2
277,Switzerland,Germany,47447.23
278,Switzerland,United Kingdom,26549.95
279,Switzerland,China,30260.68
280,Switzerland,India,17837.86
281,Switzerland,France,19738.64
282,Switzerland,Italy,21284.32
283,Switzerland,United States,21250.72
284,Bulgaria,Germany,4928.45
285,Bulgaria,Romania,2605.57
286,Bulgaria,Greece,2229.08
287,Bulgaria,Russian Federation,3686.67
288,Bulgaria,Italy,2860.94
289,Bulgaria,Turkey,2634.41
290,Russian Federation,Germany,34184.36
291,Russian Federation,China,52217.64
292,Russian Federation,Belarus,12906.4
293,Russian Federation,Italy,10580.41
294,Russian Federation,Netherlands,43450.5
295,Russian Federation,Turkey,21312.07
296,Russian Federation,United States,12690.81
297,Antigua and Barbuda,United Kingdom,21.05
298,Antigua and Barbuda,Japan,26.13
299,Antigua and Barbuda,Dominica,1.46
300,Antigua and Barbuda,Trinidad and Tobago,22.14
301,Antigua and Barbuda,China,33.69
302,Antigua and Barbuda,United Arab Emirates,8.1
303,Antigua and Barbuda,Netherlands,3.09
304,Antigua and Barbuda,Saint Maarten (Dutch part),1.78
305,Antigua and Barbuda,United States,283.25
306,United Kingdom,Germany,47510.72
307,United Kingdom,France,32081.6
308,United Kingdom,China,63391.7
309,United Kingdom,Netherlands,34527.69
310,United Kingdom,Ireland,28284.98
311,United Kingdom,United States,63294.17
312,Trinidad and Tobago,Guyana,414.12
313,Trinidad and Tobago,Brazil,464.6
314,Trinidad and Tobago,Jamaica,417.25
315,Trinidad and Tobago,Peru,529.33
316,Trinidad and Tobago,China,702.42
317,Trinidad and Tobago,Russian Federation,1035.53
318,Trinidad and Tobago,Mexico,933.35
319,Trinidad and Tobago,Colombia,638.78
320,Trinidad and Tobago,United States,1849.93
321,Australia,Germany,11537.63
322,Australia,Japan,26582.38
323,Australia,Thailand,11260.15
324,Australia,China,57102.17
325,Australia,India,11056.4
326,Australia,"Korea, Rep.",13963.97
327,Australia,United States,24487.21
328,Thailand,Vietnam,12958.15
329,Thailand,Japan,24941.84
330,Thailand,United Arab Emirates,10695.32
331,Thailand,"Hong Kong, China",12522.95
332,Thailand,China,49952.84
333,Thailand,Malaysia,13349.85
334,Thailand,United States,15201.01
335,"Korea, Rep.",Germany,20853.09
336,"Korea, Rep.",Vietnam,48622.1
337,"Korea, Rep.",Japan,30527.12
338,"Korea, Rep.","Hong Kong, China",45978.66
339,"Korea, Rep.",China,106487.85
340,"Korea, Rep.",Saudi Arabia,26335.76
341,"Korea, Rep.",United States,59080.56
342,Czech Republic,Germany,65641.69
343,Czech Republic,Poland,12235.36
344,Czech Republic,Slovak Republic,9174.32
345,Czech Republic,China,26052.06
346,Czech Republic,United Kingdom,9398.88
347,Czech Republic,France,10274.86
348,Czech Republic,Italy,7709.57
349,Azerbaijan,Germany,658.64
350,Azerbaijan,Czech Republic,938.38
351,Azerbaijan,India,819.54
352,Azerbaijan,China,1196.65
353,Azerbaijan,Russian Federation,1884.25
354,Azerbaijan,Italy,5879.77
355,Azerbaijan,Turkey,1825.98
356,Azerbaijan,Israel,1310.82
357,Azerbaijan,United States,527.11
358,Israel,Germany,4668.08
359,Israel,"Hong Kong, China",4190.0
360,Israel,China,10465.96
361,Israel,United Kingdom,4409.68
362,Israel,Russian Federation,4672.41
363,Israel,Turkey,6212.38
364,Israel,Bunkers,3465.76
365,Israel,United States,10249.86
366,Burundi,United Arab Emirates,61.31
367,Burundi,Tanzania,49.81
368,Burundi,Switzerland,9.47
369,Burundi,India,55.97
370,Burundi,China,102.93
371,Burundi,Pakistan,13.15
372,Burundi,Saudi Arabia,136.09
373,Burundi,Belgium,12.17
374,Burundi,"Congo, Dem. Rep.",18.91
375,Tanzania,South Africa,439.34
376,Tanzania,Rwanda,685.63
377,Tanzania,United Arab Emirates,875.82
378,Tanzania,Uganda,194.42
379,Tanzania,India,1223.17
380,Tanzania,China,1770.52
381,Tanzania,Zambia,266.89
382,Tanzania,Saudi Arabia,570.8
383,Tanzania,Kenya,338.83
384,Tanzania,"Congo, Dem. Rep.",311.0
385,Ireland,Germany,12388.47
386,Ireland,United Kingdom,19041.19
387,Ireland,France,13130.4
388,Ireland,China,6275.73
389,Ireland,Netherlands,9097.52
390,Ireland,United States,20184.3
391,Ireland,Belgium,21552.68
392,Benin,Vietnam,94.99
393,Benin,Thailand,343.63
394,Benin,Nigeria,75.08
395,Benin,China,261.35
396,Benin,India,394.3
397,Benin,France,251.77
398,Benin,Togo,267.55
399,Benin,Bangladesh,215.65
400,Nigeria,India,9906.69
401,Nigeria,"Korea, Rep.",4657.65
402,Nigeria,China,8348.84
403,Nigeria,Netherlands,6701.52
404,Nigeria,South Africa,3981.19
405,Nigeria,France,4945.98
406,Nigeria,Spain,6318.79
407,Nigeria,United States,3159.97
408,Nigeria,Belgium,3635.48
409,Burkina Faso,Cote d'Ivoire,495.63
410,Burkina Faso,India,237.81
411,Burkina Faso,Switzerland,1722.16
412,Burkina Faso,France,136.87
413,Burkina Faso,China,556.3
414,Burkina Faso,United States,256.92
415,Burkina Faso,Singapore,251.41
416,Cote d'Ivoire,Vietnam,802.0
417,Cote d'Ivoire,Germany,754.17
418,Cote d'Ivoire,France,639.33
419,Cote d'Ivoire,India,499.1
420,Cote d'Ivoire,China,1641.72
421,Cote d'Ivoire,Netherlands,1352.1
422,Cote d'Ivoire,United States,1081.59
423,Cote d'Ivoire,Nigeria,1349.67
424,Romania,Germany,18391.58
425,Romania,Poland,5439.8
426,Romania,China,5211.0
427,Romania,United Kingdom,3400.59
428,Romania,France,5686.44
429,Romania,Italy,9185.49
430,Romania,Hungary,3909.9
431,Bahrain,United Arab Emirates,877.93
432,Bahrain,Saudi Arabia,6813.98
433,Bahrain,China,1877.52
434,Bahrain,Oman,654.59
435,Bahrain,Australia,945.57
436,Bahrain,United States,1205.61
437,"Bahamas, The",United Kingdom,50.61
438,"Bahamas, The",Japan,36.61
439,"Bahamas, The",Panama,28.1
440,"Bahamas, The",China,53.83
441,"Bahamas, The",France,11.38
442,"Bahamas, The",Turks and Caicos Isl.,18.8
443,"Bahamas, The",Ireland,28.95
444,"Bahamas, The",United States,2954.96
445,Bosnia and Herzegovina,Germany,1052.05
446,Bosnia and Herzegovina,Croatia,1153.08
447,Bosnia and Herzegovina,Slovenia,637.82
448,Bosnia and Herzegovina,China,808.08
449,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",1259.91
450,Bosnia and Herzegovina,Italy,1310.05
451,Croatia,Germany,2279.04
452,Croatia,Bosnia and Herzegovina,1612.95
453,Croatia,Slovenia,3140.29
454,Croatia,Italy,3708.63
455,Croatia,Hungary,2151.82
456,Croatia,Austria,1110.63
457,Slovenia,Germany,7404.93
458,Slovenia,Croatia,1605.58
459,Slovenia,China,2259.72
460,Slovenia,France,2037.89
461,Slovenia,Italy,4952.74
462,Slovenia,Austria,2748.71
463,Belarus,Germany,1443.49
464,Belarus,Poland,1202.56
465,Belarus,China,3011.39
466,Belarus,United Kingdom,3072.59
467,Belarus,Russian Federation,12879.21
468,Belarus,Netherlands,1428.5
469,Belarus,Ukraine,1394.52
470,Poland,Germany,73691.77
471,Poland,Czech Republic,16657.34
472,Poland,France,14518.56
473,Poland,China,30972.44
474,Poland,United Kingdom,16198.25
475,Poland,Russian Federation,19641.83
476,Poland,Italy,13433.54
477,Ukraine,Germany,2208.35
478,Ukraine,Poland,3257.24
479,Ukraine,China,7608.36
480,Ukraine,Russian Federation,3652.43
481,Ukraine,Italy,2628.76
482,Ukraine,Turkey,2352.35
483,Ukraine,Belarus,3786.93
484,Belize,Mexico,102.97
485,Belize,Jamaica,14.92
486,Belize,China,114.98
487,Belize,Barbados,10.28
488,Belize,United Kingdom,72.43
489,Belize,Guatemala,71.25
490,Belize,Panama,29.76
491,Belize,Ireland,12.76
492,Belize,United States,407.22
493,Mexico,Germany,7070.78
494,Mexico,Japan,18188.55
495,Mexico,China,83510.0
496,Mexico,"Korea, Rep.",16724.5
497,Mexico,Spain,4665.58
498,Mexico,United States,216270.19
499,Mexico,Canada,14034.44
500,Jamaica,Norway,284.45
501,Jamaica,Japan,256.95
502,Jamaica,Iceland,122.67
503,Jamaica,Trinidad and Tobago,351.07
504,Jamaica,China,401.12
505,Jamaica,Netherlands,211.51
506,Jamaica,Colombia,357.48
507,Jamaica,United States,2761.81
508,Jamaica,Canada,219.1
509,Barbados,Guyana,26.93
510,Barbados,United Kingdom,65.93
511,Barbados,Japan,41.07
512,Barbados,Trinidad and Tobago,31.69
513,Barbados,Jamaica,22.82
514,Barbados,China,94.43
515,Barbados,United States,631.86
516,Guatemala,Mexico,508.16
517,Guatemala,El Salvador,1335.07
518,Guatemala,China,2157.48
519,Guatemala,Nicaragua,540.52
520,Guatemala,Honduras,935.18
521,Guatemala,United States,7476.07
522,Guatemala,Costa Rica,658.11
523,Bermuda,United Kingdom,1.41
524,Bermuda,Canada,1.18
525,Bermuda,Switzerland,0.97
526,Bermuda,China,25.45
527,Bermuda,"Bahamas, The",28.58
528,Bermuda,United States,742.38
529,Canada,Germany,14733.22
530,Canada,Japan,10000.69
531,Canada,China,58326.3
532,Canada,Mexico,6343.71
533,Canada,United Kingdom,12817.2
534,Canada,United States,235121.9
535,Bolivia,India,740.36
536,Bolivia,Brazil,1720.71
537,Bolivia,"Korea, Rep.",579.21
538,Bolivia,China,2096.33
539,Bolivia,Japan,673.49
540,Bolivia,Argentina,1137.42
541,Bolivia,Peru,650.12
542,Bolivia,United States,671.5
543,Peru,Ecuador,1939.71
544,Peru,China,10065.29
545,Peru,India,2481.29
546,Peru,Mexico,1924.31
547,Peru,Brazil,2414.88
548,Peru,"Korea, Rep.",2467.14
549,Peru,Japan,2180.96
550,Peru,United States,9167.22
551,Guyana,Japan,58.22
552,Guyana,Trinidad and Tobago,823.77
553,Guyana,Suriname,109.5
554,Guyana,Jamaica,46.34
555,Guyana,China,189.8
556,Guyana,United Arab Emirates,215.64
557,Guyana,United States,652.75
558,Guyana,Canada,512.58
559,Guyana,Ukraine,36.74
560,Brunei,Japan,2282.38
561,Brunei,Thailand,689.78
562,Brunei,"Korea, Rep.",614.81
563,Brunei,Singapore,556.91
564,Brunei,China,1641.41
565,Brunei,Australia,578.38
566,Brunei,Malaysia,551.47
567,Brunei,United States,360.9
568,Malaysia,Japan,17442.95
569,Malaysia,"Hong Kong, China",18544.89
570,Malaysia,China,43468.19
571,Malaysia,Singapore,34756.98
572,Malaysia,"Other Asia, nes",15755.67
573,Malaysia,United States,16106.14
574,Botswana,South Africa,608.37
575,Botswana,Canada,534.24
576,Botswana,India,214.52
577,Botswana,United Arab Emirates,956.76
578,Botswana,Namibia,517.98
579,Botswana,Belgium,1369.05
580,Botswana,Singapore,527.29
581,Namibia,Botswana,338.03
582,Namibia,Zambia,1169.31
583,Namibia,South Africa,1131.97
584,Namibia,China,468.83
585,Namibia,"Bahamas, The",429.95
586,Namibia,Belgium,707.4
587,Central African Republic,China,45.42
588,Central African Republic,Cameroon,30.99
589,Central African Republic,France,18.11
590,Central African Republic,India,27.26
591,Central African Republic,United Arab Emirates,8.93
592,Central African Republic,Nepal,29.99
593,Central African Republic,Niger,2.47
594,Cameroon,Thailand,258.81
595,Cameroon,China,1132.49
596,Cameroon,France,265.31
597,Cameroon,Netherlands,369.53
598,Cameroon,Italy,521.52
599,Cameroon,Spain,224.17
600,Cameroon,Nigeria,342.2
601,Nepal,United Arab Emirates,242.31
602,Nepal,India,8327.4
603,Nepal,Germany,29.46
604,Nepal,France,293.07
605,Nepal,China,1738.13
606,Nepal,United Kingdom,26.08
607,Nepal,United States,92.8
608,Nepal,Turkey,35.17
609,Niger,Thailand,218.87
610,Niger,Nigeria,163.56
611,Niger,Switzerland,210.71
612,Niger,France,212.93
613,Niger,China,567.88
614,Niger,Malaysia,207.53
615,Niger,United States,194.13
616,"Other Asia, nes",Germany,9956.5
617,"Other Asia, nes",Japan,23070.63
618,"Other Asia, nes","Hong Kong, China",41552.19
619,"Other Asia, nes",China,53753.57
620,"Other Asia, nes","Korea, Rep.",19539.31
621,"Other Asia, nes",United States,35019.84
622,"Other Asia, nes",Singapore,17367.85
623,"Congo, Rep.",Gabon,390.59
624,"Congo, Rep.",China,476.18
625,"Congo, Rep.",Angola,273.09
626,"Congo, Rep.",France,401.68
627,"Congo, Rep.",Singapore,452.58
628,"Congo, Rep.",Italy,740.21
629,"Congo, Rep.",Belgium,225.83
630,Ecuador,Chile,1452.93
631,Ecuador,Panama,1122.89
632,Ecuador,China,4352.61
633,Ecuador,Brazil,981.4
634,Ecuador,Peru,1632.45
635,Ecuador,Colombia,1809.25
636,Ecuador,United States,5008.23
637,Comoros,United Arab Emirates,1.43
638,Comoros,India,7.49
639,Comoros,Germany,4.3
640,Comoros,France,16.75
641,Comoros,China,23.91
642,Comoros,Netherlands,1.24
643,Comoros,Pakistan,32.39
644,Cape Verde,Curaçao,1.17
645,Cape Verde,China,47.25
646,Cape Verde,Netherlands,49.12
647,Cape Verde,Italy,10.01
648,Cape Verde,Portugal,351.59
649,Cape Verde,Spain,118.2
650,Cape Verde,United States,1.87
651,Cape Verde,Belgium,60.41
652,Costa Rica,Germany,414.75
653,Costa Rica,Panama,580.68
654,Costa Rica,Guatemala,415.23
655,Costa Rica,Mexico,1166.91
656,Costa Rica,China,2271.15
657,Costa Rica,Netherlands,679.0
658,Costa Rica,United States,6476.09
659,Costa Rica,Belgium,675.37
660,Cyprus,United Kingdom,711.68
661,Cyprus,Cayman Islands,753.48
662,Cyprus,Greece,1921.91
663,Cyprus,Israel,610.14
664,Cyprus,"Korea, Rep.",756.06
665,Cyprus,Libya,456.7
666,Cyprus,Bunkers,378.17
667,Cyprus,Italy,894.36
668,Libya,United Arab Emirates,1031.55
669,Libya,China,1433.03
670,Libya,France,2873.81
671,Libya,Italy,1426.42
672,Libya,Turkey,1498.3
673,Libya,Spain,712.12
674,Slovak Republic,Germany,20722.5
675,Slovak Republic,Czech Republic,9564.49
676,Slovak Republic,"Korea, Rep.",5507.04
677,Slovak Republic,China,5546.65
678,Slovak Republic,Poland,7151.26
679,Slovak Republic,France,5907.64
680,Slovak Republic,Hungary,5626.7
681,Denmark,Germany,16011.56
682,Denmark,Sweden,12003.94
683,Denmark,Norway,5188.85
684,Denmark,China,7197.57
685,Denmark,Netherlands,7804.04
686,Denmark,United Kingdom,6822.72
687,Denmark,Special Categories,17171.23
688,Sweden,Denmark,12027.15
689,Sweden,Germany,17631.59
690,Sweden,Norway,14065.43
691,Sweden,Finland,11534.16
692,Sweden,China,9059.11
693,Sweden,Netherlands,15836.0
694,Sweden,United States,10692.9
695,Dominican Republic,India,689.41
696,Dominican Republic,Mexico,805.3
697,Dominican Republic,Brazil,816.72
698,Dominican Republic,China,2935.54
699,Dominican Republic,Haiti,1259.87
700,Dominican Republic,United States,8880.73
701,Dominican Republic,Spain,773.93
702,Dominican Republic,Canada,637.98
703,"Egypt, Arab Rep.",Germany,4208.05
704,"Egypt, Arab Rep.",Saudi Arabia,5700.49
705,"Egypt, Arab Rep.",China,11665.37
706,"Egypt, Arab Rep.",United Arab Emirates,2012.07
707,"Egypt, Arab Rep.",Russian Federation,5030.19
708,"Egypt, Arab Rep.",Italy,2062.16
709,"Egypt, Arab Rep.",United States,5525.98
710,"Egypt, Arab Rep.",Turkey,2016.22
711,Estonia,Germany,1973.83
712,Estonia,Sweden,1855.03
713,Estonia,Finland,1856.3
714,Estonia,Lithuania,1191.69
715,Estonia,China,1669.65
716,Estonia,Latvia,1622.81
717,Estonia,Russian Federation,1556.16
718,Estonia,United States,1238.09
719,Finland,Germany,11156.09
720,Finland,Sweden,8429.38
721,Finland,China,5446.33
722,Finland,Netherlands,4881.72
723,Finland,Russian Federation,10892.06
724,Finland,United States,4859.97
725,Lithuania,Germany,2460.24
726,Lithuania,Poland,2749.51
727,Lithuania,Netherlands,1801.41
728,Lithuania,Latvia,2612.84
729,Lithuania,Russian Federation,4665.59
730,Lithuania,United States,1675.45
731,Latvia,Germany,1030.34
732,Latvia,Sweden,1074.82
733,Latvia,Poland,1643.68
734,Latvia,Estonia,1657.95
735,Latvia,Lithuania,2575.26
736,Latvia,Russian Federation,1339.14
737,Ethiopia(excludes Eritrea),China,4239.24
738,Ethiopia(excludes Eritrea),India,1285.87
739,Ethiopia(excludes Eritrea),Saudi Arabia,137.53
740,Ethiopia(excludes Eritrea),United Arab Emirates,112.32
741,Ethiopia(excludes Eritrea),Kuwait,1072.5
742,Ethiopia(excludes Eritrea),Turkey,639.48
743,Ethiopia(excludes Eritrea),Israel,91.61
744,Ethiopia(excludes Eritrea),United States,1601.3
745,Kuwait,Germany,2044.9
746,Kuwait,Japan,2104.39
747,Kuwait,United Arab Emirates,797.86
748,Kuwait,China,5978.93
749,Kuwait,India,1139.86
750,Kuwait,Iraq,623.85
751,Kuwait,United States,3104.01
752,European Union,China,466359.66
753,European Union,Switzerland,184695.08
754,European Union,Russian Federation,99602.25
755,European Union,Turkey,90487.72
756,European Union,United States,316754.66
757,Fiji,Japan,127.75
758,Fiji,New Zealand,399.3
759,Fiji,Singapore,569.07
760,Fiji,China,445.53
761,Fiji,Australia,429.54
762,Fiji,Bunkers,83.54
763,Fiji,United States,187.37
764,New Zealand,Germany,2207.35
765,New Zealand,Japan,2421.32
766,New Zealand,China,8633.41
767,New Zealand,"Korea, Rep.",1208.69
768,New Zealand,Australia,5012.94
769,New Zealand,United States,4419.57
770,Georgia,Bulgaria,259.17
771,Georgia,China,834.13
772,Georgia,Armenia,286.33
773,Georgia,Azerbaijan,592.76
774,Georgia,Russian Federation,437.75
775,Georgia,Turkey,241.38
776,Georgia,Ukraine,514.88
777,Ghana,United Kingdom,604.14
778,Ghana,China,2272.6
779,Ghana,India,673.82
780,Ghana,Switzerland,1631.72
781,Ghana,South Africa,1742.48
782,Ghana,Netherlands,1228.62
783,Ghana,United States,953.71
784,Ghana,Belgium,691.15
785,"Gambia, The",United Kingdom,79.27
786,"Gambia, The",Cote d'Ivoire,75.19
787,"Gambia, The",India,30.84
788,"Gambia, The",Brazil,50.77
789,"Gambia, The","Korea, Rep.",1.05
790,"Gambia, The",China,41.84
791,"Gambia, The",Cape Verde,0.85
792,"Gambia, The",Mali,6.56
