,source,target,2012
276,Ukraine,"Egypt, Arab Rep.",2898.25
277,Ukraine,Russian Federation,17631.75
278,Ukraine,Italy,2480.02
279,Ukraine,Turkey,3685.11
280,Ukraine,Belarus,5068.57
281,Antigua and Barbuda,United Kingdom,5.37
282,Antigua and Barbuda,Japan,8.49
283,Antigua and Barbuda,Trinidad and Tobago,18.77
284,Antigua and Barbuda,China,19.18
285,Antigua and Barbuda,Barbados,2.75
286,Antigua and Barbuda,United States,170.15
287,Antigua and Barbuda,Dominican Republic,1.44
288,Trinidad and Tobago,Gabon,1234.42
289,Trinidad and Tobago,Brazil,573.35
290,Trinidad and Tobago,Jamaica,503.09
291,Trinidad and Tobago,Argentina,625.57
292,Trinidad and Tobago,Russian Federation,798.26
293,Trinidad and Tobago,Netherlands,512.3
294,Trinidad and Tobago,Israel,363.58
295,Trinidad and Tobago,Colombia,1468.99
296,Trinidad and Tobago,United States,3588.84
297,Barbados,United Kingdom,31.25
298,Barbados,Trinidad and Tobago,64.97
299,Barbados,Suriname,109.83
300,Barbados,Jamaica,19.63
301,Barbados,China,74.4
302,Barbados,United States,548.53
303,Dominican Republic,China,1739.73
304,Dominican Republic,Guatemala,130.49
305,Dominican Republic,Mexico,951.19
306,Dominican Republic,Trinidad and Tobago,793.37
307,Dominican Republic,Venezuela,1199.8
308,Dominican Republic,Haiti,1037.42
309,Dominican Republic,Netherlands,122.64
310,Dominican Republic,United States,6735.24
311,Australia,Germany,11628.4
312,Australia,Japan,49680.33
313,Australia,China,45996.26
314,Australia,India,12611.73
315,Australia,"Korea, Rep.",20540.98
316,Australia,Singapore,15010.98
317,Australia,United States,29386.82
318,"Korea, Rep.",Japan,38795.95
319,"Korea, Rep.","Hong Kong, China",32605.23
320,"Korea, Rep.",China,80782.2
321,"Korea, Rep.",Qatar,25504.67
322,"Korea, Rep.",Saudi Arabia,39707.05
323,"Korea, Rep.",United States,43652.46
324,"Korea, Rep.",Singapore,22887.92
325,Austria,Germany,47722.88
326,Austria,Switzerland,8475.02
327,Austria,China,8576.84
328,Austria,France,6991.01
329,Austria,Italy,10317.18
330,Austria,United States,8391.87
331,Austria,Special Categories,8781.92
332,Azerbaijan,Germany,779.97
333,Azerbaijan,India,1890.66
334,Azerbaijan,China,631.86
335,Azerbaijan,Indonesia,1757.32
336,Azerbaijan,Russian Federation,1378.42
337,Azerbaijan,France,1775.64
338,Azerbaijan,Italy,5547.99
339,Azerbaijan,Turkey,1520.41
340,Azerbaijan,Israel,1666.62
341,Azerbaijan,United States,715.81
342,Indonesia,Japan,30135.11
343,Indonesia,China,29387.07
344,Indonesia,"Korea, Rep.",15049.86
345,Indonesia,Singapore,17135.03
346,Indonesia,Malaysia,12243.57
347,Indonesia,United States,14910.18
348,Israel,Germany,4621.14
349,Israel,"Hong Kong, China",4882.43
350,Israel,Switzerland,4054.59
351,Israel,China,5322.25
352,Israel,United Kingdom,3568.97
353,Israel,United States,9399.85
354,Israel,Belgium,2929.05
355,Burundi,Tanzania,2.09
356,Burundi,India,77.9
357,Burundi,China,78.39
358,Burundi,United Arab Emirates,39.6
359,Burundi,Japan,1.54
360,Burundi,France,2.72
361,Burundi,Saudi Arabia,82.32
362,Burundi,Italy,176.74
363,Burundi,Belgium,79.57
364,Tanzania,South Africa,982.83
365,Tanzania,United Arab Emirates,1025.68
366,Tanzania,China,1162.89
367,Tanzania,Switzerland,798.58
368,Tanzania,India,480.64
369,Tanzania,Kenya,349.69
370,Tanzania,Bahrain,915.8
371,Saudi Arabia,Germany,10914.03
372,Saudi Arabia,Japan,10349.75
373,Saudi Arabia,"Other Asia, nes",208198.06
374,Saudi Arabia,China,19635.04
375,Saudi Arabia,"Korea, Rep.",9374.05
376,Saudi Arabia,United Arab Emirates,5529.46
377,Saudi Arabia,United States,20254.19
378,Saudi Arabia,Singapore,3488.49
379,Benin,Thailand,109.86
380,Benin,Nigeria,41.17
381,Benin,China,191.81
382,Benin,India,51.4
383,Benin,Chad,59.6
384,Benin,France,318.19
385,Benin,Togo,230.69
386,Benin,Malaysia,32.0
387,Benin,Belgium,120.02
388,Thailand,Japan,23495.12
389,Thailand,United Arab Emirates,15645.23
390,Thailand,"Hong Kong, China",13100.14
391,Thailand,China,36956.54
392,Thailand,Malaysia,12427.65
393,Thailand,United States,13033.71
394,Nigeria,United Kingdom,9042.01
395,Nigeria,India,2887.64
396,Nigeria,Brazil,10791.46
397,Nigeria,China,7715.36
398,Nigeria,Netherlands,9957.57
399,Nigeria,United States,4886.97
400,Togo,Nigeria,93.7
401,Togo,France,159.55
402,Togo,Burkina Faso,163.48
403,Togo,China,269.04
404,Togo,Netherlands,95.81
405,Togo,Poland,109.37
406,Togo,Benin,111.14
407,Togo,United States,148.43
408,Togo,Belgium,112.82
409,Togo,Niger,94.5
410,Malaysia,Japan,26997.64
411,Malaysia,Thailand,12182.16
412,Malaysia,China,29723.04
413,Malaysia,Singapore,30931.15
414,Malaysia,United States,15884.98
415,Burkina Faso,United Kingdom,283.87
416,Burkina Faso,Cote d'Ivoire,335.87
417,Burkina Faso,China,315.64
418,Burkina Faso,Switzerland,1411.59
419,Burkina Faso,France,65.81
420,Burkina Faso,South Africa,219.59
421,Burkina Faso,United States,247.37
422,Burkina Faso,Singapore,107.44
423,Cote d'Ivoire,Nigeria,2510.79
424,Cote d'Ivoire,Germany,814.87
425,Cote d'Ivoire,France,501.72
426,Cote d'Ivoire,India,389.17
427,Cote d'Ivoire,China,715.78
428,Cote d'Ivoire,Netherlands,949.63
429,Cote d'Ivoire,Colombia,363.33
430,Cote d'Ivoire,United States,877.92
431,Bangladesh,Germany,3620.3
432,Bangladesh,India,4370.4
433,Bangladesh,Singapore,2349.72
434,Bangladesh,China,6477.95
435,Bangladesh,United Kingdom,2561.66
436,Bangladesh,France,1282.47
437,Bangladesh,Spain,1150.67
438,Bangladesh,"Hong Kong, China",1780.46
439,Bangladesh,United States,4999.13
440,Bangladesh,Indonesia,1868.96
441,Romania,Germany,10762.25
442,Romania,France,4052.58
443,Romania,Russian Federation,3070.83
444,Romania,Italy,7692.52
445,Romania,Hungary,3110.2
446,Romania,Turkey,3161.62
447,Bahrain,Japan,784.83
448,Bahrain,United Arab Emirates,656.34
449,Bahrain,Qatar,660.94
450,Bahrain,Saudi Arabia,1894.26
451,Bahrain,China,1360.0
452,Bahrain,United States,902.28
453,Qatar,Germany,1632.15
454,Qatar,Japan,36890.67
455,Qatar,United Arab Emirates,1976.76
456,Qatar,China,2404.82
457,Qatar,India,14629.24
458,Qatar,"Korea, Rep.",24728.55
459,Qatar,United States,2722.59
460,Qatar,Singapore,7037.72
461,"Bahamas, The",Japan,31.3
462,"Bahamas, The",Germany,28.07
463,"Bahamas, The",Trinidad and Tobago,142.79
464,"Bahamas, The",China,60.29
465,"Bahamas, The",France,26.32
466,"Bahamas, The",Kenya,13.01
467,"Bahamas, The",United States,3080.82
468,"Bahamas, The",Canada,25.08
469,Bosnia and Herzegovina,Germany,792.77
470,Bosnia and Herzegovina,Croatia,1446.67
471,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",939.81
472,Bosnia and Herzegovina,Russian Federation,981.1
473,Bosnia and Herzegovina,Italy,938.63
474,Bosnia and Herzegovina,Austria,430.08
475,Croatia,Germany,1260.67
476,Croatia,Bosnia and Herzegovina,1577.52
477,Croatia,Slovenia,1217.65
478,Croatia,China,1487.85
479,Croatia,Russian Federation,1583.18
480,Croatia,Italy,3512.71
481,Croatia,Austria,808.07
482,Belarus,Germany,1725.49
483,Belarus,Poland,1347.69
484,Belarus,China,2345.02
485,Belarus,Latvia,3269.68
486,Belarus,Russian Federation,16161.36
487,Belarus,Netherlands,7551.11
488,Belarus,Ukraine,2305.16
489,Poland,Germany,44741.11
490,Poland,Czech Republic,11140.72
491,Poland,France,10464.73
492,Poland,China,17258.1
493,Poland,United Kingdom,12159.68
494,Poland,Russian Federation,9898.27
495,Poland,Italy,9628.33
496,Latvia,Germany,1005.43
497,Latvia,Poland,762.54
498,Latvia,Estonia,1654.01
499,Latvia,Lithuania,2029.45
500,Latvia,Russian Federation,1446.45
501,Belize,Guatemala,57.41
502,Belize,Mexico,91.08
503,Belize,China,109.42
504,Belize,United Kingdom,77.54
505,Belize,Curaçao,117.64
506,Belize,Netherlands,25.92
507,Belize,United States,254.15
508,Belize,Trinidad and Tobago,16.22
509,Guatemala,Mexico,549.82
510,Guatemala,El Salvador,1110.74
511,Guatemala,China,1264.96
512,Guatemala,Nicaragua,473.27
513,Guatemala,Honduras,795.46
514,Guatemala,Colombia,551.03
515,Guatemala,United States,6462.0
516,Bermuda,United Kingdom,0.71
517,Bermuda,Canada,96.13
518,Bermuda,Switzerland,0.24
519,Bermuda,Barbados,16.95
520,Bermuda,Venezuela,29.28
521,Bermuda,France,0.17
522,Bermuda,United States,601.09
523,Bolivia,Brazil,3678.15
524,Bolivia,Peru,558.82
525,Bolivia,China,1293.71
526,Bolivia,Japan,441.84
527,Bolivia,Argentina,1066.62
528,Bolivia,United States,940.56
529,Peru,Ecuador,2012.46
530,Peru,China,7814.51
531,Peru,Switzerland,5074.45
532,Peru,Brazil,2579.17
533,Peru,Japan,2571.43
534,Peru,Argentina,1950.94
535,Peru,United States,7931.97
536,Peru,Canada,3448.35
537,Suriname,Switzerland,531.68
538,Suriname,Trinidad and Tobago,319.59
539,Suriname,Brazil,57.5
540,Suriname,China,113.11
541,Suriname,United Arab Emirates,802.5
542,Suriname,Netherlands,319.78
543,Suriname,United States,461.45
544,Suriname,Canada,128.94
545,Suriname,Belgium,217.66
546,Jamaica,Mexico,264.11
547,Jamaica,Trinidad and Tobago,698.99
548,Jamaica,Slovenia,71.36
549,Jamaica,China,310.45
550,Jamaica,United Arab Emirates,69.16
551,Jamaica,Venezuela,1013.9
552,Jamaica,Netherlands,70.61
553,Jamaica,United States,2349.16
554,Jamaica,Canada,121.58
555,Brunei,Japan,5737.86
556,Brunei,India,1157.8
557,Brunei,"Korea, Rep.",2046.77
558,Brunei,New Zealand,661.39
559,Brunei,Singapore,839.45
560,Brunei,China,406.68
561,Brunei,Australia,968.68
562,Brunei,Malaysia,709.92
563,Brunei,United States,278.79
564,New Zealand,Japan,2600.28
565,New Zealand,China,6248.99
566,New Zealand,"Korea, Rep.",1259.19
567,New Zealand,Singapore,1707.69
568,New Zealand,Australia,5818.69
569,New Zealand,United States,3566.85
570,Bhutan,Japan,2.13
571,Bhutan,India,781.47
572,Bhutan,"Korea, Rep.",30.99
573,Bhutan,China,24.85
574,Bhutan,Nepal,2.01
575,Bhutan,Italy,2.34
576,Bhutan,Austria,17.55
577,Bhutan,Bangladesh,21.91
578,Nepal,Thailand,88.49
579,Nepal,United Arab Emirates,374.24
580,Nepal,China,696.57
581,Nepal,India,3935.46
582,Nepal,Germany,29.51
583,Nepal,United States,56.49
584,Nepal,Indonesia,93.44
585,Nepal,Bangladesh,37.95
586,Botswana,United Kingdom,4022.8
587,Botswana,Norway,377.68
588,Botswana,South Africa,879.24
589,Botswana,China,257.47
590,Botswana,Israel,357.99
591,Botswana,Namibia,533.08
592,Botswana,United States,177.28
593,Botswana,Belgium,288.19
594,Namibia,Botswana,364.69
595,Namibia,United Kingdom,631.65
596,Namibia,South Africa,933.39
597,Namibia,Switzerland,426.8
598,Namibia,Angola,500.91
599,Namibia,China,287.69
600,Namibia,Belgium,439.21
601,Central African Republic,Japan,16.01
602,Central African Republic,China,24.83
603,Central African Republic,Germany,8.37
604,Central African Republic,France,11.11
605,Central African Republic,India,12.58
606,Central African Republic,United Arab Emirates,11.5
607,Central African Republic,Cameroon,15.32
608,Central African Republic,Belgium,51.45
609,Cameroon,China,678.29
610,Cameroon,France,369.83
611,Cameroon,India,257.8
612,Cameroon,Netherlands,481.27
613,Cameroon,Portugal,504.1
614,Cameroon,Spain,480.32
615,Cameroon,Nigeria,1157.67
616,"Congo, Rep.",Gabon,879.08
617,"Congo, Rep.",China,1596.81
618,"Congo, Rep.",France,931.76
619,"Congo, Rep.",Brazil,452.11
620,"Congo, Rep.",Angola,1878.94
621,"Congo, Rep.",Portugal,429.99
622,"Congo, Rep.",Netherlands,1055.35
623,"Congo, Rep.",United States,457.25
624,"Congo, Rep.",Belgium,362.42
625,Panama,Mexico,1104.81
626,Panama,Costa Rica,698.56
627,Panama,Singapore,3411.57
628,Panama,China,5891.1
629,Panama,Colombia,1896.26
630,Panama,Free Zones,3963.65
631,Panama,United States,4298.8
632,Panama,Venezuela,3023.27
633,Comoros,United Arab Emirates,2.09
634,Comoros,India,2.38
635,Comoros,France,3.3
636,Comoros,China,14.86
637,Comoros,Mayotte,11.5
638,Comoros,Netherlands,1.59
639,Comoros,Singapore,4.86
640,Comoros,Pakistan,26.19
641,Cape Verde,Brazil,30.78
642,Cape Verde,Jamaica,10.05
643,Cape Verde,Netherlands,33.95
644,Cape Verde,Portugal,300.8
645,Cape Verde,Spain,57.88
646,Cape Verde,United States,69.94
647,Costa Rica,Japan,560.59
648,Costa Rica,Panama,530.79
649,Costa Rica,"Hong Kong, China",533.41
650,Costa Rica,Mexico,1187.07
651,Costa Rica,China,1446.07
652,Costa Rica,Nicaragua,501.33
653,Costa Rica,Netherlands,850.04
654,Costa Rica,United States,9519.47
655,Nicaragua,China,578.58
656,Nicaragua,Venezuela,444.03
657,Nicaragua,Mexico,484.2
658,Nicaragua,Curaçao,552.31
659,Nicaragua,El Salvador,250.81
660,Nicaragua,United States,1088.34
661,Nicaragua,Canada,321.84
662,Nicaragua,Costa Rica,462.45
663,Cyprus,Germany,515.1
664,Cyprus,United Kingdom,163.3
665,Cyprus,Greece,1567.32
666,Cyprus,Israel,868.65
667,Cyprus,Lebanon,64.57
668,Cyprus,Bunkers,341.08
669,Cyprus,Italy,603.04
670,Cyprus,United States,59.12
671,Lebanon,Germany,1186.98
672,Lebanon,Switzerland,547.51
673,Lebanon,France,1534.0
674,Lebanon,Syrian Arab Republic,294.0
675,Lebanon,Saudi Arabia,350.95
676,Lebanon,China,1736.8
677,Lebanon,United Arab Emirates,347.08
678,Lebanon,South Africa,864.66
679,Lebanon,Italy,1811.72
680,Lebanon,United States,2369.58
681,Czech Republic,Germany,49142.43
682,Czech Republic,Poland,9520.87
683,Czech Republic,Slovak Republic,8514.25
684,Czech Republic,China,15672.79
685,Czech Republic,United Kingdom,7503.84
686,Czech Republic,Russian Federation,7903.78
687,Czech Republic,France,7911.71
688,Slovak Republic,Germany,16735.13
689,Slovak Republic,Czech Republic,7531.96
690,Slovak Republic,"Korea, Rep.",7396.64
691,Slovak Republic,Poland,6427.88
692,Slovak Republic,Russian Federation,7091.1
693,Slovak Republic,Austria,5221.52
694,Slovak Republic,Hungary,6182.51
695,Dominica,Guyana,3.52
696,Dominica,United Kingdom,8.39
697,Dominica,St. Kitts and Nevis,5.31
698,Dominica,Trinidad and Tobago,6.94
699,Dominica,Jamaica,6.01
700,Dominica,China,5.13
701,Dominica,France,3.24
702,Dominica,United States,77.88
703,Guyana,Trinidad and Tobago,288.78
704,Guyana,Suriname,141.94
705,Guyana,Jamaica,36.03
706,Guyana,China,194.08
707,Guyana,Venezuela,146.74
708,Guyana,United Kingdom,114.61
709,Guyana,United States,457.8
710,Guyana,Canada,506.24
711,St. Kitts and Nevis,United Kingdom,9.99
712,St. Kitts and Nevis,Japan,4.95
713,St. Kitts and Nevis,Canada,5.39
714,St. Kitts and Nevis,Dominica,0.9
715,St. Kitts and Nevis,Trinidad and Tobago,0.91
716,St. Kitts and Nevis,St. Lucia,1.27
717,St. Kitts and Nevis,United States,149.19
718,St. Kitts and Nevis,Antigua and Barbuda,2.65
719,Denmark,Germany,14920.02
720,Denmark,Sweden,11786.81
721,Denmark,Norway,5290.07
722,Denmark,China,6405.17
723,Denmark,Netherlands,6708.69
724,Denmark,United Kingdom,9976.95
725,Denmark,Special Categories,10467.42
726,Sweden,Denmark,13839.5
727,Sweden,Germany,16500.16
728,Sweden,United Kingdom,12960.11
729,Sweden,Norway,14123.17
730,Sweden,Finland,11026.59
731,Sweden,Netherlands,11314.4
732,Algeria,Germany,2591.18
733,Algeria,France,6124.18
734,Algeria,China,5964.82
735,Algeria,Italy,5191.04
736,Algeria,Spain,4343.28
737,Algeria,Netherlands,5256.73
738,Algeria,United States,10778.21
739,Ecuador,Chile,1993.83
740,Ecuador,Peru,1127.95
741,Ecuador,China,2810.68
742,Ecuador,Colombia,2190.19
743,Ecuador,Panama,1662.99
744,Ecuador,United States,6773.93
745,Ecuador,Venezuela,1007.9
746,"Egypt, Arab Rep.",Germany,4669.98
747,"Egypt, Arab Rep.",India,2039.54
748,"Egypt, Arab Rep.",Saudi Arabia,1832.8
749,"Egypt, Arab Rep.",China,6590.73
750,"Egypt, Arab Rep.",Russian Federation,3988.78
751,"Egypt, Arab Rep.",Italy,2324.48
752,"Egypt, Arab Rep.",United States,5276.49
753,"Egypt, Arab Rep.",Turkey,1570.18
754,"Egypt, Arab Rep.",Ukraine,3861.36
755,Estonia,Germany,1709.69
756,Estonia,Sweden,1530.71
757,Estonia,Finland,2067.34
758,Estonia,China,1412.97
759,Estonia,Latvia,1404.62
760,Estonia,Russian Federation,3180.39
761,Estonia,United States,1180.78
762,Finland,Germany,6408.62
763,Finland,Sweden,7885.2
764,Finland,China,5882.45
765,Finland,Netherlands,4455.43
766,Finland,Russian Federation,7217.94
767,Finland,United States,4406.85
768,Ethiopia(excludes Eritrea),China,2603.52
769,Ethiopia(excludes Eritrea),Switzerland,176.63
770,Ethiopia(excludes Eritrea),Germany,181.55
771,Ethiopia(excludes Eritrea),India,1102.73
772,Ethiopia(excludes Eritrea),Sudan,140.08
773,Ethiopia(excludes Eritrea),Saudi Arabia,1673.37
774,Ethiopia(excludes Eritrea),Kuwait,733.83
775,Ethiopia(excludes Eritrea),Italy,611.2
776,Sudan,United Arab Emirates,1844.28
777,Sudan,China,1207.19
778,Sudan,India,657.8
779,Sudan,Saudi Arabia,543.98
780,Sudan,"Egypt, Arab Rep.",464.66
781,Sudan,Canada,86.28
782,European Union,China,374780.54
783,European Union,Switzerland,170928.59
784,European Union,Norway,105231.23
785,European Union,Russian Federation,157869.51
786,European Union,United States,267245.78
787,European Union,Turkey,96270.05
788,Fiji,Singapore,717.44
