,source,target,2001
98,North Macedonia,Russian Federation,139.71
99,North Macedonia,Italy,91.2
100,North Macedonia,United States,99.44
101,"Serbia, FR(Serbia/Montenegro)",Germany,230.98
102,"Serbia, FR(Serbia/Montenegro)",Bosnia and Herzegovina,248.99
103,"Serbia, FR(Serbia/Montenegro)",Switzerland,161.02
104,"Serbia, FR(Serbia/Montenegro)",North Macedonia,176.48
105,"Serbia, FR(Serbia/Montenegro)",Greece,218.04
106,"Serbia, FR(Serbia/Montenegro)",Russian Federation,685.16
107,"Serbia, FR(Serbia/Montenegro)",Italy,500.41
108,"Serbia, FR(Serbia/Montenegro)",Hungary,193.9
109,Italy,Germany,35701.14
110,Italy,United Kingdom,16455.28
111,Italy,France,29921.85
112,Italy,Netherlands,13936.78
113,Italy,Spain,15014.08
114,Italy,United States,11457.88
115,Turkey,Germany,5366.68
116,Turkey,France,1895.29
117,Turkey,United Kingdom,2174.89
118,Turkey,Russian Federation,3435.67
119,Turkey,Italy,3484.13
120,Turkey,United States,3261.38
121,Andorra,Germany,4.33
122,Andorra,Japan,43.58
123,Andorra,"Hong Kong, China",0.98
124,Andorra,France,13.64
125,Andorra,Lithuania,2.33
126,Andorra,Spain,510.16
127,Andorra,Italy,34.51
128,"Hong Kong, China",Japan,11246.95
129,"Hong Kong, China",China,87455.97
130,"Hong Kong, China",Germany,6625.02
131,"Hong Kong, China",Singapore,9374.12
132,"Hong Kong, China",United Kingdom,7202.69
133,"Hong Kong, China","Other Asia, nes",13839.99
134,"Hong Kong, China",United States,13483.26
135,Lithuania,Germany,575.78
136,Lithuania,Poland,287.07
137,Lithuania,France,239.36
138,Lithuania,Latvia,579.09
139,Lithuania,United Kingdom,633.15
140,Lithuania,Russian Federation,504.93
141,Lithuania,Italy,268.26
142,Spain,Germany,13763.11
143,Spain,United Kingdom,10485.67
144,Spain,France,22667.97
145,Spain,Italy,14301.6
146,Spain,Portugal,11836.89
147,Spain,United States,7044.18
148,United Arab Emirates,Germany,2249.57
149,United Arab Emirates,United Kingdom,2147.34
150,United Arab Emirates,Japan,2371.34
151,United Arab Emirates,India,586.36
152,United Arab Emirates,Saudi Arabia,476.9
153,United Arab Emirates,China,2240.4
154,United Arab Emirates,Oman,802.7
155,United Arab Emirates,"Iran, Islamic Rep.",1680.16
156,United Arab Emirates,United States,2303.96
157,India,United Kingdom,2196.63
158,India,"Hong Kong, China",2416.78
159,India,Switzerland,3421.94
160,India,United Arab Emirates,2569.49
161,India,United States,3226.73
162,India,Belgium,2485.65
163,Saudi Arabia,Germany,2406.63
164,Saudi Arabia,United Kingdom,2033.61
165,Saudi Arabia,Japan,3422.49
166,Saudi Arabia,"Other Asia, nes",31023.81
167,Saudi Arabia,China,1266.73
168,Saudi Arabia,United Arab Emirates,857.95
169,Saudi Arabia,Kuwait,377.98
170,Saudi Arabia,United States,5236.41
171,China,Germany,9751.1
172,China,Japan,44940.52
173,China,"Hong Kong, China",46541.24
174,China,"Korea, Rep.",12518.78
175,China,"Other Asia, nes",27338.76
176,China,United States,26217.38
177,Oman,Germany,245.3
178,Oman,United Kingdom,348.24
179,Oman,Japan,2213.12
180,Oman,United Arab Emirates,1645.6
181,Oman,Thailand,1128.67
182,Oman,China,1237.89
183,Oman,"Korea, Rep.",1996.2
184,Oman,United States,394.93
185,"Iran, Islamic Rep.",Germany,1689.57
186,"Iran, Islamic Rep.",United Arab Emirates,1481.03
187,"Iran, Islamic Rep.","Other Asia, nes",5175.21
188,"Iran, Islamic Rep.",France,718.73
189,"Iran, Islamic Rep.",Brazil,825.89
190,"Iran, Islamic Rep.",Japan,5108.19
191,"Iran, Islamic Rep.",Italy,982.66
192,Argentina,Germany,1051.95
193,Argentina,Chile,2851.69
194,Argentina,China,1066.33
195,Argentina,Brazil,6205.63
196,Argentina,Spain,1099.53
197,Argentina,Italy,839.42
198,Argentina,United States,3781.21
199,Chile,Germany,684.14
200,Chile,China,1013.1
201,Chile,Brazil,1490.82
202,Chile,Japan,2311.93
203,Chile,United Kingdom,1243.24
204,Chile,Mexico,916.98
205,Chile,Argentina,3074.06
206,Chile,United States,2976.1
207,Brazil,Germany,2498.27
208,Brazil,Japan,1984.74
209,Brazil,Argentina,6528.72
210,Brazil,Italy,2286.82
211,Brazil,Netherlands,2861.31
212,Brazil,United States,13568.92
213,Armenia,United Kingdom,91.21
214,Armenia,United Arab Emirates,44.55
215,Armenia,Russian Federation,57.7
216,Armenia,"Iran, Islamic Rep.",31.45
217,Armenia,Israel,33.39
218,Armenia,United States,83.51
219,Armenia,Belgium,46.48
220,Russian Federation,Germany,9194.18
221,Russian Federation,China,5596.01
222,Russian Federation,Belarus,3940.95
223,Russian Federation,Kazakhstan,2017.74
224,Russian Federation,Italy,7401.53
225,Russian Federation,United States,3260.39
226,Russian Federation,Ukraine,3846.46
227,Israel,Germany,1287.85
228,Israel,United Kingdom,2208.28
229,Israel,"Hong Kong, China",1254.3
230,Israel,United States,6704.52
231,Israel,Belgium,1569.93
232,Belgium,Germany,34503.39
233,Belgium,United Kingdom,19140.93
234,Belgium,France,33091.49
235,Belgium,Netherlands,23189.4
236,Belgium,Italy,10984.73
237,Belgium,United States,12487.18
238,Australia,Germany,3617.83
239,Australia,United Kingdom,3376.32
240,Australia,Japan,12255.38
241,Australia,China,5625.31
242,Australia,New Zealand,3711.51
243,Australia,"Korea, Rep.",4925.11
244,Australia,United States,11729.05
245,New Zealand,Germany,641.24
246,New Zealand,Japan,1716.08
247,New Zealand,"Korea, Rep.",605.28
248,New Zealand,China,927.22
249,New Zealand,Australia,2914.55
250,New Zealand,United Kingdom,654.86
251,New Zealand,United States,2144.97
252,"Korea, Rep.",Japan,16502.32
253,"Korea, Rep.","Other Asia, nes",5835.27
254,"Korea, Rep.","Hong Kong, China",9451.46
255,"Korea, Rep.",China,13302.62
256,"Korea, Rep.",Saudi Arabia,8160.83
257,"Korea, Rep.",Australia,5534.11
258,"Korea, Rep.",United States,22430.93
259,Austria,Germany,21635.37
260,Austria,Switzerland,3738.32
261,Austria,France,2864.84
262,Austria,United Kingdom,3104.67
263,Austria,Italy,5056.23
264,Austria,Hungary,2407.87
265,Austria,United States,3771.28
266,Switzerland,Germany,17959.24
267,Switzerland,United Kingdom,4581.16
268,Switzerland,France,7552.73
269,Switzerland,Italy,7931.24
270,Switzerland,United States,9408.98
271,Hungary,Germany,10858.89
272,Hungary,France,1818.8
273,Hungary,Russian Federation,2369.32
274,Hungary,Italy,2647.41
275,Hungary,Austria,2416.79
276,Hungary,United States,1525.3
277,Azerbaijan,Turkmenistan,135.17
278,Azerbaijan,Iceland,85.85
279,Azerbaijan,Kazakhstan,99.54
280,Azerbaijan,Russian Federation,152.99
281,Azerbaijan,Italy,1324.07
282,Azerbaijan,Turkey,148.17
283,Azerbaijan,Spain,101.82
284,Azerbaijan,Georgia,103.24
285,Azerbaijan,Israel,164.13
286,Azerbaijan,United States,230.93
287,Iceland,Germany,300.96
288,Iceland,United Kingdom,368.09
289,Iceland,Denmark,196.9
290,Iceland,Norway,177.85
291,Iceland,Portugal,111.09
292,Iceland,Netherlands,220.23
293,Iceland,United States,253.1
294,Kazakhstan,Germany,495.53
295,Kazakhstan,United Kingdom,249.44
296,Kazakhstan,China,646.65
297,Kazakhstan,Bermuda,1221.21
298,Kazakhstan,Russian Federation,1733.41
299,Kazakhstan,Italy,268.82
300,Kazakhstan,United States,347.21
301,Georgia,Germany,75.8
302,Georgia,Switzerland,16.33
303,Georgia,Turkmenistan,28.88
304,Georgia,United Kingdom,22.87
305,Georgia,Russian Federation,74.01
306,Georgia,Turkey,69.86
307,Georgia,Azerbaijan,73.21
308,Georgia,United States,63.97
309,Burundi,Kenya,4.61
310,Burundi,Tanzania,11.34
311,Burundi,Switzerland,10.23
312,Burundi,France,10.95
313,Burundi,United Kingdom,3.22
314,Burundi,Saudi Arabia,15.27
315,Burundi,Netherlands,3.61
316,Burundi,Belgium,10.09
317,Kenya,United Kingdom,240.27
318,Kenya,South Africa,251.21
319,Kenya,United Arab Emirates,563.2
320,Kenya,Uganda,159.25
321,Kenya,Tanzania,108.43
322,Kenya,Pakistan,112.54
323,Kenya,Saudi Arabia,231.08
324,Kenya,Netherlands,135.36
325,Kenya,United States,526.69
326,Tanzania,United Kingdom,140.47
327,Tanzania,Japan,68.55
328,Tanzania,South Africa,203.23
329,Tanzania,United Arab Emirates,108.86
330,Tanzania,India,82.22
331,Tanzania,France,138.51
332,Tanzania,Netherlands,51.72
333,Tanzania,Australia,141.05
334,Benin,Cote d'Ivoire,32.63
335,Benin,Ghana,10.71
336,Benin,India,55.68
337,Benin,France,138.62
338,Benin,Togo,37.39
339,Benin,China,47.99
340,Benin,Indonesia,10.18
341,Benin,Brazil,10.41
342,Cote d'Ivoire,France,509.38
343,Cote d'Ivoire,Netherlands,513.61
344,Cote d'Ivoire,Ghana,164.99
345,Cote d'Ivoire,Italy,115.21
346,Cote d'Ivoire,Mali,203.95
347,Cote d'Ivoire,United States,133.81
348,Cote d'Ivoire,Nigeria,478.79
349,Ghana,Germany,210.59
350,Ghana,United Kingdom,201.17
351,Ghana,Switzerland,214.22
352,Ghana,Netherlands,71.31
353,Ghana,Italy,49.75
354,Ghana,United States,216.31
355,Ghana,Nigeria,349.89
356,Togo,Germany,15.79
357,Togo,Canada,23.25
358,Togo,Cote d'Ivoire,20.36
359,Togo,Philippines,13.8
360,Togo,France,67.78
361,Togo,Burkina Faso,22.84
362,Togo,Ghana,49.41
363,Togo,Benin,37.16
364,Togo,Italy,21.49
365,Togo,Niger,9.76
366,Indonesia,Japan,13010.18
367,Indonesia,China,1842.68
368,Indonesia,"Korea, Rep.",3772.46
369,Indonesia,Singapore,5363.83
370,Indonesia,United States,3209.69
371,Burkina Faso,Germany,62.47
372,Burkina Faso,Japan,93.12
373,Burkina Faso,Cote d'Ivoire,155.77
374,Burkina Faso,Switzerland,52.5
375,Burkina Faso,France,40.87
376,Burkina Faso,United States,28.5
377,Burkina Faso,Niger,9.74
378,Burkina Faso,Singapore,11.34
379,Niger,Nigeria,35.79
380,Niger,Cote d'Ivoire,51.28
381,Niger,France,56.49
382,Niger,China,21.55
383,Niger,Japan,26.68
384,Niger,United Kingdom,7.87
385,Niger,United States,52.5
386,Singapore,Japan,9332.73
387,Singapore,Thailand,5162.25
388,Singapore,"Other Asia, nes",6265.36
389,Singapore,"Hong Kong, China",10818.99
390,Singapore,China,7205.24
391,Singapore,Malaysia,21120.88
392,Singapore,United States,19148.65
393,Bangladesh,Japan,585.58
394,Bangladesh,Germany,574.55
395,Bangladesh,"Korea, Rep.",540.63
396,Bangladesh,India,889.59
397,Bangladesh,Singapore,648.94
398,Bangladesh,China,894.09
399,Bangladesh,United Kingdom,498.25
400,Bangladesh,France,316.21
401,Bangladesh,Netherlands,274.42
402,Bangladesh,United States,2196.55
403,Bulgaria,Germany,487.85
404,Bulgaria,Greece,412.43
405,Bulgaria,France,287.14
406,Bulgaria,Russian Federation,1457.16
407,Bulgaria,Italy,698.72
408,Bulgaria,Turkey,412.69
409,Bahrain,Japan,225.6
410,Bahrain,"Other Asia, nes",179.21
411,Bahrain,Saudi Arabia,247.32
412,Bahrain,United Arab Emirates,85.23
413,Bahrain,Australia,284.31
414,Bahrain,United States,218.48
415,"Other Asia, nes",Germany,4480.22
416,"Other Asia, nes",Japan,12759.3
417,"Other Asia, nes","Hong Kong, China",26964.26
418,"Other Asia, nes",China,5910.74
419,"Other Asia, nes","Korea, Rep.",6704.91
420,"Other Asia, nes",United States,18250.44
421,"Bahamas, The",Japan,22.63
422,"Bahamas, The",Netherlands Antilles,49.66
423,"Bahamas, The",Canada,19.9
424,"Bahamas, The",Germany,14.52
425,"Bahamas, The",Venezuela,105.66
426,"Bahamas, The",United Kingdom,12.03
427,"Bahamas, The",France,21.5
428,"Bahamas, The",Spain,12.51
429,"Bahamas, The",United States,1605.46
430,Canada,United Kingdom,3268.68
431,Canada,Japan,5388.45
432,Canada,China,8218.61
433,Canada,Germany,1893.28
434,Canada,Mexico,7830.57
435,Canada,United States,140999.71
436,Belarus,Germany,604.08
437,Belarus,Poland,248.0
438,Belarus,Lithuania,275.8
439,Belarus,Latvia,492.27
440,Belarus,Russian Federation,3962.72
441,Belarus,Italy,164.14
442,Belarus,Ukraine,277.43
443,Poland,Germany,12377.32
444,Poland,United Kingdom,1778.87
445,Poland,France,1932.79
446,Poland,Russian Federation,4408.98
447,Poland,Italy,4110.8
448,Poland,Netherlands,1682.5
449,Latvia,Germany,474.8
450,Latvia,Sweden,324.2
451,Latvia,Lithuania,231.1
452,Latvia,Finland,399.84
453,Latvia,United Kingdom,445.97
454,Latvia,Russian Federation,166.59
455,Ukraine,Germany,675.4
456,Ukraine,Poland,450.05
457,Ukraine,Turkmenistan,1654.06
458,Ukraine,Kazakhstan,666.03
459,Ukraine,Russian Federation,3640.83
460,Ukraine,Italy,832.39
461,Ukraine,United States,561.16
462,Ukraine,Turkey,1009.38
463,Belize,Mexico,43.66
464,Belize,Japan,14.24
465,Belize,United Kingdom,31.28
466,Belize,Guatemala,16.51
467,Belize,Panama,34.75
468,Belize,Netherlands,12.34
469,Belize,United States,239.36
470,Belize,Cuba,57.86
471,Mexico,Germany,1500.47
472,Mexico,Japan,8085.24
473,Mexico,Canada,3254.29
474,Mexico,China,4026.83
475,Mexico,Spain,1302.68
476,Mexico,United States,114059.68
477,Guatemala,Mexico,553.16
478,Guatemala,El Salvador,477.11
479,Guatemala,Costa Rica,275.57
480,Guatemala,Nicaragua,130.61
481,Guatemala,Panama,211.24
482,Guatemala,Honduras,295.31
483,Guatemala,United States,2418.89
484,Cuba,Canada,228.26
485,Cuba,China,551.38
486,Cuba,Venezuela,951.55
487,Cuba,Russian Federation,402.57
488,Cuba,Spain,708.99
489,Cuba,Italy,301.73
490,Cuba,Netherlands,333.9
491,Bolivia,Chile,144.8
492,Bolivia,Switzerland,176.55
493,Bolivia,Brazil,299.55
494,Bolivia,Colombia,191.93
495,Bolivia,Peru,107.87
496,Bolivia,Argentina,307.95
497,Bolivia,United States,314.35
498,Bolivia,Venezuela,98.24
499,Peru,Japan,383.02
500,Peru,Chile,428.47
501,Peru,China,426.25
502,Peru,Switzerland,305.62
503,Peru,United Kingdom,923.2
504,Peru,Argentina,455.02
505,Peru,Colombia,378.57
506,Peru,United States,1691.49
507,Barbados,United Kingdom,30.32
508,Barbados,Japan,44.55
509,Barbados,Canada,39.67
510,Barbados,Trinidad and Tobago,28.63
511,Barbados,Jamaica,20.14
512,Barbados,Bunkers,43.48
513,Barbados,United States,449.38
514,Jamaica,United Kingdom,154.55
515,Jamaica,Norway,81.99
516,Jamaica,Japan,187.52
517,Jamaica,Mexico,131.91
518,Jamaica,Trinidad and Tobago,357.95
519,Jamaica,Netherlands,135.98
520,Jamaica,United States,1544.29
521,Jamaica,Canada,191.12
522,Brunei,Japan,1613.2
523,Brunei,Thailand,414.51
524,Brunei,"Korea, Rep.",416.04
525,Brunei,Singapore,295.58
526,Brunei,Malaysia,228.88
527,Brunei,"Hong Kong, China",56.22
528,Brunei,United States,102.13
529,Thailand,Japan,9898.26
530,Thailand,"Hong Kong, China",3294.51
531,Thailand,China,3715.83
532,Thailand,Singapore,5245.14
533,Thailand,Malaysia,3077.18
534,Thailand,United States,7183.99
535,Malaysia,Japan,11711.22
536,Malaysia,"Hong Kong, China",4025.95
537,Malaysia,Singapore,14912.9
538,Malaysia,China,3804.43
539,Malaysia,"Other Asia, nes",4192.68
540,Malaysia,Netherlands,4060.32
541,Malaysia,United States,11838.63
542,Botswana,United Kingdom,2173.9
543,Botswana,Norway,60.66
544,Botswana,South Africa,162.45
545,Botswana,Israel,20.36
546,Botswana,Zimbabwe,57.53
547,Botswana,Sweden,50.7
548,Norway,Germany,7176.75
549,Norway,United Kingdom,11574.63
550,Norway,Sweden,5022.23
551,Norway,Denmark,2329.08
552,Norway,France,5572.77
553,Norway,Netherlands,6150.69
554,Norway,United States,2337.69
555,South Africa,Germany,2357.85
556,South Africa,United Kingdom,2836.83
557,South Africa,Japan,2306.46
558,South Africa,Saudi Arabia,1745.05
559,South Africa,Netherlands,1132.74
560,South Africa,United States,3045.87
561,Zimbabwe,Botswana,16.24
562,Zimbabwe,Germany,48.79
563,Zimbabwe,United Kingdom,12.23
564,Zimbabwe,South Africa,682.06
565,Zimbabwe,Mozambique,362.07
566,Zimbabwe,Zambia,11.57
567,Zimbabwe,United States,40.11
568,Sweden,Denmark,5420.27
569,Sweden,Germany,8060.57
570,Sweden,United Kingdom,6748.09
571,Sweden,Norway,5350.45
572,Sweden,Netherlands,4414.78
573,Sweden,United States,8500.65
574,Central African Republic,Japan,6.87
575,Central African Republic,Germany,4.08
576,Central African Republic,France,2.11
577,Central African Republic,United Kingdom,2.49
578,Central African Republic,Cameroon,8.51
579,Central African Republic,Belgium,53.66
580,Cameroon,Germany,138.02
581,Cameroon,"Other Asia, nes",141.39
582,Cameroon,France,189.12
583,Cameroon,Italy,472.4
584,Cameroon,Spain,263.12
585,Cameroon,Netherlands,156.99
586,Cameroon,United States,145.65
587,Cameroon,Belgium,84.96
588,Cameroon,Nigeria,258.24
589,Mali,South Africa,213.64
590,Mali,Cote d'Ivoire,227.8
591,Mali,Thailand,24.27
592,Mali,Switzerland,213.59
593,Mali,France,58.42
594,Mali,Senegal,62.96
595,Mali,United States,53.42
596,Nigeria,Germany,780.79
597,Nigeria,United Kingdom,1069.79
598,Nigeria,India,2083.3
599,Nigeria,China,526.84
600,Nigeria,France,1142.33
601,Nigeria,Brazil,1051.3
602,Nigeria,Spain,1175.57
603,Nigeria,United States,822.92
604,Nigeria,Belgium,438.17
605,Cook Islands,Japan,2.56
606,Cook Islands,"Hong Kong, China",0.45
607,Cook Islands,Fiji,1.55
608,Cook Islands,New Zealand,32.27
609,Cook Islands,Australia,7.06
610,Cook Islands,United States,1.11
611,Fiji,Japan,23.32
612,Fiji,New Zealand,148.25
613,Fiji,Singapore,43.33
614,Fiji,Australia,263.95
615,Fiji,United Kingdom,95.4
616,Fiji,United States,37.01
617,Ecuador,Japan,351.3
618,Ecuador,Panama,297.23
619,Ecuador,Chile,265.85
620,Ecuador,"Korea, Rep.",238.2
621,Ecuador,Peru,341.41
622,Ecuador,Colombia,770.4
623,Ecuador,Venezuela,293.58
624,Ecuador,United States,1326.44
625,Comoros,Kenya,1.95
626,Comoros,South Africa,2.78
627,Comoros,United Arab Emirates,0.21
628,Comoros,Germany,0.29
629,Comoros,France,6.09
630,Comoros,India,2.01
631,Comoros,United Kingdom,0.24
632,Comoros,United States,0.62
633,Cape Verde,Germany,0.06
634,Cape Verde,China,18.4
635,Cape Verde,Netherlands,18.07
636,Cape Verde,Portugal,113.38
637,Cape Verde,Mauritania,0.06
638,Cape Verde,Senegal,0.08
639,Cape Verde,United States,1.73
640,Cape Verde,Spain,10.31
641,Cape Verde,Belgium,9.34
642,Portugal,Germany,4573.95
643,Portugal,United Kingdom,2459.61
644,Portugal,France,3062.9
645,Portugal,Spain,10804.53
646,Portugal,Italy,2700.36
647,Portugal,United States,1376.9
648,Mauritania,Germany,23.08
649,Mauritania,France,66.54
650,Mauritania,Japan,31.08
651,Mauritania,Italy,60.94
652,Mauritania,Spain,15.18
653,Mauritania,United States,42.47
654,Mauritania,Belgium,42.41
655,Senegal,Germany,82.54
656,Senegal,Thailand,132.05
657,Senegal,India,97.16
658,Senegal,Greece,57.11
659,Senegal,France,131.07
660,Senegal,Bunkers,94.01
661,Senegal,Mali,54.22
662,Senegal,Spain,74.14
663,Senegal,Nigeria,168.94
664,Costa Rica,Japan,230.03
665,Costa Rica,Guatemala,214.96
666,Costa Rica,Mexico,379.54
667,Costa Rica,Venezuela,298.48
668,Costa Rica,Nicaragua,167.18
669,Costa Rica,Netherlands,274.71
670,Costa Rica,Colombia,152.59
671,Costa Rica,United States,3280.21
672,Costa Rica,Malaysia,154.97
673,Nicaragua,Mexico,136.69
674,Nicaragua,Costa Rica,188.08
675,Nicaragua,Venezuela,165.86
676,Nicaragua,Russian Federation,42.59
677,Nicaragua,Guatemala,142.9
678,Nicaragua,Honduras,38.61
679,Nicaragua,El Salvador,75.85
680,Nicaragua,United States,477.49
681,Cyprus,Germany,268.07
682,Cyprus,United Kingdom,182.48
683,Cyprus,Greece,349.55
684,Cyprus,United Arab Emirates,76.09
685,Cyprus,Russian Federation,84.0
686,Cyprus,Italy,346.43
687,Cyprus,United States,369.25
688,Czech Republic,Germany,12736.69
689,Czech Republic,France,1751.47
690,Czech Republic,Slovak Republic,1961.54
691,Czech Republic,Poland,1729.87
692,Czech Republic,United Kingdom,1823.59
693,Czech Republic,Russian Federation,1997.18
694,Czech Republic,Italy,1916.33
695,Czech Republic,Austria,1921.35
696,Slovak Republic,Germany,3423.69
697,Slovak Republic,Czech Republic,2226.02
698,Slovak Republic,Poland,736.29
699,Slovak Republic,Russian Federation,2180.75
700,Slovak Republic,Italy,942.75
701,Slovak Republic,Austria,1026.97
702,Dominica,Guyana,3.07
703,Dominica,United Kingdom,9.17
704,Dominica,Japan,8.3
705,Dominica,Canada,3.86
706,Dominica,Trinidad and Tobago,22.85
707,Dominica,Jamaica,10.12
708,Dominica,France,3.25
709,Dominica,United States,47.74
710,Dominica,Antigua and Barbuda,3.63
711,Guyana,United Kingdom,66.44
712,Guyana,Netherlands Antilles,69.64
713,Guyana,Trinidad and Tobago,15.19
714,Guyana,Jamaica,23.94
715,Guyana,Venezuela,23.38
716,Guyana,United States,221.29
717,Guyana,Canada,107.78
718,Denmark,Germany,9166.93
719,Denmark,United Kingdom,4585.48
720,Denmark,Sweden,5317.03
721,Denmark,France,2518.26
722,Denmark,Netherlands,3123.5
723,Denmark,United States,3030.19
724,Denmark,Special Categories,3873.9
725,Dominican Republic,Japan,216.14
726,Dominican Republic,Mexico,365.79
727,Dominican Republic,"Korea, Rep.",29.87
728,Dominican Republic,Venezuela,736.49
729,Dominican Republic,Haiti,71.92
730,Dominican Republic,United States,2462.88
731,Dominican Republic,Spain,210.64
732,Dominican Republic,Belgium,66.98
733,Algeria,Germany,784.05
734,Algeria,France,2913.48
735,Algeria,Italy,1038.13
736,Algeria,Spain,522.18
737,Algeria,Netherlands,1365.92
738,Algeria,United States,1031.5
739,"Egypt, Arab Rep.",Germany,964.16
740,"Egypt, Arab Rep.",India,253.3
741,"Egypt, Arab Rep.",Italy,645.02
742,"Egypt, Arab Rep.",Saudi Arabia,681.82
743,"Egypt, Arab Rep.",Netherlands,279.44
744,"Egypt, Arab Rep.",United States,1840.67
745,Estonia,Germany,248.52
746,Estonia,Sweden,473.33
747,Estonia,Finland,406.9
748,Estonia,China,380.78
749,Estonia,Latvia,297.95
750,Estonia,Russian Federation,343.31
751,Finland,Germany,5331.36
752,Finland,United Kingdom,4181.82
753,Finland,Sweden,3384.92
754,Finland,Russian Federation,2540.08
755,Finland,United States,2272.86
756,Ethiopia(excludes Eritrea),Germany,23.26
757,Ethiopia(excludes Eritrea),Saudi Arabia,200.25
758,Ethiopia(excludes Eritrea),China,152.07
759,Ethiopia(excludes Eritrea),Japan,38.79
760,Ethiopia(excludes Eritrea),Italy,139.22
761,Ethiopia(excludes Eritrea),Yemen,132.72
762,Ethiopia(excludes Eritrea),Djibouti,63.23
763,Ethiopia(excludes Eritrea),United States,185.29
764,European Union,Japan,40725.31
765,European Union,China,73429.98
766,European Union,Switzerland,69202.17
767,European Union,Russian Federation,28282.46
768,European Union,United States,182078.93
769,Faeroe Islands,Denmark,147.4
770,Faeroe Islands,Germany,39.66
771,Faeroe Islands,Norway,115.76
772,Faeroe Islands,United Kingdom,95.36
773,Faeroe Islands,France,51.18
774,Faeroe Islands,Spain,61.08
775,Faeroe Islands,Iceland,32.15
776,Faeroe Islands,Sweden,29.78
777,Gabon,Japan,56.6
778,Gabon,China,129.11
779,Gabon,Switzerland,95.97
780,Gabon,France,350.09
781,Gabon,"Korea, Rep.",89.14
782,Gabon,Netherlands,40.15
783,Gabon,United States,105.36
784,Gabon,Belgium,39.2
785,Ireland,Germany,10458.37
786,Ireland,United Kingdom,18598.08
787,Ireland,Japan,1783.13
788,Ireland,France,4960.08
789,Ireland,United States,7742.03
790,Ireland,Belgium,3968.47
791,Guinea,Cote d'Ivoire,75.96
792,Guinea,France,149.16
793,Guinea,China,32.22
794,Guinea,Russian Federation,44.45
795,Guinea,Spain,54.37
