,source,target,2009
330,Czech Republic,Russian Federation,5395.16
331,Czech Republic,France,6351.71
332,Azerbaijan,Germany,551.46
333,Azerbaijan,China,484.82
334,Azerbaijan,Russian Federation,744.95
335,Azerbaijan,France,1326.11
336,Azerbaijan,Italy,3788.44
337,Azerbaijan,Turkey,906.07
338,Azerbaijan,Israel,1236.2
339,Azerbaijan,United States,1746.81
340,Azerbaijan,Ukraine,511.65
341,Israel,Germany,3361.29
342,Israel,"Hong Kong, China",2874.11
343,Israel,Switzerland,3290.06
344,Israel,India,1810.74
345,Israel,China,3520.89
346,Israel,United States,5851.09
347,Israel,Belgium,2371.79
348,Burundi,Kenya,7.27
349,Burundi,Tanzania,9.48
350,Burundi,Switzerland,20.67
351,Burundi,Germany,8.41
352,Burundi,India,19.45
353,Burundi,China,32.28
354,Burundi,United Arab Emirates,28.9
355,Burundi,Uganda,29.65
356,Burundi,Belgium,46.54
357,Kenya,South Africa,913.79
358,Kenya,United Arab Emirates,1161.84
359,Kenya,Uganda,598.32
360,Kenya,Tanzania,389.3
361,Kenya,India,1078.09
362,Kenya,China,965.18
363,Kenya,United Kingdom,498.12
364,Kenya,Netherlands,340.71
365,Kenya,United States,649.1
366,Tanzania,Japan,422.15
367,Tanzania,South Africa,187.86
368,Tanzania,United Arab Emirates,631.57
369,Tanzania,China,692.07
370,Tanzania,India,772.87
371,Tanzania,Switzerland,584.69
372,Tanzania,Kenya,192.9
373,Uganda,Kenya,173.97
374,Uganda,Japan,269.97
375,Uganda,Rwanda,135.29
376,Uganda,United Arab Emirates,416.55
377,Uganda,India,521.08
378,Uganda,China,379.21
379,Uganda,Fm Sudan,184.65
380,Uganda,"Congo, Dem. Rep.",156.61
381,Belgium,Germany,71617.43
382,Belgium,France,66296.05
383,Belgium,Ireland,21522.33
384,Belgium,Netherlands,44009.88
385,Belgium,United Kingdom,26466.01
386,Belgium,United States,20942.79
387,Ireland,Germany,17161.34
388,Ireland,United Kingdom,34710.35
389,Ireland,France,13507.19
390,Ireland,China,7228.08
391,Ireland,United States,25062.25
392,Ireland,Belgium,40476.21
393,Benin,Vietnam,13.32
394,Benin,Nigeria,169.74
395,Benin,China,208.16
396,Benin,India,34.99
397,Benin,Chad,22.89
398,Benin,France,271.67
399,Benin,Togo,168.77
400,Benin,Netherlands,77.6
401,Benin,Belgium,63.44
402,Vietnam,Japan,6335.6
403,Vietnam,Thailand,4514.07
404,Vietnam,China,16673.28
405,Vietnam,Switzerland,2499.72
406,Vietnam,"Korea, Rep.",6976.36
407,Vietnam,Australia,2386.09
408,Vietnam,"Other Asia, nes",6252.56
409,Vietnam,United States,11415.62
410,Nigeria,Equatorial Guinea,3361.11
411,Nigeria,India,4768.61
412,Nigeria,Albania,2537.49
413,Nigeria,France,2713.75
414,Nigeria,China,5999.53
415,Nigeria,Brazil,3986.58
416,Nigeria,United States,2041.59
417,Nigeria,Belgium,1627.64
418,Togo,Nigeria,67.17
419,Togo,Cote d'Ivoire,52.71
420,Togo,India,91.91
421,Togo,France,142.89
422,Togo,Burkina Faso,95.4
423,Togo,Finland,93.49
424,Togo,China,204.87
425,Togo,Netherlands,133.88
426,Togo,Ghana,123.11
427,Togo,Benin,90.17
428,Burkina Faso,Cote d'Ivoire,371.01
429,Burkina Faso,Switzerland,359.74
430,Burkina Faso,France,104.18
431,Burkina Faso,China,214.24
432,Burkina Faso,Netherlands,101.6
433,Burkina Faso,Mali,67.64
434,Burkina Faso,United States,141.98
435,Burkina Faso,Belgium,43.24
436,Burkina Faso,Singapore,52.0
437,Cote d'Ivoire,Thailand,358.08
438,Cote d'Ivoire,Nigeria,1446.91
439,Cote d'Ivoire,Germany,741.39
440,Cote d'Ivoire,France,1127.71
441,Cote d'Ivoire,China,504.83
442,Cote d'Ivoire,Netherlands,1434.59
443,Cote d'Ivoire,United States,803.8
444,Bangladesh,Japan,1259.19
445,Bangladesh,Germany,2194.22
446,Bangladesh,India,2352.75
447,Bangladesh,Singapore,1529.92
448,Bangladesh,China,3837.21
449,Bangladesh,United Kingdom,1483.69
450,Bangladesh,France,1020.87
451,Bangladesh,Netherlands,962.12
452,Bangladesh,United States,3769.58
453,Bangladesh,Indonesia,1290.76
454,Indonesia,Japan,18574.73
455,Indonesia,China,14002.17
456,Indonesia,"Korea, Rep.",8145.21
457,Indonesia,Singapore,10262.67
458,Indonesia,Malaysia,5688.43
459,Indonesia,United States,7094.37
460,Romania,Germany,7607.41
461,Romania,France,3316.37
462,Romania,China,2646.57
463,Romania,Italy,6354.36
464,Romania,Hungary,1769.62
465,Romania,Turkey,2006.57
466,Bahrain,Japan,580.27
467,Bahrain,India,220.06
468,Bahrain,Qatar,229.9
469,Bahrain,Saudi Arabia,604.84
470,Bahrain,China,817.95
471,Bahrain,United Arab Emirates,335.56
472,Bahrain,Australia,607.88
473,Saudi Arabia,Germany,7527.49
474,Saudi Arabia,Japan,7186.92
475,Saudi Arabia,"Other Asia, nes",107360.16
476,Saudi Arabia,China,10690.18
477,Saudi Arabia,Qatar,1804.58
478,Saudi Arabia,"Korea, Rep.",4200.75
479,Saudi Arabia,United Arab Emirates,4671.6
480,Saudi Arabia,United States,13460.37
481,"Bahamas, The",Netherlands Antilles,23.03
482,"Bahamas, The",Canada,25.17
483,"Bahamas, The",Trinidad and Tobago,44.22
484,"Bahamas, The",Venezuela,48.21
485,"Bahamas, The",United Kingdom,19.03
486,"Bahamas, The",France,23.61
487,"Bahamas, The",Netherlands,40.06
488,"Bahamas, The",United States,2451.89
489,Bosnia and Herzegovina,Germany,580.16
490,Bosnia and Herzegovina,Croatia,1255.66
491,Bosnia and Herzegovina,Slovenia,331.0
492,Bosnia and Herzegovina,"Serbia, FR(Serbia/Montenegro)",867.79
493,Bosnia and Herzegovina,Russian Federation,585.66
494,Bosnia and Herzegovina,Italy,841.26
495,Croatia,Germany,1148.52
496,Croatia,Bosnia and Herzegovina,1347.15
497,Croatia,Slovenia,1212.92
498,Croatia,China,1441.5
499,Croatia,Russian Federation,2009.41
500,Croatia,Italy,3272.87
501,Croatia,Austria,565.1
502,Slovenia,Germany,4410.99
503,Slovenia,Croatia,1729.06
504,Slovenia,France,1899.64
505,Slovenia,China,1192.53
506,Slovenia,Italy,3744.24
507,Slovenia,Austria,1746.13
508,"Serbia, FR(Serbia/Montenegro)",Germany,870.47
509,"Serbia, FR(Serbia/Montenegro)",Romania,482.31
510,"Serbia, FR(Serbia/Montenegro)",Montenegro,836.16
511,"Serbia, FR(Serbia/Montenegro)",Bosnia and Herzegovina,1015.61
512,"Serbia, FR(Serbia/Montenegro)",China,1135.32
513,"Serbia, FR(Serbia/Montenegro)",Russian Federation,1969.93
514,"Serbia, FR(Serbia/Montenegro)",Italy,1549.79
515,"Serbia, FR(Serbia/Montenegro)",Hungary,645.93
516,Belarus,Germany,987.43
517,Belarus,Poland,786.57
518,Belarus,China,1080.13
519,Belarus,Latvia,1655.85
520,Belarus,Russian Federation,6718.49
521,Belarus,Netherlands,3698.0
522,Belarus,Ukraine,1290.04
523,Poland,Germany,35679.59
524,Poland,Czech Republic,8005.68
525,Poland,France,9498.91
526,Poland,China,13914.39
527,Poland,United Kingdom,8771.56
528,Poland,Russian Federation,12834.41
529,Poland,Italy,10165.68
530,Latvia,Germany,623.15
531,Latvia,Sweden,435.59
532,Latvia,Poland,788.32
533,Latvia,Estonia,1028.82
534,Latvia,Lithuania,1171.63
535,Latvia,Russian Federation,627.89
536,Belize,Netherlands Antilles,51.34
537,Belize,Mexico,6.59
538,Belize,China,60.51
539,Belize,United Kingdom,76.88
540,Belize,Guatemala,53.4
541,Belize,Netherlands,6.16
542,Belize,United States,235.24
543,Belize,Trinidad and Tobago,6.47
544,Mexico,Germany,3191.05
545,Mexico,Japan,11397.11
546,Mexico,"Korea, Rep.",10946.19
547,Mexico,China,32528.97
548,Mexico,Colombia,2490.55
549,Mexico,Spain,2507.83
550,Mexico,United States,112788.74
551,Mexico,Canada,8236.48
552,Guatemala,Mexico,424.51
553,Guatemala,"Korea, Rep.",331.26
554,Guatemala,El Salvador,817.28
555,Guatemala,Costa Rica,283.75
556,Guatemala,China,1036.25
557,Guatemala,Honduras,606.38
558,Guatemala,United States,4174.41
559,Bermuda,Germany,13.69
560,Bermuda,United Kingdom,46.69
561,Bermuda,Canada,69.63
562,Bermuda,Venezuela,89.03
563,Bermuda,United States,705.55
564,Bolivia,Brazil,1670.79
565,Bolivia,"Korea, Rep.",495.52
566,Bolivia,China,415.59
567,Bolivia,Japan,303.54
568,Bolivia,Argentina,628.45
569,Bolivia,Peru,321.99
570,Bolivia,United States,628.56
571,Peru,Ecuador,1022.06
572,Peru,Chile,997.22
573,Peru,China,3266.5
574,Peru,Switzerland,3954.26
575,Peru,Brazil,1680.68
576,Peru,Japan,1376.46
577,Peru,United States,4315.35
578,Peru,Canada,2310.9
579,Barbados,United Kingdom,32.82
580,Barbados,Canada,50.95
581,Barbados,Trinidad and Tobago,32.21
582,Barbados,Jamaica,17.35
583,Barbados,China,54.23
584,Barbados,St. Lucia,25.24
585,Barbados,United States,532.6
586,Jamaica,Norway,50.81
587,Jamaica,Iceland,40.78
588,Jamaica,Trinidad and Tobago,547.39
589,Jamaica,Brazil,126.87
590,Jamaica,China,228.36
591,Jamaica,Venezuela,648.45
592,Jamaica,United Kingdom,129.64
593,Jamaica,United States,1862.89
594,Jamaica,Canada,131.63
595,St. Lucia,United Kingdom,31.53
596,St. Lucia,Japan,16.33
597,St. Lucia,St. Vincent and the Grenadines,7.16
598,St. Lucia,Trinidad and Tobago,28.25
599,St. Lucia,Barbados,29.34
600,St. Lucia,United States,246.52
601,Brunei,Japan,3305.36
602,Brunei,India,613.38
603,Brunei,"Korea, Rep.",828.66
604,Brunei,Singapore,613.39
605,Brunei,China,140.05
606,Brunei,Australia,523.62
607,Brunei,Indonesia,771.84
608,Brunei,Malaysia,464.5
609,Brunei,United States,311.39
610,Malaysia,Japan,15462.31
611,Malaysia,Thailand,8481.07
612,Malaysia,China,17245.92
613,Malaysia,Singapore,21931.9
614,Malaysia,United States,13835.48
615,Bhutan,Japan,11.53
616,Bhutan,"Hong Kong, China",14.0
617,Bhutan,India,412.11
618,Bhutan,Singapore,15.36
619,Bhutan,China,10.06
620,Bhutan,Nepal,1.75
621,Bhutan,Sweden,9.55
622,Bhutan,United States,0.2
623,Bhutan,Bangladesh,15.67
624,"Hong Kong, China",Japan,14119.89
625,"Hong Kong, China",China,161214.31
626,"Hong Kong, China",Germany,10260.44
627,"Hong Kong, China",Singapore,22716.51
628,"Hong Kong, China",United Kingdom,12670.76
629,"Hong Kong, China","Other Asia, nes",22748.85
630,"Hong Kong, China",United States,18550.1
631,Nepal,China,421.39
632,Nepal,India,2131.93
633,Nepal,Germany,35.97
634,Nepal,Singapore,91.0
635,Nepal,Saudi Arabia,112.13
636,Nepal,United States,63.09
637,Nepal,Indonesia,107.05
638,Nepal,Bangladesh,60.84
639,Sweden,Denmark,10758.18
640,Sweden,Germany,13357.55
641,Sweden,United Kingdom,9734.45
642,Sweden,Norway,10823.11
643,Sweden,Finland,8430.93
644,Sweden,Netherlands,7829.36
645,Botswana,United Kingdom,1836.44
646,Botswana,Norway,337.49
647,Botswana,South Africa,506.98
648,Botswana,France,66.86
649,Botswana,China,154.72
650,Botswana,Zimbabwe,154.25
651,Botswana,Israel,110.79
652,Botswana,United States,102.45
653,Zimbabwe,Botswana,104.18
654,Zimbabwe,South Africa,721.02
655,Zimbabwe,Mozambique,97.71
656,Zimbabwe,Switzerland,169.57
657,Zimbabwe,China,112.25
658,Zimbabwe,Zambia,70.0
659,Zimbabwe,Netherlands,187.81
660,Zimbabwe,United States,270.4
661,Central African Republic,China,16.81
662,Central African Republic,Germany,6.85
663,Central African Republic,France,7.47
664,Central African Republic,Saudi Arabia,2.3
665,Central African Republic,Netherlands,13.52
666,Central African Republic,Cameroon,18.61
667,Central African Republic,United States,32.96
668,Central African Republic,Belgium,47.08
669,Cameroon,Germany,175.21
670,Cameroon,Thailand,169.99
671,Cameroon,China,442.05
672,Cameroon,France,230.5
673,Cameroon,Italy,116.11
674,Cameroon,Netherlands,493.93
675,Cameroon,Belgium,67.81
676,"Congo, Rep.",United Kingdom,301.58
677,"Congo, Rep.","Other Asia, nes",636.53
678,"Congo, Rep.",Equatorial Guinea,281.87
679,"Congo, Rep.",China,1793.77
680,"Congo, Rep.",Angola,680.52
681,"Congo, Rep.",France,1073.48
682,"Congo, Rep.",Singapore,457.46
683,"Congo, Rep.",United States,876.41
684,Cook Islands,Cote d'Ivoire,1.17
685,Cook Islands,China,0.62
686,Cook Islands,Fiji,0.16
687,Cook Islands,New Zealand,60.9
688,Cook Islands,Japan,1.35
689,Cook Islands,Papua New Guinea,0.19
690,Cook Islands,Australia,6.31
691,Cook Islands,United States,1.71
692,Fiji,New Zealand,228.16
693,Fiji,Singapore,103.06
694,Fiji,China,79.49
695,Fiji,Australia,317.81
696,Fiji,United Kingdom,94.39
697,Fiji,United States,63.45
698,New Zealand,Germany,1069.82
699,New Zealand,Japan,1773.35
700,New Zealand,China,3856.21
701,New Zealand,Australia,4702.5
702,New Zealand,United Kingdom,1066.28
703,New Zealand,United States,2760.9
704,Ecuador,Chile,899.98
705,Ecuador,Panama,1963.84
706,Ecuador,Brazil,673.46
707,Ecuador,Peru,939.44
708,Ecuador,China,1100.28
709,Ecuador,Colombia,1537.9
710,Ecuador,Venezuela,739.27
711,Ecuador,United States,3962.36
712,Comoros,United Arab Emirates,53.31
713,Comoros,Germany,0.44
714,Comoros,France,5.44
715,Comoros,China,11.38
716,Comoros,Netherlands,0.77
717,Comoros,"Hong Kong, China",5.55
718,Comoros,United States,0.43
719,Comoros,Singapore,3.11
720,Comoros,Pakistan,27.8
721,Cape Verde,Germany,9.7
722,Cape Verde,Brazil,32.3
723,Cape Verde,Netherlands,22.78
724,Cape Verde,Portugal,283.66
725,Cape Verde,Spain,60.12
726,Costa Rica,Japan,657.81
727,Costa Rica,Panama,341.25
728,Costa Rica,"Hong Kong, China",336.6
729,Costa Rica,China,699.56
730,Costa Rica,Mexico,750.07
731,Costa Rica,Netherlands,619.24
732,Costa Rica,Colombia,316.11
733,Costa Rica,United States,5305.1
734,Cyprus,Germany,113.41
735,Cyprus,United Kingdom,110.97
736,Cyprus,Greece,1586.59
737,Cyprus,Israel,542.39
738,Cyprus,Lebanon,45.52
739,Cyprus,Bunkers,189.45
740,Cyprus,Italy,849.5
741,Lebanon,Germany,1237.25
742,Lebanon,Switzerland,777.45
743,Lebanon,France,1567.74
744,Lebanon,Iraq,270.73
745,Lebanon,Syrian Arab Republic,225.44
746,Lebanon,Saudi Arabia,242.8
747,Lebanon,China,1439.68
748,Lebanon,United Arab Emirates,332.82
749,Lebanon,Italy,1224.6
750,Lebanon,United States,1770.1
751,Djibouti,Ethiopia(excludes Eritrea),32.47
752,Djibouti,Japan,35.41
753,Djibouti,United Arab Emirates,119.67
754,Djibouti,Qatar,22.88
755,Djibouti,France,73.03
756,Djibouti,Brazil,31.53
757,Djibouti,Saudi Arabia,38.7
758,Djibouti,Somalia,43.16
759,Ethiopia(excludes Eritrea),China,1911.85
760,Ethiopia(excludes Eritrea),Switzerland,98.08
761,Ethiopia(excludes Eritrea),India,636.07
762,Ethiopia(excludes Eritrea),Saudi Arabia,929.64
763,Ethiopia(excludes Eritrea),Italy,410.87
764,Ethiopia(excludes Eritrea),United States,474.14
765,Dominica,United Kingdom,3.78
766,Dominica,Japan,8.41
767,Dominica,St. Kitts and Nevis,2.51
768,Dominica,Trinidad and Tobago,31.27
769,Dominica,Jamaica,4.64
770,Dominica,Venezuela,16.71
771,Dominica,France,5.32
772,Dominica,United States,85.13
773,Dominica,Antigua and Barbuda,6.31
774,Denmark,Germany,13839.0
775,Denmark,United Kingdom,7531.85
776,Denmark,Sweden,10443.36
777,Denmark,Norway,5726.4
778,Denmark,China,5326.85
779,Denmark,Netherlands,5644.72
780,Denmark,Special Categories,9240.62
781,Dominican Republic,China,1336.24
782,Dominican Republic,Mexico,604.48
783,Dominican Republic,Venezuela,835.82
784,Dominican Republic,Haiti,680.34
785,Dominican Republic,Netherlands,105.37
786,Dominican Republic,Colombia,577.54
787,Dominican Republic,United States,5508.88
788,Algeria,Germany,2765.39
789,Algeria,France,4424.35
